,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Drei Tage bis Mitternacht,0,0,Drama,Germany,,False,0.6,de,1966-08-06,,0.0,0
1,To Catch a Comet,0,0,,,,False,0.6,en,2014-11-01,,0.0,0
2,Ghosts and Witches of Olde England,0,0,Documentary,"United Kingdom, United States of America",Delta Entertainment Corporation,False,0.6,en,2001-09-25,60,0.0,0
3,Volcom Stone Presents: Mr. Plant,0,0,,,,False,1.131,en,2014-11-04,46,0.0,0
4,The Ground,0,0,Documentary,"Greece, United States of America, Switzerland",,False,1.9,en,2001-01-30,22,6.2,6
5,Jack the Ripper: Conspiracies,0,0,,,,False,0.6,en,2002-12-03,,0.0,0
6,Keith Lowell Jensen: Atheist Christmas,0,0,,,,False,0.6,en,2014-11-25,58,0.0,0
7,Misa's Fugue,13000,0,"Documentary, War",United States of America,Butter Productions,False,0.6,en,2012-04-16,97,9.0,2
8,My Dad Is Scrooge,0,0,"Family, Comedy",Canada,,False,0.863,en,2014-11-10,87,5.6,5
9,Navy SEALs: Their Untold Story,0,0,"Documentary, War",,,False,0.6,en,2014-11-01,,7.5,4
10,Königin der Landstraße,0,0,Drama,Germany,,False,0.84,de,1949-09-30,,0.0,0
11,Oakley: Snowboarding For Me,0,0,,,,False,0.6,en,2014-11-04,,0.0,0
12,Call Over the Air,0,0,Crime,Germany,,False,0.6,de,1951-01-05,82,0.0,0
13,Scott Ian: Swearing Words in Glasgow,0,0,,,,False,0.6,en,2014-11-01,,0.0,0
14,White Shadows,0,0,Drama,Germany,,False,0.6,de,1951-09-27,83,0.0,0
15,Christmas in Hollywood,0,0,"Comedy, Music, Action, Family",,,False,0.6,en,2014-01-01,85,0.0,0
16,Dezert People 11,0,0,,,,False,0.6,en,2014-01-01,,0.0,0
17,Street Paper,0,0,,,,False,0.6,en,2012-01-01,,0.0,0
18,Dying to Be Heard,0,0,,,,False,0.6,en,2014-09-02,,0.0,0
19,Das unmögliche Mädchen,0,0,Drama,Austria,,False,0.6,de,1951-11-09,,0.0,0
20,Verlorene Melodie,0,0,Comedy,Austria,,False,0.915,de,1952-06-26,,0.0,0
21,Kill Kapone,0,0,"Drama, Action, Crime",United States of America,Overseas Film Company,False,1.135,en,2014-01-01,,0.0,0
22,The Rise and Fall of a Scientific Genius,0,0,Documentary,,,False,0.6,en,2014-11-11,126,0.0,0
23,Les Contes d'Hoffmann,0,0,Music,Italy,Dynamic,False,0.84,it,2004-08-01,159,0.0,0
24,Trucks Gone Wild 18,0,0,,,,False,0.6,en,2014-11-18,,0.0,0
25,Love the One You're With,0,0,"TV Movie, Romance",,,False,0.6,en,2014-01-01,,0.0,0
26,Villains,0,0,,,,False,0.6,en,2012-05-21,,0.0,0
27,A Tribute To Michael Been,0,0,,,,False,0.6,en,2014-12-09,,0.0,0
28,The Cook,0,0,,,,False,0.6,en,2013-04-01,,2.5,2
29,Tyler Perry's Hell Hath No Fury Like a Woman Scorned - The Play,0,0,Comedy,United States of America,"Perry Plays, Tyler Perry Studios",False,1.4,en,2014-11-25,116,4.8,5
30,Conversation with Myself,0,0,Documentary,United States of America,KQED,False,0.84,en,1975-01-01,28,0.0,0
31,The Art of Meditation,0,0,Documentary,United States of America,Wellspring Media,False,1.091,en,1998-11-11,46,0.0,0
32,Work as Play,0,0,Documentary,United States of America,Electronic University,False,0.6,en,1973-01-01,23,0.0,0
33,Mega Dom,0,0,,,,False,0.6,fr,,,0.0,0
34,Noor Islam,0,0,Drama,Malaysia,Cathay-Keris Film Productions,False,0.805,en,1960-01-01,,0.0,0
35,Muda Mudi,0,0,"Drama, Music",Malaysia,Cathay-Keris Film Productions,False,1.144,en,1965-01-01,95,0.0,0
36,Rasa Sayang Eh,0,0,Comedy,Malaysia,Cathay-Keris Film Productions,False,0.6,en,1959-01-01,,0.0,0
37,Sayang Ibu,0,0,Drama,,,False,0.876,en,1989-01-01,83,0.0,0
38,Cinderella 2013,0,0,"Drama, Romance",,,False,0.685,en,2013-12-19,81,0.0,0
39,Professor Taranne,0,0,,,,False,0.6,en,1987-01-01,51,0.0,0
40,Yamaleela 2,0,0,,,,False,0.6,en,2014-11-28,,0.0,0
41,Lain Jalan Ka-Shorga,0,0,Drama,,,False,0.841,en,1968-01-01,101,0.0,0
42,La película de Ana,0,0,Comedy,Cuba,"SK Films, Instituto Cubano del Arte e Industrias Cinematográficos",False,0.742,es,2013-01-17,98,6.7,3
43,The Twilight Angel,0,0,,,,False,0.6,en,2014-11-15,55,0.0,0
44,Sabina,0,0,,Canada,National Film Board of Canada,False,0.6,en,1991-01-01,7,0.0,0
45,Joe,0,0,,,,False,0.655,en,2002-01-01,9,0.0,0
46,Zea,0,0,Animation,Canada,National Film Board of Canada,False,1.4,en,1981-01-01,5,7.5,2
47,Prince Bajaja,0,0,"Family, Fantasy",Czechoslovakia,Československá televize,False,0.882,cs,1971-12-17,73,6.0,3
48,Body Wars,0,0,,,,False,0.62,en,1989-11-25,7,4.0,1
49,Street Sharks: The Gene Slamming Begins,0,0,,,,False,0.6,en,1994-09-11,65,0.0,0
50,Alexandra,0,0,Drama,Romania,Hi Film Productions,False,0.6,ro,2006-12-10,24,0.0,0
51,Power Rangers Super Megaforce: The Legendary Battle,0,0,"Action, Adventure, Science Fiction","Japan, New Zealand, United States of America","Nickelodeon Productions, Saban Brands",False,1.778,en,2015-08-11,55,6.3,9
52,Questionable,0,0,Documentary,United States of America,Plan B Skateboards,False,1.4,en,1992-01-01,57,0.0,0
53,Second Hand Smoke,0,0,Documentary,United States of America,Plan B Skateboards,False,0.919,en,1994-01-01,36,0.0,0
54,Familie Immerscharf 5 - Die neugierigen Nachbarn,0,0,,Germany,Tabu,True,0.6,de,1996-05-11,,8.0,1
55,Familie Immerscharf 6 - Die Sex-Lawine,0,0,,,Tabu,True,0.6,de,1996-06-11,,9.0,2
56,Familie Immerscharf 8 - Der Vögel-Wettbewerb,0,0,,Germany,Tabu,True,1.017,de,1996-08-11,,10.0,1
57,"O třech rytířích, krásné paní a lněné kytli",0,0,Family,Czech Republic,Three Brothers Production,False,0.6,cs,1996-09-05,,0.0,0
58,Seducing Maarya,0,0,"Romance, Drama","India, Canada",Foreign Ghosts Productions,False,0.6,en,2000-06-21,107,5.5,1
59,6. Trækning,0,0,Comedy,Denmark,Nordisk Film,False,0.6,da,1936-09-28,,7.0,1
60,"Приключения Квентина Дорварда, Стрелка Королевской Гвардии",0,0,"Adventure, History",Russia,Mosfilm,False,0.936,ru,1990-09-01,,1.0,2
61,Plavčík a Vratko,0,0,Family,Czechoslovakia,Slovenská filmová tvorba Koliba (SFT),False,1.097,sk,1982-05-28,83,5.5,2
62,Flamengo Paixão,0,0,Documentary,Brazil,,False,0.6,pt,1980-01-01,78,0.0,0
63,Sound & Vision Home Theater Tuneup,0,0,,,,False,0.6,en,2002-11-26,80,0.0,0
64,Tourist Home,0,0,Thriller,India,Mega Media Films,False,0.6,ml,2013-07-05,106,6.5,1
65,Senja Merah,0,0,Drama,,,False,0.623,en,1982-01-01,97,0.0,0
66,Zombie Isle,0,0,Horror,United States of America,American Eyesore Films,False,0.695,en,2014-10-07,80,5.5,2
67,Necrocam,0,0,Drama,Netherlands,,False,0.84,nl,2001-09-23,,0.0,0
68,Venom: The Seventh Date of Hell,0,0,Music,,,False,1.4,en,1984-06-01,,5.3,2
69,La Gabbia,0,0,Thriller,Italy,RAI,False,0.6,en,1977-04-06,,0.0,0
70,Moonspell: Memorial DVD,0,0,Music,,,False,0.71,en,2006-04-24,,5.3,2
71,Кикос,0,0,,"Armenia, Soviet Union",Armenia Studios,False,0.6,ru,1979-01-01,,4.0,1
72,Находчивый крестьянин,0,0,Animation,"Armenia, Soviet Union",Armenia Studios,False,0.626,ru,1983-12-31,,0.0,0
73,The Lesson,0,0,"Animation, Science Fiction","Armenia, Soviet Union","Hayfilm Studio, Armenia Studios",False,0.6,hy,1987-01-01,18,1.0,1
74,Zero,0,0,Drama,Morocco,"Les Films de l'Atalante, Timlif",False,0.685,ar,2012-06-01,120,7.0,3
75,The World of George Orwell: 1984,0,0,"Romance, Drama, Science Fiction",United Kingdom,BBC,False,0.6,en,1965-11-28,120,0.0,0
76,The Super Gang,0,0,Action,"Hong Kong, United States of America",,False,0.824,cn,1984-11-12,85,10.0,1
77,The Other Side,0,0,Drama,Sweden,Zerkalo Film,False,0.628,en,2003-08-30,11,0.0,0
78,Ben Dover: Fancy an Indian?,0,0,,,,True,0.6,en,2003-02-01,180,0.0,0
79,Sepi Itu Indah,0,0,Drama,,,False,0.808,en,1985-01-01,86,0.0,0
