,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,The Dolphins,0,0,Drama,Italy,"Lux Film, Vides Cinematografica",False,1.4,it,1960-10-05,110,6.1,4
1,As Aventuras d'um Detetive Português,0,0,,Brazil,,False,0.84,pt,1975-01-01,,0.0,0
2,Body In Love,0,0,,United States of America,,False,0.6,pt,,,0.0,0
3,Eu Dou o Que Ela Gosta,0,0,,Brazil,,False,0.6,pt,1975-01-01,87,0.0,0
4,Bob Goldthwait: Is He Like That All the Time?,0,0,Comedy,United States of America,HBO,False,0.695,en,1988-12-31,54,4.8,2
5,Siapa Dia,0,0,"Comedy, Action",,,False,0.624,en,1996-07-13,90,10.0,1
6,Pupa,0,0,,,,False,0.6,en,2014-06-01,4,0.0,0
7,Золушка,0,0,"Fantasy, Animation",Soviet Union,,False,0.6,ru,1979-06-09,,0.0,0
8,Mystery Files,0,0,,,,False,0.6,en,1996-11-29,82,0.0,0
9,Alinas Traum,0,0,"TV Movie, Family",Germany,,False,1.122,de,2005-12-06,,4.0,1
10,Angelina Ballerina: Superstar Sisters,0,0,,,,False,0.6,en,2012-11-01,62,0.0,0
11,On n'est pas là pour s'aimer,0,0,"Comedy, TV Movie",France,,False,0.6,fr,2000-10-16,,0.0,0
12,Angelina Ballerina: Nutcracker Sweet,0,0,,,,False,0.6,en,2014-10-01,,0.0,0
13,История с единицей,0,0,,,,False,0.804,ru,1975-06-09,,0.0,0
14,Adelborsten,0,0,Documentary,,,False,0.6,nl,2014-06-02,,0.0,0
15,Карандаш и Клякса,0,0,,,,False,1.4,ru,1954-06-09,,0.0,0
16,Карпуша,0,0,,,,False,0.804,ru,1988-06-09,,0.0,0
17,Каша из топора,0,0,,,,False,0.6,ru,1982-06-09,,0.0,0
18,Кем быть,0,0,,,,False,0.915,ru,1948-06-09,,0.0,0
19,VeggieTales: Sumo of the Opera,0,0,"Family, Animation",,,False,0.663,en,2004-08-01,50,5.0,1
20,Väter und Söhne,0,0,Drama,"Italy, Germany, Austria, France","RAI, Bavaria Film, Bavaria Atelier",False,0.84,de,1986-11-12,,0.0,0
21,VeggieTales: Sheerluck Holmes and the Golden Ruler,0,0,"Adventure, Animation, Family",,,False,1.498,en,2006-03-11,52,3.8,5
22,VeggieTales: Moe and the Big Exit,0,0,,,,False,0.902,en,2007-01-01,,1.0,2
23,Six Figures,1330000,0,Drama,Canada,Agitprop,False,0.877,en,2005-09-14,108,0.0,0
24,A Communications Primer,0,0,,,,False,0.6,en,1951-01-01,22,0.0,0
25,VeggieTales: The Ultimate Silly Song Countdown,0,0,"Animation, Family",United States of America,Big Idea Entertainment,False,1.162,en,2001-09-15,43,4.3,5
26,A Massacre Survivor,0,0,,Taiwan,Chung Wai Motion Picture Company,False,0.6,zh,1979-01-02,83,0.0,0
27,Our Summer,0,0,"Documentary, Family, Adventure","Lithuania, Soviet Union",Lithuanian Film Studio,False,1.371,lt,1963-06-09,19,7.0,1
28,Where are you Going Moshe?,0,0,,"Canada, Morocco",,False,0.843,en,2007-06-07,90,0.0,0
29,The Head of a Pin,0,0,,,,False,0.6,en,2004-06-09,21,0.0,0
30,The Odds of Recovery,0,0,,,,False,0.841,en,2002-06-09,66,0.0,0
31,Schneeweißchen und Rosenrot,0,0,"Family, Fantasy, TV Movie",Germany,ARD,False,1.246,de,2012-11-25,,6.0,1
32,"D-Day, Ils ont inventé le débarquement",0,0,Documentary,,,False,1.4,fr,2014-05-28,,4.0,1
33,Touched by Gold: '72 Lakers,0,0,,,,False,0.6,en,2012-01-01,,0.0,0
34,There is No Finish Line,0,0,,,,False,0.6,en,2011-11-11,,0.0,0
35,The Urzi Case: A UFO Mystery in the Skies of Italy,0,0,Documentary,,,False,0.6,en,2010-01-01,,0.0,0
36,Bowls Balls Souls Holes,0,0,,,,False,0.848,en,2014-05-07,28,0.0,0
37,Mr. Lahtinen Takes French Leave,0,0,Comedy,Finland,Eloseppo,False,1.341,fi,1939-09-09,77,0.0,0
38,Endtime,0,0,"Science Fiction, Drama",Israel,Inosan Productions,False,0.6,en,2014-06-09,80,7.5,1
39,Delight,0,0,Drama,Czech Republic,"Česká televize, Cineart TV Prague",False,1.172,cs,2013-12-05,111,0.0,0
40,Jonas Brothers: The Journey Unauthorized,0,0,,,,False,0.6,en,2011-01-01,,5.0,1
41,Sesame Street: Elmo and Zoe's Scientific Exploration,0,0,,,,False,0.6,en,2010-01-04,,0.0,0
42,Nature's Matchmaker,0,0,,,,False,0.6,en,2011-03-13,,0.0,0
43,2SCS: 14 Life's Short Go Big,0,0,,,,False,0.6,en,2011-01-01,49,0.0,0
44,Severe Kart Racing,0,0,,,,False,0.6,en,2010-11-01,,0.0,0
45,The Shaman & Ayahuasca: Journeys to Sacred Realms,0,0,,,,False,0.6,en,2010-01-01,,0.0,0
