,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Slaughterhouse of the Rising Sun,0,0,Horror,United States of America,,False,2.111,en,2005-09-27,82,3.8,4
1,One Must Live Dangerously,0,0,"Crime, Comedy",France,"Office de Radiodiffusion Télévision Française (ORTF), Les Films de la Chouette",False,0.986,en,1975-09-03,105,4.0,1
2,Rupert and the Frog Song,0,0,"Animation, Family",,,False,0.626,en,1985-04-18,13,0.0,0
3,No One's Ark,0,0,"Drama, Science Fiction",Japan,,False,1.103,ja,2003-04-07,111,6.3,4
4,In questo mondo di ladri,0,0,Comedy,,,False,5.951,it,2004-10-29,91,5.3,86
5,Rock & Cat,0,0,,,,False,1.122,en,2006-04-21,90,6.0,1
6,Verbal Assault,0,0,,,,False,2.625,en,1999-10-01,81,6.3,11
7,A Girl's Affair,0,0,,,,False,1.4,en,2002-01-01,85,0.0,0
8,Rain Dogs,0,0,,,,False,0.913,cn,2006-10-19,,6.0,1
9,Chaahat,3000000,7100000,"Drama, Romance",,Bhatt Productions,False,1.906,hi,1996-06-06,155,7.2,13
10,Trimurti,6800000,9600000,"Action, Drama",,Mukta Arts Ltd,False,2.777,hi,1995-12-22,187,6.4,5
11,Dead Man Down,0,18074539,"Thriller, Action, Crime, Drama",United States of America,"WWE Studios, Original Film",False,13.112,en,2013-03-08,118,6.0,870
12,Bedouin,0,0,"Drama, Action",Russia,,False,2.694,ru,2011-01-01,90,4.0,5
13,Downtime,0,0,,,,False,1.091,en,1997-10-21,90,0.0,0
14,Iberia,0,0,,,,False,0.915,en,2005-05-11,120,4.0,2
15,War Feels Like War,0,0,Documentary,United Kingdom,,False,0.6,en,2004-07-06,59,6.0,1
16,Daniel Boone,0,0,Western,United States of America,"RKO Radio Pictures, George A. Hirliman Productions",False,2.572,en,1936-10-16,75,4.2,5
17,Noah's Ark,0,0,"Animation, Family",United States of America,Golden Entertainment,False,1.301,en,1994-11-11,48,3.3,3
18,The Amazing Spider-Man 2,200000000,705717432,"Action, Adventure, Fantasy",United States of America,"Marvel Entertainment, Columbia Pictures, Avi Arad Productions, Matt Tolmach Productions, Sony Pictures",False,18.717,en,2014-04-16,142,6.4,7403
19,Roxy Hunter and the Horrific Halloween,0,0,"Family, Mystery",United States of America,"Winding Road Entertainment, Creative Capers Entertainment, Dolphin Entertainment",False,1.569,en,2008-10-01,92,7.3,4
20,Two Arabian Knights,0,0,"Adventure, Comedy, Romance",United States of America,The Caddo Company,False,1.776,en,1927-09-23,92,6.5,2
21,Life As A Movie,0,0,Documentary,,,False,0.635,en,2008-09-23,59,0.0,0
22,The Blonde Witch,0,0,Drama,"France, Italy, Sweden","Films Metzger et Woog, Iéna Productions",False,1.747,fr,1956-06-06,97,5.0,1
23,"Scenes from Under Childhood, Section One",0,0,,United States of America,,False,1.451,en,1967-01-01,24,4.5,8
24,Devil's Bridge,500000,0,"Horror, Thriller",United Kingdom,"Kraken Film, Stealth Media Group, Dogs Of Annwn",False,2.755,en,2012-03-13,88,5.3,3
25,Fish People,0,2278425,Comedy,"United Kingdom, Spain","Canal+ España, Morena Films, Televisión Española",False,1.294,es,2001-08-03,89,6.0,1
26,Canícula,0,0,,,,False,1.4,en,2002-08-02,110,0.0,0
27,The Swordsman,0,0,,,,False,2.257,en,1992-03-01,92,3.8,4
28,Udo Lindenberg – MTV Unplugged,0,0,Music,,,False,1.504,de,2011-10-14,207,7.0,1
29,Red Tomahawk,0,0,Western,United States of America,Paramount,False,2.295,en,1967-01-01,82,0.0,0
30,Adventures in Plymptoons!,0,0,Documentary,,,False,0.669,en,2011-05-30,85,0.0,0
31,Lucky,0,0,Drama,South Africa,"Out of Africa Entertainment, How Town Film Productions",False,0.715,en,2011-09-11,100,8.5,4
32,'Twas the Night,0,0,"TV Movie, Family",United States of America,Disney Channel,False,2.323,en,2001-12-07,84,5.1,12
33,Shola Aur Shabnam,0,0,"Action, Romance",India,,False,2.188,hi,1992-01-23,167,7.5,4
34,Ornette: Made in America,0,0,Documentary,,,False,0.692,en,1985-09-13,85,6.3,3
35,Delivery Day,0,0,,Australia,,False,0.841,en,2002-04-26,26,0.0,0
36,Cry For Bobo,0,0,,United Kingdom,,False,1.341,en,2002-06-05,10,0.0,0
37,Buddy Finds The Neighbour's Wife,0,0,,,,False,0.6,en,2001-09-01,2,0.0,0
38,Chief,0,0,Drama,United States of America,Redhead Productions,False,0.6,en,2008-02-01,20,0.0,0
39,A Man with Style,0,0,"Drama, Comedy",Japan,"Amuse Soft Entertainment, Bitters End",False,1.238,ja,2011-06-18,110,5.5,3
40,Hercule & Sherlock,0,0,"Comedy, Crime",France,Les Films Alain Sarde,False,1.587,fr,1996-12-04,95,3.8,12
41,American Guns,0,0,,,,False,0.6,en,,,0.0,0
42,GWAR: It's Sleazy,0,0,Music,United States of America,,False,0.621,en,2001-07-01,66,10.0,1
43,A Night with Lou Reed,0,0,"Music, Documentary",United States of America,,False,1.4,en,1983-09-27,60,0.0,0
44,Hitler's Search for the Holy Grail,0,0,"History, Documentary, TV Movie",United Kingdom,Maya Vision International,False,0.6,en,1999-01-01,57,7.3,3
45,Pyar Ki Jeet,0,0,"Comedy, Drama",India,,False,0.908,en,1987-04-19,152,5.0,2
46,Tek Tek Bom,0,0,,Egypt,,False,1.211,ar,2011-08-14,,4.3,3
47,China Gate,0,0,,India,,False,2.162,en,1998-11-27,179,5.9,8
48,The Unleashed,0,0,,,,False,0.703,en,2012-10-05,,0.0,2
49,Fokak Meny,0,0,"Drama, Comedy",Egypt,,False,1.4,ar,2011-04-10,,2.5,1
50,Bonn Sawarih,0,0,Comedy,Egypt,,False,1.4,ar,2011-04-20,,1.5,2
51,The Designated Victim,0,0,Thriller,Italy,Produzioni Cinematografiche Europee (P.C.E.),False,1.795,it,1971-04-22,105,5.9,7
52,Girls in White 2011 Part 2,0,0,,United States of America,Girlfriends Films,True,0.6,en,2011-03-25,120,0.0,0
53,Demonoid: Messenger of Death,0,0,Horror,"Mexico, United States of America","Zach Motion Pictures Inc., Panorama Films, Film Unit Queretaro STPC,RM",False,3.017,en,1981-02-27,80,5.3,8
54,Ardh Satya,0,0,"Drama, Crime",India,,False,1.151,hi,1983-08-19,123,6.9,6
55,Mother-Daughter Exchange Club 18,0,0,Romance,United States of America,Girlfriends Films,True,1.815,en,2011-03-25,120,0.0,0
56,Chinese Kamasutra,0,0,"Fantasy, Romance",Italy,Butterfly Motion Pictures,False,0.66,it,1993-01-08,85,6.5,2
57,El sueño de Andalucía,0,0,,,,False,0.6,en,1951-03-16,94,0.0,0
58,Submersion of Japan,0,0,"Thriller, Science Fiction, Drama",Japan,"Toho Eizo Co., Toho Pictures, Inc.",False,1.579,ja,1973-12-29,143,7.1,7
59,Parque de Madrid,0,0,"Romance, Drama",,,False,0.665,es,1959-05-18,92,0.0,0
60,Eugenia de Montijo,0,0,,,,False,0.83,en,1944-10-16,122,0.0,0
61,Night Fun,0,0,"Comedy, Drama",Russia,"Soyuztelefilm, Paritet",False,1.884,ru,1991-01-01,97,6.8,8
62,Ana Bade3 Ya Wade3,0,3,,Egypt,Melody Pictures,False,1.379,ar,2011-08-30,,1.5,1
63,Big Mäc,0,0,"Adventure, Comedy",,,False,0.626,de,1985-04-26,86,0.0,0
64,All-Star Party for Frank Sinatra,0,0,,,,False,1.21,en,1983-12-11,58,0.0,0
65,Camelot,0,0,"Music, Animation, Family, Fantasy",United States of America,,False,0.6,en,1998-02-17,48,0.0,0
66,"Frank Sinatra in Japan: Live at the Budokan Hall, Tokyo",0,0,Music,,,False,0.844,en,1985-04-26,75,0.0,0
67,Tres huchas para Oriente,0,0,,,,False,0.841,en,1954-01-01,74,0.0,0
68,The Night Before Christmas,0,0,"Music, Animation, Family, Fantasy",,,False,2.08,en,1994-10-04,48,6.0,3
69,15 bajo la lona,0,0,,,,False,0.6,en,1959-01-01,101,0.0,0
70,A Tale of Egypt,0,0,"Music, Animation, Family, Adventure, Drama",,,False,1.371,en,1997-01-01,46,6.0,1
71,Little Spanish Soldier,0,0,,,,False,1.161,en,1988-10-07,96,6.0,1
72,De legende van het Spooktheater - Het Huis Anubis,0,0,"Music, Family",,,False,1.463,nl,2010-10-03,,5.0,1
73,The Woodlanders,0,0,"Drama, Romance",United Kingdom,"River Films, Arts Council of England, Pathé Productions, Channel Four Films",False,0.807,en,1998-02-06,98,6.8,5
74,Tumba para un forajido,0,0,,,,False,0.6,en,1965-01-01,74,0.0,0
75,De barro y oro,0,0,,,,False,0.66,en,1966-01-01,81,8.0,2
76,Hillsong - Mighty To Save,0,0,Music,,,False,0.6,en,2006-07-01,107,0.0,0
77,Olè,2200000,0,Comedy,,Medusa Film,False,6.487,it,2006-12-15,104,3.9,183
78,Hillsong United - With Hearts As One,0,0,Music,,,False,0.6,en,2008-03-08,113,0.0,0
79,The Innocents,0,0,Drama,"Argentina, Spain","Producciones Eduardo Borrás, Suevia Films - Cesáreo González",False,0.959,es,1963-09-26,105,5.3,3
80,Michael W. Smith - A New Hallelujah,0,0,,,,False,0.6,en,2008-10-28,90,0.0,0
81,Desirable Teacher 2,0,0,Comedy,Italy,"Medusa Distribuzione, Dania Film, Filmes International",False,3.692,it,1982-02-19,,4.9,30
82,Cunning Young Vixen in a Bikini,0,0,Comedy,Spain,Ignacio Ferrés Iquino (IFISA),False,0.631,es,1976-01-01,97,0.0,0
83,Two Flags West,0,0,"War, Western",United States of America,20th Century Fox,False,2.206,en,1950-10-12,92,4.7,9
84,Desirable Teacher,0,0,Comedy,Italy,"Filmes International, Dania Cinematografica",False,5.4,it,1981-09-19,,5.5,44
85,La avispita Ruinasa,0,174102,Comedy,Spain,Jacinto Santos Parrás,False,0.626,es,1983-06-21,79,0.0,0
86,Crayon Shin-chan: Fierceness That Invites Storm! Yakiniku Road of Honor,0,0,Animation,,,False,1.345,ja,2003-04-19,88,7.1,4
87,In the Deep Woods,0,0,,,,False,2.048,en,1992-10-26,95,0.0,0
88,BearCity 2: The Proposal,0,0,"Comedy, Romance",United States of America,Sharpleft Studios,False,3.466,en,2012-06-11,113,6.0,12
89,Pierino torna a scuola,0,0,Comedy,Italy,,False,3.215,it,1990-03-09,,4.9,32
90,Julia y el celacanto,0,0,"Comedy, Drama",,,False,1.162,en,1961-06-19,90,1.5,1
91,Fuenteovejuna,0,0,"Drama, Romance",,,False,0.841,es,1947-11-20,74,0.0,0
