,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Pop Models,0,0,,,,False,0.6,en,2014-09-27,,6.0,1
1,Story of Eva,0,0,"Thriller, Horror",,,False,0.84,en,2015-01-13,95,0.0,0
2,The Unspeakable Crime: Rape,0,0,,,,False,0.6,en,2013-06-04,,0.0,0
3,Love and Troubles,0,0,,,,False,0.6,it,1958-12-19,,0.0,0
4,Two Bellmen,0,0,,,,False,0.6,en,2015-03-10,,4.0,1
5,Would You,0,0,,,,False,0.6,en,2012-03-01,8,7.0,1
6,Anche i commercialisti hanno un'anima,0,0,Comedy,,,False,1.322,it,1994-03-11,,6.5,4
7,Il conte di Matera,0,0,,,,False,0.721,it,1958-05-07,,0.0,0
8,Juvenile Justice,0,0,,,,False,0.6,en,1988-04-12,,0.0,0
9,Frank's Plight,0,0,,,,False,0.84,en,2012-10-29,,0.0,0
10,Shine Baby Shine,0,0,,,,False,0.6,en,2010-01-01,,0.0,0
11,Aamayum Muyalum,0,0,Comedy,India,Full House Entertainment,False,1.265,ml,2014-12-19,164,3.1,4
12,Chal Bhaag,0,0,,,,False,0.926,hi,2014-06-13,110,4.0,1
13,La rossa,0,0,,,,False,0.627,it,1955-09-15,,0.0,0
14,¿Tú qué harías por amor?,0,0,"Romance, Drama",,,False,1.211,es,2001-06-28,,0.0,0
15,L'ultimo amante,0,0,Drama,Italy,"Carlo Ponti Cinematografica, Astra Cinematografica",False,0.6,it,1955-11-03,98,0.0,0
16,No Man's Island,0,0,"Romance, Comedy",Hungary,,False,0.718,hu,2014-10-16,93,6.0,2
17,Flowers,20000,0,Horror,United States of America,Frog Militia,False,2.168,en,2015-02-01,79,4.7,10
18,Cheaters,0,0,Drama,,,False,0.6,en,2012-03-13,80,0.0,0
19,H.I.M. - Loud Legacy,0,0,"Documentary, Music",,Loudwire,False,0.681,en,2015-02-06,45,8.0,1
