,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,The Horseless Prince,0,0,,Netherlands,Corrino Media Corporation,False,0.872,nl,2003-09-24,10,7.0,1
1,Lucifer,0,0,Horror,United Kingdom,,False,1.483,en,1987-01-01,100,1.0,2
2,Break of Hearts,0,0,"Drama, Romance",United States of America,RKO Radio Pictures,False,1.4,en,1935-05-31,78,6.0,5
3,The World Was His Jury,0,0,"Crime, Drama",United States of America,Theodora Productions,False,1.585,en,1958-01-01,82,5.9,4
4,A Young Children's Concert with Raffi,0,0,,,"Troubadour Records, Ltd., Devine Videoworks Corp.",False,0.6,en,1985-06-01,45,8.5,1
5,I Made a Splash,0,0,,,,False,1.424,it,1980-10-30,,6.2,7
6,This Earth Is Mine,0,0,Drama,United States of America,Universal International Pictures,False,1.686,fr,1959-06-26,124,7.8,2
7,Le loup des Malveneur,0,0,Horror,,,False,0.95,fr,1943-05-12,,6.0,1
8,Face The Music,0,0,,,Flashback Entertainment,False,1.36,en,1993-01-01,90,4.9,5
9,L'auvergnat et l'autobus,0,0,Comedy,,,False,0.627,fr,1969-04-18,90,0.0,0
10,God Is on Air,0,0,"Comedy, Drama",Spain,,False,1.163,es,2002-01-01,91,10.0,1
11,Secrets of a French Nurse,0,0,,,,False,1.4,fr,1958-02-19,,4.0,1
12,Highway Star,2,0,,South Korea,,False,0.6,ko,2007-02-14,114,7.0,3
13,Lovely Rivals,0,0,Comedy,,,False,1.476,ko,2004-11-17,109,6.0,4
14,Wet Dreams 2,0,0,,South Korea,"Myung Films, Lotte Entertainment",False,1.386,ko,2005-01-13,101,6.3,3
15,FBI: Frikis buscan incordiar,200000,928391,Comedy,Spain,Manga Films,False,1.4,es,2004-06-04,85,2.7,3
16,The Gay Shoe Clerk,0,0,"Comedy, Romance",United States of America,Edison Manufacturing Company,False,1.937,en,1903-08-12,1,5.3,15
17,Grandma and the Eight Children in the Woods,0,0,"Adventure, Family",Norway,"Vampyrfilm A/S, Norsk Film",False,0.948,no,1979-09-18,96,7.0,1
18,1 Metro e Meio de Bunda 21,0,0,,,,True,0.654,pt,,,0.0,0
19,Delivery,250000,0,Horror,United States of America,KSFilms,False,1.4,fr,2006-04-23,100,4.5,2
20,Josh,6900000,15000000,"Romance, Drama",India,United Seven Combines,False,3.78,hi,2000-06-09,157,6.0,28
21,Shadows Unseen,0,0,"Horror, Crime, Drama",Italy,"Milvia Cinematografica, Comacico, Dieter Geissler Filmproduktion",False,1.687,it,1972-03-24,102,7.0,2
22,Daughters Courageous,0,0,"Romance, Drama",United States of America,Warner Bros. Pictures,False,2.351,en,1939-07-22,107,6.2,5
23,Le temps est à l'orage,0,0,,,TF1 Films Production,False,0.6,fr,2009-05-16,,5.0,1
24,Chameleon,0,0,"Science Fiction, Thriller","Australia, United States of America",Wilshire Court Productions,False,1.041,en,1998-10-22,90,8.4,4
25,Funeral for an Assassin,0,0,,,,False,0.6,en,1977-02-01,92,0.0,0
26,Gagman,0,0,,South Korea,,False,2.362,ko,1989-06-24,127,6.2,5
27,Lorelei Lee,0,0,Documentary,,,False,1.343,en,2009-02-13,9,0.0,0
28,Strike Force,0,0,"Drama, Thriller, Crime",United States of America,D'Antoni-Weitz Television Productions,False,1.073,en,1975-04-12,73,5.5,2
29,Killer Instinct,0,0,Horror,,,False,1.09,en,1992-11-25,92,0.0,0
30,Latibær - Rokk og ról í Latabæ,0,0,,,,False,0.6,is,,,0.0,0
31,Revenge of Billy the Kid,0,0,Horror,United Kingdom,Montage Films,False,1.504,fr,1992-01-01,87,5.3,7
32,Swordswomen Three,0,0,Action,Hong Kong,Shaw Brothers,False,1.746,en,1970-08-05,95,5.5,3
33,Suave Patria,2000000,3423685,Comedy,,,False,3.24,en,2012-09-07,92,5.4,16
34,Romance of Their Own,0,0,"Action, Drama, Romance",South Korea,"Sidus, Showbox",False,3.063,ko,2004-07-23,113,6.1,17
35,Bikini Beach Race,40000,0,Comedy,,,False,0.948,en,1992-01-01,,2.0,1
36,The Worst Man of My Life,0,0,Comedy,South Korea,,False,0.669,ko,2007-08-30,109,7.0,1
37,The Necro Files,0,0,"Comedy, Horror",United States of America,,False,3.546,fr,1997-01-01,72,3.3,6
38,Holly Hobbie and Friends: Surprise Party,0,0,"Family, Animation",,,False,0.6,en,2007-08-28,44,0.0,0
39,Captive Girl,0,0,"Comedy, Music, Romance",United States of America,The Katzman Corporation,False,1.96,en,1950-07-01,73,3.3,3
40,Skrillex,0,0,,,,False,0.6,en,,91,0.0,0
41,Scheidung für Fortgeschrittene,0,0,Comedy,Germany,,False,0.916,de,2010-04-05,,7.0,1
42,Em Defesa da Fé,0,0,,,,False,0.6,pt,,,0.0,0
43,Yanni: Voices,0,0,,,,False,0.84,en,2009-03-02,,9.0,3
44,Yanni Voices Live in Concert,0,0,,,,False,1.176,en,,,9.0,1
45,Friday,310000,160000,"Drama, Romance",India,,False,2.191,ml,2012-08-18,100,6.4,4
46,The Eyes of Me,0,0,Documentary,,,False,0.6,en,2009-03-01,73,0.0,0
47,China Venture,0,0,War,,,False,0.644,en,1953-09-07,83,0.0,0
48,Mr. Halloween,6000,0,Horror,United States of America,New Boston Productions,False,0.653,en,2007-07-17,112,3.5,2
49,Love Under Fire,0,0,"War, Crime, Drama",United States of America,20th Century Fox,False,1.211,en,1937-08-20,70,0.0,0
50,Diamond Jim,0,0,Drama,United States of America,Universal Pictures,False,1.579,en,1935-09-01,88,0.0,0
51,Wife,0,0,Drama,Japan,"Toho Company, Ltd.",False,1.021,ja,1953-04-29,89,7.5,2
52,Fiel Companheiro,0,0,,,,False,0.6,pt,,,0.0,0
53,Héroes del Silencio Tour 2007,0,0,,,,False,0.6,en,2007-01-01,,0.0,0
54,Floored,0,0,Documentary,United States of America,,False,0.934,en,2009-09-01,77,6.3,3
55,Lynyrd Skynyrd - Live at Rockpalast,0,0,"Music, Documentary",,,False,1.711,en,1996-01-01,,0.0,0
56,GREGORIAN MASTERS OF CHANT IN SANTIAGO DE COMPOSTELA,0,0,,,,False,0.6,en,2001-01-01,,0.0,0
57,Les Miserables,0,0,"Drama, Romance",,20th Century Fox,False,0.891,en,1952-08-14,105,5.1,6
58,Lasgo - Lasgo 2008,0,0,,,,False,0.6,en,,36,0.0,0
59,Scorpions: Golden Ballads,0,0,Music,,,False,0.6,en,2010-02-26,,0.0,0
60,Sarah Connor Live in Concert: A Night to Remember - Pop Meets Classic,0,0,Music,Germany,Sony Music Entertainmant,False,0.6,en,2003-10-13,,0.0,0
61,Modern Talking - The Final Album. The Ultimate DVD,0,0,Music,,,False,0.6,en,2003-07-14,,0.0,0
62,The Specials: 30th Anniversary Tour,0,0,,United Kingdom,,False,0.904,en,2010-03-01,84,10.0,2
63,400 Not Out! - Brian Lara's World Record Innings,0,0,,United Kingdom,Sky Sports,False,0.916,en,2004-05-10,94,0.0,0
64,Noel: The Samba Poet,0,0,,,,False,2.295,pt,2007-11-02,100,7.4,5
65,War Zone: WWII off North Carolina's Outer Banks Part 1,0,0,,,,False,0.6,en,2001-08-01,90,0.0,0
66,Total Madness,0,0,,United Kingdom,,False,0.6,en,2009-09-21,70,0.0,0
67,Downing,8111,0,,United Kingdom,Edinburgh Skillset Screen and Media Academy,False,0.6,en,2011-05-11,16,6.0,1
68,War Zone: WWII off North Carolina's Outer Banks Part 2,0,0,,,,False,0.6,en,2001-08-01,90,0.0,0
69,The Assault of the Present on the Rest of Time,0,0,Documentary,Germany,Kairos-Film,False,1.96,de,1985-10-31,106,5.0,1
70,Cactus,0,0,"Drama, Romance",,,False,1.236,en,1986-09-05,93,5.0,1
71,Dancing in the Dark,0,0,,,,False,0.62,en,1986-09-25,97,6.0,1
72,Directed by William Wyler,0,0,,,,False,0.6,en,1986-05-01,58,0.0,0
73,Isaac in America: A Journey with Isaac Bashevis Singer,0,0,,,,False,1.09,en,1986-09-28,58,0.0,0
74,Malandro,0,0,"Drama, Music, Comedy",Brazil,,False,0.656,pt,1986-07-02,105,5.0,1
75,The Grand Heist,0,0,Comedy,South Korea,"Next Entertainment World, Finecut",False,2.851,ko,2012-08-08,121,6.0,9
76,Party Crashers,0,0,Comedy,Brazil,,False,3.737,pt,2012-11-30,101,5.3,59
77,On the Tracks,0,0,,United Kingdom,,False,0.6,en,2009-12-20,80,0.0,0
78,Gulliver Mickey,0,0,"Animation, Family, Fantasy",United States of America,Walt Disney Productions,False,1.85,en,1934-05-19,8,6.5,18
79,"Eric Clapton: Live At Budokan, Tokyo, Japan",0,0,,,,False,1.417,en,2009-02-15,,0.0,0
