,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,No Man's Land: Asian Edition 2,0,0,,United States of America,Video Team,True,0.6,en,2001-01-01,88,5.0,1
1,Berg's Fatalism,0,0,,,,False,0.889,en,2015-08-19,21,0.0,0
2,North Pole 1: The Loadman Cummith,0,0,,Italy,Showtime Networks,True,0.6,en,1998-01-01,116,0.0,0
3,Father's Day,0,0,,Japan,,False,0.6,ja,2003-06-01,13,5.0,2
4,A Man's Flower Road,0,0,Drama,Japan,,False,0.6,ja,1986-01-01,101,8.0,1
5,La Fête à Gigi,0,0,,France,Marc Dorcel,True,0.625,fr,2001-02-15,,10.0,1
6,Turn It Back,0,0,,,,False,1.126,en,2013-01-01,3,7.0,1
7,Flo Rounds a Corner,0,0,,,,False,0.6,da,1999-01-01,6,6.0,1
8,Twink Republic,0,0,,United Kingdom,Staxus,True,0.6,en,2013-10-19,86,0.0,0
9,Deadly Pursuit,0,0,Thriller,,,False,0.6,en,2015-05-31,90,2.5,3
10,Edvin Laine,0,0,,,,False,0.6,da,,,6.0,1
11,Päivä Karl Marxin haudalla,0,0,,,,False,0.6,da,,,0.0,0
12,Kolportage,0,0,Comedy,Germany,,False,0.6,de,1980-08-06,,0.0,0
13,Girls in the Orchard,0,0,Drama,Japan,"Toho Company, Ltd.",False,0.6,ja,1953-09-15,95,0.0,0
14,Die Dämonen,0,0,Drama,Germany,,False,0.6,de,1977-11-20,,0.0,0
15,In the Realm of Sex,0,0,,Japan,Nikkatsu Corporation,False,0.656,ja,1977-04-22,86,0.0,0
16,Zinngeschrei,0,0,Drama,Germany,,False,0.6,de,1974-12-23,,0.0,0
17,Hitta bort,0,0,Drama,Sweden,,False,0.6,sv,2015-06-24,44,0.0,0
18,By Summer's End,0,0,Drama,Israel,"Israel Film Fund, Yetzira Ivrit, Channel 10",False,0.84,en,2011-10-20,95,6.0,1
19,The Crimean,0,0,,,,False,0.84,tr,2014-12-12,,0.0,0
20,Vixen Velvet's Zombie Massacre,0,0,"Comedy, Horror","Canada, Australia",,False,0.6,en,2015-07-03,72,0.0,0
21,Der Kirschgarten,0,0,Drama,Germany,,False,0.6,de,1970-12-25,,0.0,0
22,Woods Baseball,0,0,,,,False,0.6,en,,18,0.0,0
23,Ehepause,0,0,"TV Movie, Comedy",Germany,,False,0.6,de,2016-03-11,,3.0,1
24,To Be and to Come Back,0,0,"Drama, Documentary, Comedy",Spain,Rebordelos,False,0.609,gl,2014-08-01,13,0.0,0
25,Eat It,0,0,Comedy,Italy,Cemo Film,False,1.176,it,1968-01-01,84,0.0,0
26,Audacity,175000,0,Drama,United States of America,Living Waters Productions,False,0.6,en,2015-06-18,55,4.9,7
27,Lanbroa,0,0,Documentary,Spain,Ambrosse Ikus-Entzunezkoak,False,0.6,en,2011-02-25,5,0.0,0
28,For Hope,0,0,Drama,"Canada, United States of America",Brillstein-Grey Entertainment,False,1.162,en,1996-11-17,100,6.0,1
29,Alice in Chains: 2 for 1,0,0,Music,,,False,0.6,en,2006-08-23,68,10.0,1
