,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,One Piece Film: GOLD,0,66207073,"Action, Animation, Adventure, Comedy",Japan,"Fuji Television Network, FUNimation Entertainment, Toei Animation, Toei Company, Ltd.",False,7.883,ja,2016-07-23,120,7.3,157
1,Tamayura: Sotsugyou Shashin Part 4 - Ashita,0,0,"Drama, Animation",Japan,"Asahi Production, AT-X, FlyingDog, Animatic, Ray Corporation, JTB Communications",False,1.038,ja,2016-04-02,57,0.0,0
2,So war Mama,0,0,Comedy,Germany,,False,0.622,de,1962-01-21,,0.0,0
3,"Lafesse gauche, Lafesse droite",0,0,,,,False,1.022,fr,2006-01-01,,8.5,2
4,5 Seconds of Summer: How Did We End Up Here?,0,0,"Documentary, Music",,,False,1.299,en,2015-11-23,95,8.1,9
5,Mariah Carey's Merriest Christmas,0,0,Music,United States of America,Hallmark Entertainment,False,1.338,en,2015-12-19,60,5.6,6
6,"Lips, Love and Power: 120 Years of the Cinematic Kiss",0,0,,,,False,1.174,en,2015-01-01,10,0.0,0
7,A Norfin Noel,0,0,,,,False,0.6,en,1994-09-21,28,0.0,0
8,Vow of Chastity,0,0,Comedy,,,False,1.142,en,1976-12-29,87,6.0,1
9,The Gathering Part II,0,0,,,,False,0.6,en,1979-12-17,97,0.0,0
10,Ore Ru,0,0,Documentary,Paraguay,Maneglia Schémbori Realizadores,False,0.611,en,2015-12-25,70,0.0,0
11,Rainbow's Gravity,0,0,History,"United Kingdom, Germany",,False,0.848,en,2014-02-07,33,0.0,0
12,One Hour to Die,0,0,,United Kingdom,Chemical Burn Entertainment,False,0.84,en,2012-06-01,,0.0,0
13,1+1 дома,1500000,0,Comedy,"Russia, Ukraine",Студия «Квартал-95»,False,0.6,ru,2013-12-31,,7.0,3
14,Proavlio,0,0,Drama,Greece,"Guanaco, Greek Film Centre",False,0.831,el,2014-02-10,10,0.0,0
15,Frères: la roulette rouge,0,0,Drama,France,,False,0.6,fr,1994-12-16,,0.0,0
16,Behind the Legend: Timone,0,0,"Animation, Family, Comedy",,,False,0.805,en,2004-02-10,4,0.0,0
17,Seagulls,0,0,Drama,United Kingdom,"Screen Productions, Creative Scotland, DigiCult, Hopscotch Films",False,0.6,en,2014-02-10,14,0.0,0
18,SOLITON,0,0,Drama,Japan,Bravo Film [jp],False,0.628,ja,2014-02-10,14,5.0,1
19,Snowblind,0,0,Drama,Australia,,False,0.6,en,2014-02-10,15,0.0,0
20,The Honored Priest: Confession of a Samurai,0,0,"Action, Drama",Russia,Orthodox Studio,False,0.6,ru,2015-11-26,100,7.6,4
21,Second Generation,0,0,Drama,Serbia,"Radiotelevizija Novi Sad, Art film",False,0.626,sr,1983-06-29,88,0.0,0
22,2 Countries,0,8200000,"Comedy, Romance","Canada, India",Rejaputhra Visual Media,False,1.785,ml,2015-12-25,156,6.1,13
