,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Big Game,0,0,"Adventure, Documentary",,MC Productions,False,0.916,en,2007-01-01,48,0.0,0
1,Fine Things,0,0,"TV Movie, Romance, Drama",United States of America,"NBC Productions, The Cramer Company",False,3.037,en,1990-10-15,150,5.8,4
2,Hands,0,0,,United States of America,,False,0.659,en,1934-03-05,4,6.0,2
3,Rhythm in Light,0,0,,United States of America,,False,1.565,en,1934-03-05,5,7.5,4
4,Let's Sing with Popeye,0,0,Animation,,"Paramount, Fleischer Studios",False,0.917,en,1934-03-05,2,6.3,3
5,The News Parade of 1934!,0,0,,,,False,0.6,en,1934-03-05,,5.0,1
6,Pescador,0,0,Drama,"Ecuador, Colombia","Contento Films, Kilotoa Films",False,1.4,es,2011-03-13,96,8.0,2
7,Portrait of a Mobster,0,0,"Drama, Crime",United States of America,Warner Bros. Pictures,False,1.877,en,1961-04-19,108,0.0,0
8,Jest of Honor,0,0,,,,False,0.621,en,1934-01-18,,3.0,1
9,Roast-Beef and Movies,0,0,,,,False,0.6,en,1934-02-09,16,0.0,0
10,She Reminds Me of You,0,0,,,,False,1.127,en,1934-06-21,7,0.0,0
11,Sultan Pepper,0,0,Animation,,,False,1.4,en,1934-03-15,7,3.0,1
12,Love Thy Neighbor,0,0,,,,False,1.4,en,1934-07-19,8,0.0,0
13,A Little Bird Told Me,0,0,Animation,,,False,0.681,en,1934-09-06,7,4.7,3
14,Assault and Flattery,0,0,"Comedy, Animation, Family",United States of America,Famous Studios,False,0.6,en,1956-07-02,6,0.0,0
15,Little Dutch Mill,0,0,,,,False,1.4,en,1934-10-27,8,6.0,1
16,Two-Gun Mickey,0,0,"Western, Family, Animation, Comedy",United States of America,Walt Disney Productions,False,2.787,en,1934-12-15,8,6.1,11
17,The Dognapper,0,0,Animation,United States of America,"Walt Disney Pictures, United Artists",False,1.663,en,1934-11-17,8,7.1,9
18,A Haul in One,0,0,,,,False,0.871,en,1956-12-14,6,6.0,1
19,We Aim to Please,0,0,,,,False,0.6,en,1934-12-27,7,6.5,2
20,A Dream Walking,0,0,"Animation, Comedy",,Paramount,False,2.587,en,1934-09-27,7,6.3,10
21,The Fortunes and Misfortunes of Moll Flanders,0,0,"Comedy, Drama, Romance",,Granada Television,False,2.044,en,1996-10-13,108,6.6,7
22,Camping Out,0,0,Animation,United States of America,"Walt Disney Pictures, United Artists",False,2.079,en,1934-02-17,7,5.9,10
23,Shiver Me Timbers!,0,0,,,Paramount,False,0.629,en,1934-07-26,7,6.0,1
24,Let's You and Him Fight,0,0,"Animation, Comedy",United States of America,,False,1.371,en,1934-02-15,6,6.0,1
25,Ha! Ha! Ha!,0,0,"Comedy, Animation",United States of America,Fleischer Studios,False,1.337,en,1934-03-02,7,6.0,7
26,The Dance Contest,0,0,,,,False,0.696,en,1934-11-22,7,6.5,2
27,Trazan Apansson & Banarne,0,0,,,,False,0.6,sv,1980-08-24,,0.0,0
28,Buddy the Detective,0,0,,,,False,1.371,en,1934-10-16,8,1.0,1
29,Shoein' Hosses,0,0,,,,False,0.949,en,1934-06-01,6,6.0,1
30,Axe Me Another,0,0,Animation,,Paramount,False,0.84,en,1934-08-29,7,7.0,2
31,Mama's Little Pirate,0,0,"Comedy, Family",United States of America,Hal Roach Studios,False,0.909,en,1934-11-02,20,8.0,2
32,Aladdin and the Wonderful Lamp,0,0,"Family, Animation",United States of America,Celebrated Productions,False,1.36,en,1934-08-09,8,5.3,4
33,Les gangsters de l'expo,0,0,Comedy,,,False,0.6,fr,1937-12-05,72,0.0,0
34,The Joy of Life,0,0,"Fantasy, Animation",France,,False,1.251,fr,1934-03-05,11,5.8,10
35,Betty Boop's Trial,0,0,,,,False,0.6,en,1934-06-14,7,6.0,1
36,Shanghaied,0,0,Animation,United States of America,"Walt Disney Pictures, United Artists",False,1.587,en,1934-01-13,7,6.6,10
37,Strong to the Finich,0,0,,,Paramount,False,1.4,en,1934-06-28,7,6.0,1
38,Can You Take It,0,0,,,,False,0.871,en,1934-06-26,6,6.0,1
39,Teenage,0,0,Documentary,,,False,2.597,en,2013-04-20,80,6.7,14
40,All Is Bright,10000000,0,"Comedy, Drama",United States of America,"GreenStreet Films, Touchy Feely Films, Sidney Kimmel Entertainment",False,3.102,en,2013-09-10,107,5.3,47
41,The Wrestling Queen,0,0,Documentary,,Harnell-Independent,False,1.094,en,1973-11-01,73,0.0,0
42,Bottled Up,0,0,Drama,,,False,3.15,en,2013-04-19,81,5.5,5
43,A Case of You,0,4187,"Comedy, Romance",United States of America,"Lagniappe Films, I'm So Sorry Productions",False,7.158,en,2013-11-06,91,5.6,176
44,The Director,0,0,Documentary,United States of America,Rabbit Bandini Productions,False,1.4,en,2013-04-21,95,5.2,6
45,Elaine Stritch: Shoot Me,0,0,Documentary,United States of America,isotopefilms,False,1.879,en,2013-04-09,80,7.7,14
46,The English Teacher,0,104810,"Comedy, Drama, Romance",United States of America,"Mirabelle Pictures Productions, Artina Films, Procinvest Sas",False,6.83,en,2013-05-16,91,5.7,219
47,Gasland Part II,0,0,Documentary,,,False,2.247,en,2013-04-20,125,7.1,18
48,G.B.F.,0,0,Comedy,United States of America,"School Pictures, Parting Shots Media, Logolite Entertainment, ShadowCatcher Entertainment, Steakhaus Productions",False,0.6,en,2013-10-20,93,5.9,277
