,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Boy! Gising!,0,0,,,,False,1.452,en,1995-10-13,,0.0,0
1,The Ice Flood,0,0,"Romance, Action, Adventure, Drama",United States of America,Universal Pictures,False,1.038,en,1926-10-01,60,0.0,0
2,A Daughter of the Mines,0,0,Drama,United States of America,Edison Manufacturing Company,False,0.6,en,1910-11-25,13,0.0,0
3,The New Moon,0,0,Drama,United States of America,Norma Talmadge Film Corporation,False,0.6,en,1919-05-11,60,0.0,0
4,Mumbai Love,0,0,"Romance, Comedy",Philippines,Capestone Pictures,False,0.658,en,2014-01-22,125,0.0,0
5,Common Denominator,0,0,"Drama, Comedy",Greece,Green Dragon Movies,False,0.63,el,2014-12-11,80,7.2,8
6,Luhod Sa Harapan,0,0,Drama,Philippines,,False,1.4,en,2014-01-26,,0.0,0
7,Of Men and War,0,0,Documentary,,,False,2.436,fr,2014-10-22,142,6.8,4
8,Basement,0,0,"Horror, Drama",Philippines,Reality Entertainment,False,0.628,en,2014-02-12,90,10.0,1
9,Cattleya: An OFW Story,0,0,Drama,Philippines,,False,0.6,en,2014-02-26,,0.0,0
10,Tatlong Beses Isang Araw: 3 Times A Day,0,0,Drama,Philippines,,False,0.607,en,2014-02-26,,0.0,0
11,Kabaro,0,0,Romance,Philippines,,False,0.635,en,2014-02-26,,0.0,0
12,Montargis' Dog,0,0,,France,Pathé Frères,False,0.805,en,1909-09-02,8,0.0,0
13,Yellow Dust,0,0,"Western, Romance",United States of America,RKO Radio Pictures,False,1.207,en,1936-03-12,69,4.0,1
14,Le Roman de Lulu,0,0,Romance,,,False,0.6,fr,2001-04-18,88,5.0,2
15,Pikyaw,0,0,Animation,Philippines,,False,0.6,en,2014-02-26,60,0.0,0
16,Silver Skates,0,0,"Comedy, Music, Drama",United States of America,Monogram Pictures,False,1.045,en,1943-02-26,78,4.0,1
17,Venus's Venom,0,0,Horror,Philippines,,False,1.4,en,2014-03-12,111,0.0,0
18,Flying Kiss,0,0,"Romance, Comedy",Philippines,,False,0.827,en,2014-03-19,95,0.0,0
19,WWE : Brothers of Destruction,0,0,Documentary,United States of America,World Wrestling Entertainment (WWE),False,0.6,en,2014-10-07,180,10.0,1
20,DOTA: Nakakabaliw,0,0,Drama,Philippines,,False,1.098,en,2014-04-09,85,0.0,0
21,So It's You,0,0,"Romance, Comedy",Philippines,Regal Entertainment,False,1.4,en,2014-05-07,115,0.0,0
22,New Best of Bodies in Motion,0,0,,,Giddyup Films,False,0.6,de,2005-04-19,,3.8,2
23,Querido,0,0,,Philippines,,False,0.6,en,2014-03-01,,0.0,0
24,Bröderna Östermans huskors,0,0,Comedy,Sweden,Monark Film,False,0.84,sv,1945-09-20,104,0.0,0
25,The Brown Derby,0,0,Comedy,United States of America,C.C. Burr Productions Inc.,False,0.871,en,1926-07-04,70,0.0,0
26,The New Blood,0,0,Action,Philippines,3JS Production,False,0.885,en,2014-06-28,80,0.0,0
27,Cinderella XXX: An Axel Braun Parody,0,0,"Comedy, Fantasy",United States of America,Wicked Pictures,True,10.218,en,2014-09-24,117,6.8,11
28,Greed,0,0,Drama,Philippines,Heaven's Best Entertainment,False,0.6,tl,2014-07-09,,0.0,0
29,Magtiwala Ka: A Yolanda Story,0,0,Drama,Philippines,Harangdon Films International,False,0.659,tl,2014-07-16,95,0.0,0
30,The Grey Dame,0,0,"Crime, Horror",Denmark,Nordisk Film,False,1.377,en,1909-08-26,14,0.0,0
31,The Picture of Dorian Gray,0,0,Horror,Denmark,Regia Kunstfilms Co.,False,0.627,en,1910-10-05,26,0.0,0
32,Dr. Jekyll and Mr. Hyde,0,0,Horror,Denmark,Nordisk Film,False,0.665,en,1910-01-01,17,0.0,0
33,Hr. Petit,0,0,"Drama, Crime",Denmark,ASA,False,0.655,da,1948-09-20,101,7.0,1
34,Somebody To Love,0,0,"Romance, Drama",Philippines,Regal Entertainment,False,0.638,en,2014-08-20,,0.0,0
35,The Bandit of Point Loma,0,0,Western,,,False,0.845,en,1912-08-21,11,0.0,0
36,The Hour of Parting,0,0,Thriller,Denmark,Per Holst Filmproduktion,False,0.911,da,1973-11-09,79,10.0,1
37,The Dead and the Damned 2,0,0,,,,False,0.6,en,2014-10-14,,2.0,1
38,Preston Castle,0,0,Horror,,,False,1.506,en,2012-11-03,83,5.3,4
39,Hazard House,0,0,,,,False,1.4,en,1954-01-01,11,0.0,0
40,Aluna,0,0,Documentary,,,False,0.685,en,2012-06-15,,7.3,3
41,The Gifted,0,0,"Romance, Comedy, Horror",Philippines,"Viva Films, MVP Pictures",False,1.615,tl,2014-09-03,96,7.0,4
42,Baby Doll,0,0,"Horror, Thriller",Denmark,,False,0.9,da,1988-11-04,78,6.5,2
43,Adormidera,0,0,"Adventure, Action",Malta,"ERA Productions, Great Siege Productions",False,1.107,en,2013-01-01,90,3.8,4
44,Off Season,0,0,Horror,,,False,1.129,en,2012-05-28,,2.0,1
45,Old Fashioned,0,0,"Romance, Drama",United States of America,"Motion Picture Pro Studios, Skoche Films",False,1.646,en,2014-10-18,115,7.0,16
46,Pete Seeger: A Song and A Stone,0,0,,,,False,0.6,en,1972-01-01,,0.0,0
47,The Man from Texas,0,0,Western,United States of America,Selig Polyscope Company,False,0.6,en,1915-03-02,41,0.0,0
48,Schizofrantic,0,0,"Thriller, Horror, Drama",Denmark,,False,0.6,en,1996-10-01,74,0.0,0
49,A Reunion,0,0,"Drama, Romance",,,False,0.992,en,2014-06-01,80,7.0,2
50,The Cover Girl Murders,0,0,"TV Movie, Thriller",United States of America,River Enterprises,False,1.24,en,1993-10-28,,6.0,1
51,CAPiTA: Defenders of Awesome 2: Stay Bad Ass,0,0,,,,False,0.659,en,2014-09-30,,0.0,0
52,Care Bears: Belly Badge Rock,0,0,,,,False,0.6,en,2003-11-01,,0.0,0
53,Limbo,0,0,,,,False,1.4,es,2009-05-15,88,5.0,1
54,The Hurrying Kind,0,0,,United States of America,Columbia Pictures,False,0.841,en,1962-01-01,24,0.0,0
55,Chemical Peel,0,0,Horror,,,False,2.802,en,2014-10-14,,4.1,7
56,"Drive Carefully, Darling",0,0,Drama,United Kingdom,"Graphic Films, Department of the Environment",False,0.6,en,1975-01-01,17,0.0,0
57,Convicted: A Mother's Story,0,0,"Drama, TV Movie",United States of America,NBC Productions,False,1.34,en,1987-02-02,120,0.0,0
58,Deepak Chopra: The Happiness Prescription,0,0,Documentary,,,False,0.6,en,2008-04-08,208,0.0,0
59,Exile: The Dalai Lama And His People,0,0,,,,False,0.6,en,2009-01-01,,0.0,0
60,Volare - La grande storia di Domenico Modugno,0,0,"Drama, Music, Romance, History, TV Movie",Italy,Rai Fiction,False,3.665,en,2013-02-18,206,7.1,16
61,"Maria, Leonora, Teresa",0,0,"Thriller, Drama, Horror",Philippines,Star Cinema – ABS-CBN Film Productions,False,1.298,tl,2014-09-17,103,6.0,1
62,Rosie,0,0,,,,False,0.6,en,1960-01-01,19,0.0,0
63,Singsing Ni Lola,0,0,"Family, Fantasy, Horror",Philippines,"Roadrunner Network, Optima Digital, Cinemagic Inc., Regal Entertainment",False,0.826,en,2002-10-30,105,0.0,0
64,"Larry Wilmore's Race, Religion & Sex in Florida",0,0,,,,False,0.6,en,2012-11-03,,0.0,0
65,Sebastian Maniscalco: Aren't You Embarrassed?,0,0,Comedy,United States of America,"What's Wrong with People?, Levity Productions",False,2.564,en,2014-11-14,63,8.4,12
66,"John Wooden: Values, Victory and Peace of Mind",0,0,,,,False,0.6,en,2000-01-01,,0.0,0
67,Trapped Beneath the Sea,0,0,"TV Movie, Action, Drama",United States of America,ABC Circle Films,False,0.6,en,1974-10-22,97,7.0,1
68,Penny,0,0,,,,False,0.6,en,,,0.0,0
69,Heartless,0,0,Drama,Brazil,"CinemaScópio, Trincheira FIlmes, Garça Torta",False,0.6,pt,2014-05-22,25,6.0,2
70,"Sammy, the Way-Out Seal",0,0,Adventure,United States of America,Walt Disney Pictures,False,1.75,en,1962-10-28,88,6.0,1
71,Songs for Amy,0,0,"Music, Drama",,,False,0.6,en,2012-05-02,104,6.0,1
72,Sports Illustrated: Swimsuit 2003,0,0,,,,False,0.6,en,2003-01-01,,0.0,0
73,The Dark Path Chronicles,0,0,,,,False,0.6,en,,,0.0,0
74,Steve Trevino: Relatable,0,0,Comedy,,Levity Entertainment Group,False,1.939,en,2014-02-16,61,4.5,4
