,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Non Plus Ultras,0,0,Comedy,Czech Republic,Lajka - Film,False,0.6,cs,2004-08-04,95,5.0,2
1,Johann König - Ohne Proben nach oben Live,0,0,,,,False,0.6,de,2005-11-17,,0.0,0
2,On the Threshold of Space,0,0,Drama,United States of America,20th Century Fox,False,0.826,en,1956-03-29,98,0.0,0
3,Gloria Estefan: Don't Stop,0,0,Music,United States of America,Sony Music Entertainmant,False,0.6,en,1998-09-11,70,6.5,1
4,Fatal Images,0,0,"Thriller, Horror, Mystery",,,False,0.6,en,1989-01-01,,0.0,0
5,Ismael,0,0,Drama,Spain,Sony Pictures,False,3.869,es,2013-12-26,106,6.1,28
6,Finn und der Weg zum Himmel,0,0,Comedy,Germany,,False,0.658,de,2012-11-21,,0.0,0
7,The Flying Fool,0,0,,,,False,0.874,en,1929-07-10,73,10.0,1
8,Kuku: mina jään ellu,0,0,"Documentary, Drama",Estonia,Kuukulgur Film,False,1.162,et,2011-02-24,90,7.3,2
9,The She-Butterfly,0,0,"Horror, Drama",Serbia,Radiotelevizija Beograd,False,2.576,sr,1973-01-01,63,6.5,6
10,Monsters Wanted,0,0,Documentary,,,False,1.167,en,2013-07-27,90,6.5,2
11,Musik & Fis,0,0,Music,Denmark,"Thura Film, Buena Vista Home Entertainment",False,0.873,da,1994-01-01,,6.0,1
12,Fascination Coral Reef: Hunters and the Hunted,0,0,Documentary,,KSM Film,False,0.879,en,2012-06-17,,6.0,1
13,Tanned Legs,0,0,Comedy,United States of America,RKO Radio Pictures,False,0.874,en,1929-11-10,71,6.0,1
14,Abou Ben Boogie,0,0,Animation,United States of America,Walter Lantz Productions,False,0.6,en,1944-09-18,7,0.0,0
15,Intruder,0,0,"Horror, Crime",Hong Kong,Milkyway Image Company,False,0.6,cn,1997-11-29,87,6.8,4
16,The Greatest Man in Siam,0,0,Animation,United States of America,Walter Lantz Productions,False,0.6,en,1944-03-27,7,0.0,0
17,Pass the Biscuits Mirandy!,0,0,Animation,United States of America,Walter Lantz Productions,False,0.6,en,1943-08-23,7,0.0,0
18,Liv till varje pris,0,0,,,,False,0.909,en,1998-08-20,93,6.5,2
19,$21 a Day – (Once a Month),0,0,Animation,United States of America,Walter Lantz Productions,False,1.181,en,1941-12-01,7,5.7,3
20,Painted Faces,0,0,,,,False,0.624,en,1929-11-19,74,4.0,1
21,Life Begins for Andy Panda,0,0,Animation,United States of America,Walter Lantz Productions,False,1.4,en,1939-09-09,7,0.0,0
