,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Three Men and a Cradle - 18 Years Later,0,0,"Comedy, Romance",France,"Les Films Alain Sarde, Eniloc Films, Canal+",False,3.659,fr,2003-02-05,90,4.6,14
1,Cycle Vixens,0,0,"Drama, Action",United States of America,Peter Perry Productions,False,0.662,en,1978-07-21,80,8.0,1
2,The Art of the Tactical Carbine,0,0,"Documentary, Action, War",,,False,0.713,en,2008-08-30,,5.3,4
3,Young and Wild,0,0,"Action, Drama, Thriller",United States of America,Esla Pictures Inc.,False,0.952,it,1958-04-24,69,0.0,0
4,Little Boys,0,0,Comedy,Finland,Spede-Yhtiöt,False,1.846,fi,1986-12-25,84,7.0,8
5,Michael Winslow: Comedy Sound Slapdown!,0,0,Comedy,,,False,1.4,en,2002-01-01,59,0.0,0
6,Michael Winslow Live,0,0,Comedy,,,False,1.4,en,1999-06-01,95,5.3,2
7,Wild Innocents,0,0,,United States of America,Bighorn Productions,True,0.626,en,1981-01-01,75,0.0,0
8,"Yor, the Hunter from the Future",0,0,"Fantasy, Science Fiction","Turkey, Italy",Les Films du Diamant,False,3.844,it,1983-08-19,98,4.0,20
9,Ek Niranjan,3800000,6900000,"Romance, Action, Drama",India,Adityaram Movies,False,1.369,te,2009-10-29,155,5.3,3
10,Space Amoeba,0,0,"Science Fiction, Adventure",Japan,"Toho Company, Ltd.",False,1.625,ja,1970-08-01,84,5.4,5
11,On a Clear Day You Can See Forever,0,0,"Action, Drama, Family, Romance",United States of America,Paramount,False,4.836,en,1970-06-17,129,6.4,25
12,Harriet the Spy,12000000,0,"Comedy, Drama, Family",United States of America,"Paramount, Rastar Pictures, Nickelodeon Movies",False,4.677,en,1996-07-10,100,6.0,93
13,A Bit of Tom Jones?,0,0,Comedy,United Kingdom,,False,1.4,en,2009-01-01,89,3.5,3
14,Undisputed III: Redemption,3000000,0,"Action, Thriller",United States of America,"Undisputed 3 Productions, Nu Image",False,18.22,en,2010-05-22,96,7.4,311
15,Robo Warriors,0,0,"Action, Adventure, Science Fiction",Philippines,"Republic Pictures (II), Paramount, Premiere Entertainment Productions",False,1.649,en,1996-01-01,89,5.7,6
16,The Widows of Thursdays,0,0,"Crime, Drama","Argentina, Spain","Castafiore Films, Haddock Films, Telefe, Tornasol Films",False,1.909,es,2009-09-10,122,5.8,6
17,On Sight,0,0,"Adventure, Documentary",United Kingdom,"Marmot Tandy Productions, Posing Productions",False,1.4,en,2008-05-21,67,4.0,2
18,First Ascent,0,0,Documentary,United States of America,Sender Films,False,1.649,en,2006-10-14,90,5.9,5
19,The Players,0,0,"Documentary, Adventure","United States of America, China, South Africa, Vietnam",,False,1.153,en,2009-05-26,65,4.3,2
20,Fatty Finn,0,0,"Family, Fantasy, Comedy",,,False,0.718,en,1980-12-18,91,6.7,3
21,Casa de los Babys,0,0,Drama,"Mexico, United States of America",IFC Films,False,3.261,en,2003-09-05,96,5.5,11
22,Servants of Twilight,0,0,"Horror, Thriller",United States of America,,False,3.875,en,1991-05-01,95,5.3,12
23,Technotise: Edit & I,0,0,"Animation, Science Fiction, Thriller",Serbia,Yodi Movie Craftsman,False,2.179,sr,2009-04-08,100,7.0,24
24,Mediterraneo,0,4532791,"Comedy, Romance, War",Italy,"Silvio Berlusconi Communications, Penta Films, A.M.A. Film",False,8.273,it,1991-01-31,96,7.7,430
25,Apartment,0,0,Thriller,,,False,0.991,en,2010-04-23,,4.0,4
26,Voodoo Island,0,0,Horror,United States of America,Bel-Air Productions Inc.,False,2.331,en,1957-02-01,76,4.4,8
27,Voodoo Woman,0,0,"Science Fiction, Horror",United States of America,"Carmel Productions, American International Pictures (AIP)",False,2.684,en,1957-04-11,75,3.6,7
28,Department Store,0,0,Comedy,Italy,"Cinecittà, Alexandra Film, C.G. Silver Film",False,6.129,it,1986-06-06,110,5.7,145
29,Womb Ghosts,0,0,Horror,Hong Kong,,False,1.568,cn,2010-03-18,88,5.0,3
30,Fire of Conscience,0,0,"Action, Thriller, Crime",Hong Kong,"China Film Media Asia Audio Video Distribution Co., Media Asia Films, Visual Capture",False,2.102,cn,2010-04-01,106,7.0,14
31,Voyage of the Rock Aliens,0,0,"Science Fiction, Music, Comedy",United States of America,KGA/Interplanetary-Curb Communications,False,1.0,en,1984-03-09,97,5.2,3
32,Walk Into Paradise,0,0,Adventure,Australia,Discifilm,False,0.613,en,1957-09-08,93,6.5,2
33,War-Gods of the Deep,0,0,"Adventure, Fantasy, Science Fiction",United Kingdom,Bruton Film Productions,False,4.579,en,1965-05-26,84,4.8,28
34,The War in Space,0,0,"Adventure, Science Fiction, Action",Japan,"Toho Company, Ltd., Toho Pictures, Inc.",False,1.413,ja,1977-12-17,91,5.0,3
35,War of the Colossal Beast,0,0,"Horror, Science Fiction",United States of America,"American International Pictures (AIP), Carmel Productions",False,3.668,en,1958-06-04,69,3.8,15
36,Grand Hotel Excelsior,0,0,Comedy,Italy,Intercapital,False,4.333,it,1982-06-06,114,6.3,78
37,Pankh,0,0,Drama,India,"Eros International, White Feather Films",False,0.994,hi,2010-04-02,98,5.0,1
38,Calling Dr. Death,0,0,"Thriller, Mystery",United States of America,Universal Pictures,False,3.074,en,1943-12-17,63,7.3,11
39,Tre Uomini e una Gamba,0,0,,Italy,Rodeo Drive,False,7.106,it,1997-12-27,98,8.0,1091
40,Jack Dee Live And Uncut,0,0,Comedy,United Kingdom,,False,1.4,en,1999-12-30,,7.5,1
41,I Corti,0,0,,Italy,,False,6.66,it,1996-01-01,120,8.2,230
42,Eccezzziunale... veramente,0,0,Comedy,Italy,Cinemedia Films,False,5.856,it,1982-03-04,98,6.1,114
43,Back Door to Heaven,0,0,Crime,United States of America,Vernon Steele Productions,False,0.895,en,1939-04-19,85,6.0,1
44,Educating Rita,0,0,"Drama, Comedy, Romance",United Kingdom,Acorn Pictures,False,5.662,en,1983-02-02,110,6.8,69
45,Guilty by Association,0,0,"Action, Drama, Thriller",United States of America,Ambi Distribution,False,1.262,en,2003-07-22,80,2.7,11
46,Porridge,0,0,"Comedy, Crime",United Kingdom,"Witzend Productions, Black Lion Films",False,4.648,en,1979-08-12,93,6.6,19
47,Purely Belter,0,0,"Comedy, Drama",,,False,2.442,en,2000-11-03,95,6.9,15
48,She's So Lovely,18000000,0,"Drama, Romance, Thriller","France, United States of America",Miramax,False,3.733,en,1997-08-29,100,5.9,50
49,Before You Go,0,0,Comedy,,,False,0.986,en,2002-06-20,91,5.0,2
50,BBC Horizon: Is Everything We Know About The Universe Wrong?,0,0,Documentary,,,False,0.6,en,2010-03-09,60,0.0,0
51,The Visual Bible: Matthew,0,0,"Drama, History",South Africa,,False,1.61,en,1993-10-01,265,6.7,5
52,Chains of Gold,0,0,"Action, Drama, Thriller",United States of America,Management Company Entertainment Group (MCEG),False,3.085,en,1991-09-15,95,5.3,10
53,Lucky 13,0,0,"Comedy, Romance",,,False,1.345,en,2005-01-02,95,4.4,7
54,Firefighters,0,0,Comedy,Italy,C.G. Silver Film,False,7.291,it,1985-10-25,97,5.8,140
55,The Steamroller and the Violin,0,0,"Family, Drama","Russia, Soviet Union",Mosfilm,False,4.644,ru,1961-12-30,46,7.1,43
56,Firefighters 2: Heroic Mission,0,0,Comedy,Italy,C.G. Silver Film,False,4.102,it,1987-04-09,94,5.8,78
57,School of Thieves,0,0,,Italy,Maura International Films,False,5.914,it,1986-10-07,96,5.8,120
58,92 in the Shade,0,0,"Comedy, Drama","United Kingdom, United States of America",Incorporated Television Company (ITC),False,2.955,en,1975-08-22,93,5.6,4
59,Scuola di ladri 2,0,0,Comedy,Italy,Reteitalia,False,4.895,it,1987-09-22,96,5.3,79
60,Zookeeper,80000000,169852759,"Comedy, Romance, Family",United States of America,"Happy Madison Productions, Broken Road Productions, Zookeeper Productions, Hey Eddie",False,9.657,en,2011-07-06,102,5.4,917
61,Burnt by the Sun 2: Exodus,55000000,0,"Drama, War",Russia,"Ministry of Culture of the Russian Federation, Three T Productions, Golden Eagle",False,5.484,ru,2010-04-22,180,5.0,20
62,Your Highness,49900000,26121638,"Comedy, Adventure, Fantasy",United States of America,"Universal Pictures, Stuber Productions",False,8.325,en,2011-04-08,102,5.3,747
63,Priest,60000000,78309131,"Fantasy, Horror, Science Fiction, Action, Thriller",United States of America,"Michael De Luca Productions, Stars Road Entertainment, TOKYOPOP, Buckaroo Entertainment",False,13.479,en,2011-05-05,87,5.5,1187
64,"Big Mommas: Like Father, Like Son",32000000,83615414,"Crime, Comedy, Action",United States of America,"Regency Enterprises, New Regency Pictures, Friendly Films (II), Runteldat Entertainment, The Collective Studios, Friendly Films Productions, 20th Century Fox",False,14.275,en,2011-02-16,107,5.5,640
65,Mama,0,0,"Adventure, Family, Fantasy","Russia, Romania","Ralux Film, Romania Film, Mosfilm",False,4.553,ru,1976-12-10,83,5.7,11
66,Peter on the Way to Heaven,2000000,0,"Drama, Comedy",Russia,,False,0.992,ru,2009-06-22,,3.5,3
67,Travis: At the Palace,0,0,Music,,,False,0.6,en,2004-08-17,116,0.0,0
68,Hipsters,15000000,16810383,"Drama, Romance",Russia,Central Partnership,False,7.866,ru,2008-12-25,130,6.7,38
69,Hot Cars,0,0,"Action, Thriller",United States of America,Schenck-Koch Productions,False,3.069,en,1956-01-01,60,6.3,3
70,A High Wind in Jamaica,0,0,"Action, Drama, Adventure",United Kingdom,20th Century Fox,False,2.543,en,1965-06-04,103,6.1,16
71,James: Getting Away with It... Live,0,0,Music,United Kingdom,Warner Music Vision,False,1.4,en,2002-05-21,165,10.0,2
72,Yuppies,0,0,Comedy,Italy,,False,3.859,it,1986-03-20,90,5.4,57
73,Yuppies 2,0,0,Comedy,Italy,,False,2.776,en,1986-12-23,104,5.1,31
74,On a Clear Day,0,0,Drama,United Kingdom,"The Glasgow Film Fund, Baker Street, Forthcoming Productions",False,2.854,en,2005-08-18,98,6.4,12
