,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Ca$h,7000000,46488,"Crime, Thriller, Comedy, Mystery",United States of America,"Immortal Thoughts, Three Good Men",False,7.212,en,2010-01-01,108,5.8,114
1,Black Eyed Peas: Live from Sydney to Vegas,0,0,Music,,,False,1.236,en,2006-01-01,70,4.3,2
2,Backlash,0,0,"Action, Thriller",United States of America,,False,1.019,en,2006-01-01,87,1.5,1
3,Overnight,550,0,Documentary,United States of America,"black & white pictures, tony montana films, Ether Films, Ronnoco Productions",False,5.008,en,2003-06-12,82,6.7,34
4,Beneath Loch Ness,0,0,"Action, Horror, Mystery, Science Fiction, Thriller",United States of America,,False,2.58,en,2002-01-01,96,2.6,10
5,Black Scorpion,0,0,"Action, Science Fiction",United States of America,Concorde-New Horizons,False,1.747,en,1995-08-22,92,6.9,7
6,The Alps,0,0,Documentary,,,False,0.872,en,2007-03-09,,7.0,1
7,Bone,0,0,"Comedy, Thriller",United States of America,Jack H. Harris Enterprises,False,2.513,en,1972-07-01,95,7.0,6
8,"Ladies and Gentlemen, the Fabulous Stains",0,0,"Drama, Thriller, Music",United States of America,"Red Stripe, Paramount, Barclays Mercantile Industrial Finance",False,4.348,en,1982-10-01,87,6.5,20
9,For Me and My Gal,802000,4371000,"Drama, Music, Romance",United States of America,Metro-Goldwyn-Mayer,False,2.827,en,1942-10-21,104,6.6,23
10,Australian Rules,0,0,Drama,Australia,Beyond Productions,False,1.643,en,2002-03-05,95,6.0,6
11,Celine and Julie Go Boating,0,0,"Mystery, Drama, Comedy, Fantasy",France,"Les Films Christian Fechner, Action Films, Les Films 7",False,6.28,fr,1974-09-18,193,7.1,43
12,"Everybody He Is Nice, Everybody He Is Beautiful",0,0,"Comedy, Music",France,"Belstar Productions, Ciné Qua Non, IDI Cinematografica",False,4.214,en,1972-05-05,105,6.4,20
13,The Sorcerer's Apprentice,150000000,215283742,"Fantasy, Adventure, Action, Comedy, Drama",United States of America,"Junction Entertainment, Walt Disney Pictures, Jerry Bruckheimer Films, Saturn Films, Broken Road Productions",False,15.922,en,2010-07-13,109,5.9,2953
14,Saint John of Las Vegas,3800000,111731,Comedy,United States of America,,False,4.213,en,2009-06-10,84,5.8,28
15,La Belle,0,0,Romance,South Korea,"Eun-Suk Film, Keyweckshide Pictures",False,1.641,ko,2000-08-12,93,6.6,7
16,Living Dead Lock Up,0,0,Horror,United States of America,,False,0.6,en,2005-01-01,64,2.5,2
17,The Nun's Story,3500000,12800000,Drama,United States of America,Warner Bros. Pictures,False,4.583,en,1959-06-18,149,7.4,74
18,The Earrings of Madame de...,0,0,"Drama, Romance","France, Italy","Rizzoli Film, Franco London Films, Indusfilms",False,6.722,fr,1953-09-16,105,8.0,70
19,Samurai Rebellion,0,0,"Drama, History, Romance",Japan,"Toho Company, Ltd., Mifune Production Co., Ltd.",False,4.193,ja,1967-05-27,121,8.3,60
20,The Strange Love of Martha Ivers,0,0,Drama,United States of America,Paramount,False,4.614,en,1946-07-24,116,7.4,48
21,Desert Fury,0,0,"Drama, Crime",United States of America,Paramount,False,3.231,en,1947-08-15,96,5.2,7
22,I Walk Alone,0,0,"Drama, Thriller, Crime",United States of America,"Hal Wallis Productions, Paramount",False,2.817,en,1947-12-31,97,6.3,19
23,Too Late for Tears,0,0,"Crime, Mystery",United States of America,Hunt Stromberg Productions,False,2.566,en,1949-08-13,99,6.8,26
24,The ChubbChubbs Save Xmas,0,0,"Animation, Comedy, Family, Fantasy",United States of America,"Columbia Pictures, Sony Pictures Animation, Prana Studios",False,2.098,en,2007-08-08,5,5.3,9
25,Skate More,0,0,Documentary,United States of America,DVS Skateboards,False,1.342,en,2005-05-16,55,0.0,0
26,Meshes of the Afternoon,275,0,"Drama, Mystery",United States of America,,False,5.589,en,1943-01-01,14,7.8,120
27,The ChubbChubbs!,0,0,"Animation, Comedy, Science Fiction",United States of America,"Sony Pictures Imageworks, Columbia Pictures",False,3.66,en,2002-07-03,5,6.8,38
28,Together,2125000,0,Drama,Norway,Mirmar Film Production,False,1.169,no,2009-01-23,100,10.0,1
29,The Crimson Kimono,0,0,"Romance, Drama, Crime, Mystery",United States of America,"Globe Enterprises, Columbia Pictures",False,3.408,en,1959-10-01,82,7.1,15
30,The Irony of Fate. The Sequel,5000000,55635037,"Comedy, Drama, Romance",Russia,Фокс,False,5.216,ru,2007-12-21,125,4.5,39
31,Fabulous! The Story of Queer Cinema,0,0,Documentary,United States of America,,False,2.459,en,2006-01-01,82,6.7,9
32,For a Lost Soldier,0,0,"Drama, Romance, War",Netherlands,"Algemene Vereniging Radio Omroep (AVRO), Sigma Film Productions",False,3.114,nl,1992-05-22,92,6.4,30
33,Le Jour se Lève,0,0,"Crime, Drama",France,Productions Sigma,False,5.108,fr,1939-06-08,93,7.8,74
34,Dangerous Passion,0,0,"Action, Adventure, Drama",United States of America,"Davis Entertainment, Stormy Weathers Production, Carolco Pictures",False,0.704,en,1990-02-28,94,7.0,1
35,Devil's Rain,0,0,Horror,,,False,0.6,fr,2009-11-18,100,0.0,0
36,Diplomatic Siege,0,0,"Action, Thriller",,,False,2.707,en,1999-11-17,90,4.6,9
37,Divine Madness,0,0,Music,United States of America,The Ladd Company,False,1.357,en,1980-09-26,95,7.0,6
38,Bishonen,0,0,Drama,Hong Kong,,False,2.738,cn,1998-09-11,101,7.1,7
39,Two Men in Manhattan,0,0,"Crime, Drama, Mystery, Thriller",France,,False,3.758,fr,1959-10-16,84,6.7,16
40,Lan Yu,0,0,"Drama, Romance","China, Hong Kong","Yongning Creation Workshop, Kwan's Creation Workshop",False,2.886,zh,2001-05-18,86,7.0,8
41,Monamour,0,0,Drama,Italy,,True,19.794,it,2006-03-08,94,5.6,35
42,Mishima: A Life in Four Chapters,5000000,502758,Drama,"Japan, United States of America","Lucasfilm, American Zoetrope, Tristone Entertainment Inc., M Company",False,7.665,en,1985-05-15,121,8.0,75
43,The Voyeur,0,0,,,,False,1.4,en,1995-01-01,90,0.0,0
44,The Voyeur,0,0,"Drama, Romance",Italy,Rodeo Drive,False,10.259,it,1994-01-27,90,4.3,74
45,The Life of Jesus,0,0,"Romance, Drama",France,"Pictanovo Nord-Pas-de-Calais, 3b productions, Norfilm, PROCIREP, Fondation GAN pour le Cinéma, Région Nord-Pas-de-Calais, Centre National de la Cinématographie, Canal+, Centre Régional des Ressources Audiovisuelles (CRRAV), Ministère de la Culture",False,2.664,fr,1997-06-04,96,6.8,23
46,The Raspberry Reich,0,0,"Drama, Action, Comedy, Thriller","Canada, Germany",Jürgen Brüning Filmproduktion,False,4.157,en,2004-01-17,90,6.1,21
47,Chopper Chicks in Zombietown,0,0,"Comedy, Horror",United States of America,Troma Entertainment,False,3.512,en,1989-04-05,86,4.0,12
48,On the Silver Globe,0,0,"Science Fiction, Adventure, Fantasy, Drama",Poland,"Zespól Filmowy ""Kadr""",False,3.747,pl,1988-10-09,157,8.5,44
49,Full Contact,0,0,"Crime, Action, Thriller",Hong Kong,,False,4.512,cn,1992-07-23,96,6.7,35
50,Oklahoma!,0,0,"Western, Music, Romance",United States of America,Public Broadcasting Service (PBS),False,3.025,en,1999-09-26,180,6.3,13
51,Epoch: Evolution,0,0,"Action, Science Fiction, Thriller",,,False,2.636,en,2003-11-29,94,4.5,4
52,High Roller: The Stu Ungar Story,0,0,"Drama, Action",United States of America,AMV Production,False,1.462,en,2003-05-01,120,7.5,4
53,Invasion of the Bee Girls,0,0,"Horror, Science Fiction, Thriller",United States of America,Sequoia Pictures,False,2.951,en,1973-06-01,85,4.3,23
54,The Land That Time Forgot,1500000,0,"Adventure, Fantasy, Science Fiction","United Kingdom, United States of America","Land Associates, Amicus Productions, Edgar Rice Burroughs Inc., British Lion Films, American International Pictures (AIP)",False,5.394,en,1974-08-13,90,5.4,66
55,The Last American Virgin,0,0,Comedy,United States of America,"Golan-Globus Productions, Cannon Group",False,7.673,en,1982-06-26,92,6.1,84
56,"Two Fists, One Heart",0,0,"Action, Drama, Romance",,,False,1.03,en,2009-03-19,105,5.3,3
57,Zero Day,20000,0,Drama,United States of America,Professor Bright Films,False,2.485,en,2003-09-03,92,7.4,39
58,Harry And Max,0,0,Drama,United States of America,"TLA Releasing, Antarctic Pictures",False,3.108,en,2004-01-01,74,4.9,10
59,Burnt Money,0,0,"Romance, Crime","Argentina, Spain, Uruguay","Vía Digital, Oscar Kramer S.A., Cuatro Cabezas, Estudios Darwin, Romikin S.A., Patricio Tobal, Editorial Capayán, Fundación Octubre, Ibermedia, Instituto Nacional de Cine y Artes Audiovisuales, Mandarin Films S.A., Punto B.S.R.L. Planificación y Medios, Taxi Films, Tornasol Films",False,4.2,es,2000-05-11,125,7.0,30
60,Close to Leo,0,0,Drama,France,"M6 Métropole Télévision, Image et Compagnie",False,4.34,fr,2002-05-18,90,6.2,14
61,Lenny,0,0,Drama,United States of America,Marvin Worth Productions,False,5.553,en,1974-11-10,111,7.4,89
62,Cold Showers,0,0,Drama,France,"Why Not Productions, TPS Star, Canal+",False,3.354,fr,2005-05-14,102,5.4,24
