,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Hur gick det sen?,0,0,Animation,Sweden,Svenska Filminstitutet,False,1.4,en,1995-09-23,11,0.0,0
1,The Green Hornet,0,0,"Adventure, Crime, Science Fiction",,,False,1.112,en,1940-01-08,258,6.5,4
2,Paria,0,0,Drama,France,"ARTE, GéTéVé, Nosy Bé Productions, ARTE France Cinéma",False,0.673,fr,2001-10-31,125,5.0,1
3,The Wound,0,0,Drama,"Belgium, France","Aurora Films, Petits et grands oiseaux, Tarantula, ARTE France Cinéma",False,0.663,fr,2005-04-06,162,5.0,1
4,De la musique ou La jota de Rosset,0,0,,,,False,0.6,en,2013-07-15,90,0.0,0
5,Carta Para o Futuro,0,0,Documentary,"Brazil, Portugal, Germany",,False,0.6,en,2011-10-09,88,0.0,0
6,The Ugly One,0,0,,,,False,0.666,en,2013-09-13,101,5.0,2
7,Barbecue,6000000,14348529,Comedy,France,"Cinéfrance 1888, Same Player, StudioCanal, TF1 Films Production",False,7.487,fr,2014-04-30,98,5.8,392
8,Sexy Money,0,0,Documentary,,,False,0.6,en,2014-01-26,85,0.0,0
9,Goff in the Desert,0,0,,,,False,0.872,de,2003-02-12,110,5.0,1
10,Dream Stalker,0,0,"Horror, Thriller, Drama",United States of America,,False,0.945,en,1991-01-01,90,4.5,2
11,The Holy Bunch,0,0,Drama,Germany,Pym Films,False,0.84,de,1991-02-15,89,0.0,0
12,The Filmballad of Mamadada,0,0,,,,False,0.6,en,2014-01-28,80,0.0,0
13,A Long Journey,0,0,Documentary,Brazil,Taiga Films,False,0.971,pt,2011-07-11,95,5.0,1
14,Eugene Onegin,0,0,Music,,,False,0.6,ru,1988-07-21,,0.0,0
15,Godsend,0,0,Drama,South Korea,,False,0.6,ko,2013-10-06,108,6.0,1
16,A Very Unsettled Summer,0,0,,,,False,0.6,en,2013-11-01,98,4.8,3
17,Daemon,0,0,"Horror, Mystery, Family",United Kingdom,Children's Film Unit,False,1.568,en,1985-12-31,65,6.5,1
18,Chicken and Futility,0,0,,,,False,1.467,en,2014-01-13,3,0.0,0
19,Shattering Shadow,0,0,,"Germany, Belgium, Ethiopia","Tarantula, Heimatfilm, Heur Films",False,0.6,fr,2014-01-26,90,0.0,0
20,I Play with the Phrase Each Other,0,0,,,,False,1.097,en,2014-01-18,110,0.0,0
