,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Pater Familias,0,0,"Comedy, Action",Greece,,False,0.971,el,1998-01-02,99,6.5,4
1,Vision Divine - Stage of Consciousness,0,0,,,,False,0.6,en,2005-09-06,,0.0,0
2,Grave Digger: Tunes of Wacken - Live,0,0,Music,Germany,,False,1.579,en,2002-03-25,75,0.0,0
3,One Small Hero,0,0,,,,False,0.6,en,1999-02-08,84,6.0,1
4,"Teodorico, o Imperador do Sertão",0,0,Documentary,Brazil,,False,0.6,pt,1978-08-22,49,0.0,0
5,A Bolandeira,0,0,Documentary,Brazil,,False,0.6,pt,1969-01-01,10,0.0,0
6,Carmen,0,0,,Italy,FM Video,True,0.6,fr,1998-05-19,,8.5,2
7,Abigail,0,0,"Animation, Drama",United Kingdom,,False,0.6,en,2005-01-01,6,0.0,0
8,Song 2,0,0,,United States of America,,False,1.132,en,1964-01-01,2,4.4,5
9,Song 3,0,0,,United States of America,,False,2.596,en,1964-01-01,3,4.4,5
10,Song 4,0,0,,United States of America,,False,1.307,en,1964-01-01,3,4.8,5
11,Song 5,0,0,Documentary,United States of America,,False,1.452,en,1964-01-01,5,4.4,5
12,Song 6,0,0,,United States of America,,False,1.139,en,1964-01-01,2,4.8,5
13,Song 7,0,0,,,,False,1.936,en,1964-01-01,2,4.4,5
14,Song 8,0,0,,United States of America,,False,1.395,en,1964-01-01,4,4.4,5
15,Stranger from Shaolin,0,0,"History, Action, Drama",Hong Kong,Yangtze Productions Limited,False,0.843,cn,1977-04-16,94,0.0,0
16,Song 10,0,0,,United States of America,,False,1.361,en,1965-01-01,2,4.4,5
17,Nanase futatabi,0,0,,,,False,0.6,ja,2010-10-02,105,0.0,0
18,Song 9,0,0,,United States of America,,False,1.893,en,1965-01-01,4,4.8,5
19,Song 11,0,0,,United States of America,,False,1.638,en,1965-01-01,3,4.4,5
20,Song 12,0,0,,United States of America,,False,1.478,en,1965-01-01,3,4.4,5
21,Song 13,0,0,,United States of America,,False,1.355,en,1965-01-01,3,4.4,5
22,Song 14,0,0,,United States of America,,False,1.96,en,1965-01-01,3,4.4,5
23,The Shaolin Brothers,0,0,Action,"Hong Kong, Taiwan",Hong Hwa International Films (H.K.) Ltd.,False,0.84,zh,1977-03-12,87,0.0,0
24,Knock,0,0,"Horror, TV Movie, Romance",South Korea,Nomad Films,False,1.4,ko,2012-11-29,100,5.0,2
25,For No Eyes Only,0,0,Thriller,,,False,0.6,en,2012-08-23,93,3.0,2
26,Bedford Park Boulevard,0,0,Drama,United States of America,,False,0.6,en,2010-04-23,13,0.0,0
27,The Face,0,0,,,,False,1.127,en,2013-11-15,64,8.0,1
28,Hashima Project,0,0,Horror,Thailand,"TE Encore Films, Golden Village",False,0.776,ty,2013-10-31,121,5.4,5
29,Inalé,0,0,Music,Nigeria,"BIK Entertainment, Jeta Amata Concepts",False,0.874,en,2010-10-10,87,0.0,0
30,Patricia Kaas: Ce Sera Nous,0,0,Music,,Sony BMG Music Entertainment,False,0.6,fr,2000-08-28,,0.0,0
31,Naughts,0,0,,,,False,1.12,en,1994-01-01,6,4.0,1
32,Key Exchange,0,0,"Comedy, Romance",United States of America,"M Square, 20th Century Fox",False,0.893,en,1985-08-14,97,8.0,2
