,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Reversed Enemy,0,0,"Fantasy, Horror, Action",South Korea,Samyeong Films,False,0.6,en,1982-06-05,82,0.0,0
1,Dracula Rises from Coffin,0,0,"Horror, Mystery",South Korea,"Tai Chang Enterprise Co., Ltd.",False,0.6,ko,1982-06-25,92,0.0,0
2,Thousand Year Old Wolf,0,0,Horror,South Korea,Samyeong Films,False,0.6,ko,1983-08-28,93,0.0,0
3,Gobs of Fun,0,0,,,,False,1.4,en,1933-10-20,,0.0,0
4,Devil in the Heart,0,0,"Mystery, Horror",South Korea,,False,0.6,en,1983-05-07,85,0.0,0
5,Porns Most Outragous Outtakes,0,0,,,,True,0.6,en,2006-01-01,143,5.5,2
6,The Fear of Ancestral Rites,0,0,"Thriller, Horror, Mystery",South Korea,,False,0.84,en,1984-08-04,92,0.0,0
7,Lindsay Lohan's Indian Journey,0,0,Documentary,United Kingdom,Blakeway Productions,False,0.84,en,2010-04-01,57,5.0,1
8,Slow Beau,0,0,,,,False,0.6,en,1930-02-27,,0.0,0
9,Jazz Rhythm,0,0,,,,False,0.6,en,1930-06-18,,0.0,0
10,The Secret Chamber of the Evil Woman,0,0,"Thriller, Horror, Mystery, Fantasy",South Korea,,False,0.6,ko,1984-09-01,85,0.0,0
11,Soda Poppa,0,0,,,,False,0.6,en,1931-05-28,,0.0,0
12,The Restless Sax,0,0,,,,False,0.6,en,1931-12-01,,0.0,0
13,Evil Hits Evil,0,0,"Thriller, Horror","Taiwan, South Korea",Daeyeong Films,False,0.6,ko,1983-01-01,85,0.0,0
14,Woman's Wail,0,0,"Thriller, Horror, Mystery",South Korea,,False,0.686,ko,1986-08-23,95,5.0,2
15,Festival of Fear,0,0,"Mystery, Horror",South Korea,Han Jin Enterprises Company,False,0.84,ko,1986-08-30,95,0.0,0
16,Maid's Room,0,0,"Thriller, Horror, Mystery",South Korea,Dong-a Cinema Corp. Ltd.,False,0.6,ko,1987-10-30,105,0.0,0
17,The Gods' Stranger,0,0,Horror,South Korea,,False,0.6,ko,1990-11-23,88,0.0,0
18,Deutschlandbilder,0,0,,,,False,0.6,en,1984-02-18,60,0.0,0
19,Unknown Project,0,0,,,,False,0.6,en,2013-10-24,80,6.0,3
20,The Ceremony,0,0,Documentary,"Denmark, Sweden","French Quarter Film, Film i Väst",False,0.6,fr,2014-11-08,75,6.3,3
21,Horror Express,0,0,Horror,South Korea,,False,0.6,ko,1994-01-01,90,0.0,0
22,The Cemetery Under the Moon,0,0,"Thriller, Horror, Mystery",South Korea,Dong-a Exports Co. Ltd.,False,0.6,ko,1996-06-15,100,0.0,0
23,Germanics Against Pharaonics,0,0,Documentary,Germany,"Deutsche Film Gesellschaft, Bavaria-Filmkunst",False,0.627,de,1939-01-30,26,0.0,0
24,Western Heritage,0,0,"Action, Drama, Western",United States of America,RKO Radio Pictures,False,0.84,en,1948-02-07,61,0.0,0
25,Kiss the Bride Goodbye,0,0,"Comedy, Romance",United Kingdom,Butcher's Film Service,False,1.926,en,1945-01-28,89,5.4,4
26,"Nosotros, los decentes",0,0,Comedy,Spain,Lotus Films Internacional S.A.,False,0.6,es,1976-02-16,,0.0,0
27,A Casa do Mickey Mouse: Uma Surpresa Para a Minnie no Dia do Amigo,0,0,"Animation, Family",United States of America,Walt Disney Television,False,0.6,pt,2010-02-03,,0.0,0
28,Assassini dei giorni di festa,0,0,Comedy,Spain,Fortuna Films Co.,False,0.6,es,2002-04-17,,0.0,0
29,Bedtime Story,0,0,,,,False,0.6,en,1981-01-01,6,0.0,0
30,The Burgos Trial,0,0,Documentary,Spain,"Irrintzi Zinema, Cobra Films",False,0.6,es,1979-08-31,,8.0,1
31,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,0,0,"Action, Adventure, Animation, Family",United States of America,Warner Bros. Animation,False,7.262,en,2015-02-10,48,6.4,46
32,El seductor de Granada,0,0,Comedy,"Argentina, Spain","Producciones Benito Perojo, Suevia Films",False,0.655,es,1953-08-31,90,0.0,0
33,Harmful or Fateful if Swallowed,0,0,,,,False,0.6,en,1982-01-01,12,0.0,0
