,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Whitney Cummings: I'm Your Girlfriend,0,0,Comedy,United States of America,HBO,False,1.477,en,2016-01-23,60,5.0,5
1,Harder,0,0,,United States of America,Skinworxxx,True,0.6,de,2011-04-01,,6.0,1
2,Rock-A-Bye Pinky,0,0,Animation,,DePatie-Freleng Enterprises (DFE),False,0.6,en,1966-12-23,6,6.0,2
3,Vitamin Pink,0,0,Animation,,DePatie-Freleng Enterprises (DFE),False,0.6,en,1966-04-05,6,6.0,1
4,Senda prohibida,0,0,Drama,Mexico,Filmadora Panamericana,False,0.6,ab,1961-04-06,99,0.0,0
5,Pink Punch,0,0,Animation,,DePatie-Freleng Enterprises (DFE),False,1.551,en,1966-02-21,6,7.2,3
6,No jálen! que descobijan,0,0,Comedy,,,False,0.6,en,1992-12-18,84,0.0,0
7,On The Road,0,0,Documentary,South Korea,,False,0.6,ko,2013-05-23,104,7.0,1
8,Splendid but Sad Days,0,0,Documentary,South Korea,,False,0.6,ko,2014-09-25,64,0.0,0
9,Commutations with Mutations,0,0,,Italy,,False,0.84,it,1969-01-01,7,5.0,1
10,My Blind Date with Life,0,0,"Comedy, Drama",Germany,StudioCanal,False,8.157,de,2017-01-26,111,7.5,126
11,After A Lifetime,0,0,Drama,United Kingdom,Kestrel Films,False,0.84,en,1971-07-18,71,0.0,0
12,Tracce di tracce,0,0,,Italy,,False,1.211,it,1969-01-01,7,0.0,0
13,Punk Rock,0,0,Crime,United States of America,M.S.W. Productions,True,0.6,en,1977-07-17,77,0.0,0
14,Do Over,0,0,"Fantasy, Drama",Taiwan,,False,0.6,zh,2006-10-27,113,0.0,0
15,The Widowmaker,0,0,"Drama, Crime",United Kingdom,ITV Central,False,0.6,en,1990-01-01,102,0.0,0
16,A Tap on the Shoulder,0,0,"Crime, Drama, TV Movie",United Kingdom,BBC,False,0.6,en,1965-01-06,75,0.0,0
17,School for Coquettes,0,0,,,,False,0.6,fr,1958-05-21,100,0.0,0
18,You Deserve To Be Single,0,0,"Comedy, Romance",China,,False,0.84,zh,2010-06-13,95,0.0,0
19,3 Clear Sundays,0,0,,United Kingdom,,False,0.721,en,1965-04-07,85,5.0,1
20,Up the Junction,0,0,Drama,United Kingdom,,False,0.693,en,1965-11-03,72,7.7,3
21,The Coming Out Party,0,0,,United Kingdom,,False,0.6,en,1965-12-22,65,0.0,0
22,The Rank and File,0,0,"Drama, History, TV Movie",United Kingdom,,False,0.6,en,1971-05-20,78,5.0,1
23,Las ovejas descarriadas,0,0,,,,False,0.6,en,1983-01-23,85,0.0,0
24,A Misfortune,0,0,,United Kingdom,,False,0.6,en,1973-01-13,35,0.0,0
25,The Save The Children Fund Film,0,0,Documentary,United Kingdom,,False,0.702,en,1969-12-31,50,0.0,0
26,Talk About Work,0,0,,United Kingdom,,False,0.6,en,1971-12-31,16,0.0,0
27,An Evergreen Island,0,0,Documentary,"Australia, Papua New Guinea",,False,0.841,en,2001-01-01,44,0.0,0
28,Space Race,0,0,Documentary,,,False,1.019,en,2005-01-24,240,8.3,3
29,Detective C,0,0,,,,False,0.84,en,2015-04-07,56,0.0,0
30,Marvel's Captain America: 75 Heroic Years,0,0,Documentary,United States of America,"Bow and Arrow Entertainment, Marvel Studios",False,3.097,en,2016-01-19,42,7.3,15
31,Dial 'P' for Pink,0,0,Animation,,DePatie-Freleng Enterprises (DFE),False,0.789,en,1965-03-16,6,7.0,5
32,Sink Pink,0,0,Animation,,DePatie-Freleng Enterprises (DFE),False,1.071,en,1965-04-11,6,6.8,4
