,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Ein unmöglicher Mann,0,0,Drama,Germany,,False,0.704,de,2001-01-01,,5.0,1
1,Das gestohlene Leben,0,0,Drama,Germany,,False,0.6,de,2000-01-17,,0.0,0
2,Visiting Desire,0,0,Documentary,United States of America,,False,0.84,en,1996-11-19,64,0.0,0
3,Chiruri,0,0,"Animation, Drama, Fantasy, Romance, Horror",,,False,0.808,ja,2011-11-02,8,6.3,6
4,Maattukara Velan,0,0,,,,False,0.875,en,1970-01-14,,6.0,1
5,Flesh and Bullets,0,0,Crime,,,False,0.6,en,1985-01-01,85,4.0,1
6,Gyllene Tider Dags att tänka på konserten,0,0,Music,Sweden,,False,0.809,sv,2014-07-23,,0.0,0
7,Flying Acquaintances,0,0,,,,False,0.621,en,1973-01-01,79,0.0,0
8,Crash Test,0,0,Comedy,United States of America,"Red Hour, Paramount Pictures Digital Entertainment",False,1.052,en,2015-08-18,51,5.5,6
9,Le bled (Buildings in a Field),0,0,Documentary,"United States of America, Morocco",Tamaas,False,0.6,en,2009-01-01,13,0.0,0
10,La calle de los pianistas,0,0,,,,False,0.6,es,2015-06-11,,0.0,0
11,The Cropping of the Spectacle,0,0,Documentary,,,False,0.6,en,2010-01-01,25,0.0,0
12,Welcome to Bridgetown,0,0,Documentary,United States of America,,False,0.706,en,2015-09-01,,0.0,0
13,Παν.δη.μία,0,0,Comedy,Greece,,False,0.6,el,2015-04-02,104,0.0,0
14,Underground Comedy,0,0,Documentary,United States of America,Gunbarrel Productions,False,0.983,en,2015-12-31,,0.0,0
15,"A Man, A Woman and A Killer",6,0,,,,False,0.664,en,1975-03-17,78,0.0,0
16,Λύσσα Κακιά,0,0,,,,False,0.6,el,2015-06-18,,4.0,1
17,Hamtaro: Fairy Tale,0,0,"Family, Fantasy, Adventure, Animation",Japan,"Shogakukan, TMS Entertainment",False,0.878,en,2004-12-23,41,0.0,0
18,Nerdgasm,0,0,"Documentary, Comedy",United States of America,,False,0.6,en,2015-08-18,88,5.0,1
19,Jump Rope Training,0,0,,United States of America,Jump Rope Technology Inc,False,0.6,en,,28,0.0,0
20,Mammon - Per Anhalter durch das Geldsystem,0,0,"Comedy, Documentary",Germany,ARTE,False,0.708,de,2015-08-19,,5.0,2
21,Tig Notaro: Boyish Girl Interrupted,0,0,Comedy,United States of America,Funny or Die,False,2.244,en,2015-08-22,55,6.5,6
22,Amy Schumer: Live at the Apollo,0,0,Comedy,United States of America,HBO,False,2.25,en,2015-10-17,57,6.5,37
23,Proszę słonia,0,0,,,,False,0.6,pl,1980-12-31,,6.5,1
24,Gaelforce Dance,0,0,,,,False,0.6,pl,,,7.5,1
25,Spongebob Squarepants: Pilot Mini-Movie,0,0,,,Paramount Home Entertainment,False,0.6,en,2015-01-06,98,6.0,1
26,O Jovem Tataravô,0,0,Comedy,Brazil,Cinédia,False,0.6,pt,1936-09-14,78,0.0,0
27,Gangbang Me,0,0,,United States of America,HardX,True,0.6,en,2014-07-22,100,0.0,0
28,Family 2,0,0,"Action, Crime",Japan,,False,0.6,ja,2001-09-21,82,4.3,3
29,Manjuben Truck Driver,0,0,Documentary,,,False,1.4,en,2002-01-01,52,0.0,0
30,The Poet,0,0,"Drama, Documentary",Indonesia,,False,0.84,id,2000-11-07,90,0.0,0
31,Spin Cycle,0,0,,,,False,0.877,en,2003-01-01,2,0.0,0
32,Muerte a sangre fría,0,0,"Drama, Adventure, Crime",Mexico,Gazcón Films S.A.,False,0.6,es,1978-07-27,99,5.0,1
33,The Tempest: Shakespeare's Globe Theatre,0,0,"Comedy, Drama, Fantasy, Romance",United Kingdom,Shakespeare's Globe,False,1.133,en,2014-05-28,162,10.0,1
34,Out & Around,0,0,Documentary,,,False,0.891,en,2015-03-13,85,7.0,1
35,Devil's Gate,0,0,"Thriller, Horror, Science Fiction","United States of America, Canada","Mednick Productions, Caramel Films, IFC Midnight",False,6.869,en,2017-04-24,94,4.7,77
36,Me llamo Margarita,0,0,,Mexico,"Instituto Mexicano de Cinematografía, Consejo Nacional para la cultura y las artes, Fondo para la Producción Cinematográfica de Calidad (FOPROCINE), El Barandal Postproduccion, Ojo de Vaca",False,0.6,en,2016-03-06,80,0.0,0
37,A las dos de la mañana,0,0,,,,False,0.804,es,,75,0.0,0
38,I Dream in Another Language,0,0,"Fantasy, Drama","Mexico, Netherlands","Alebrije Producciones, Revolver Amsterdam, Agencia SHA",False,2.452,es,2017-07-28,101,8.1,29
39,Minotaur,0,0,,,,False,0.6,es,2015-09-12,53,5.0,1
40,Sex with a Stranger,0,0,"Drama, Thriller, Action",,,True,0.6,en,1986-01-01,79,10.0,1
41,Inzomnia,0,0,,,,False,0.876,en,,90,0.0,0
42,Inaudible,0,0,"Drama, Animation",Latvia,,False,0.6,en,2015-08-16,7,0.0,0
43,Plush 2,0,0,,,,False,0.6,en,2003-01-01,75,0.0,0
44,João Neto e Frederico - Coveiro,0,0,,,,False,0.6,pt,,,0.0,0
45,Saulo Fernandes - Festival de Verão 2015,0,0,,,,False,0.6,pt,,,0.0,0
46,Nick Winter contre le banquier Werb,0,0,"Thriller, Mystery",France,Pathé Frères,False,0.6,fr,1912-01-01,10,0.0,0
