,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,2043,0,0,Science Fiction,,,False,1.466,en,2014-06-04,18,0.0,0
1,Serenade,0,0,,,,False,0.6,ja,2014-10-04,120,8.0,1
2,Polar Outpost,0,0,Documentary,United States of America,RKO Pathé Pictures,False,0.6,en,1957-01-01,15,0.0,0
3,Nas Paredes da Pedra Encantada,0,0,Documentary,,,False,0.6,pt,2011-04-30,117,0.0,0
4,Nymphadelle,0,0,Adventure,France,Revolutionary Pictures,False,1.663,fr,2017-05-02,,0.0,0
5,Calle de la pietà,0,0,Documentary,"Belgium, Italy",Rai 3,False,1.094,it,2010-01-01,,0.0,0
6,Agnus Dei,0,0,,,,False,1.345,it,2012-03-03,,0.0,0
7,The Irresistible Blueberry Farm,0,0,,,,False,0.6,es,,,10.0,1
8,Someone Like Me,0,0,Family,Czechoslovakia,Československá televízia Bratislava,False,0.6,sk,1988-10-03,66,0.0,0
9,TNA Bound for Glory 2016,0,0,,,,False,1.226,en,2016-10-02,180,0.0,0
10,The Creative Process,0,0,,,,False,0.6,es,,,0.0,0
11,Rubber Ducky,15000,0,Drama,,,False,0.6,en,2016-10-03,16,10.0,1
12,Infinitium,0,0,,,,False,0.6,es,,,7.0,1
13,Ricki's Promise,0,0,,,,False,0.6,en,,,0.0,0
14,13 Courts Mortels,0,0,"History, Horror, Mystery",France,Elytel,False,1.925,fr,2006-10-03,,7.0,1
15,A Tame Song for a Brave People,0,0,"Crime, Drama",Venezuela,"Corona Cinematografica, Corpoturismo",False,0.6,es,1976-08-14,90,0.0,0
16,Charlie Cobb: Nice Night for a Hanging,0,0,"Drama, Western",United States of America,"Universal Television, Fairmont/Foxcroft Productions",False,1.448,en,1977-06-09,100,6.0,1
17,Come Get Some More!,0,0,,,,False,1.092,en,2005-03-04,,0.0,0
18,Earthtastrophe,0,0,"Action, Science Fiction, Thriller",United States of America,CineTel Films,False,3.534,en,2016-03-05,90,4.1,20
19,Dantons Tod,0,0,Drama,Germany,,False,0.6,de,1977-03-27,,0.0,0
20,DEFA Disko 77,0,0,Music,Germany,DEFA,False,0.6,de,1977-05-26,77,0.0,0
21,O Menino da Porteira,0,0,"Western, Adventure",Brazil,,False,0.732,pt,1977-03-26,,6.5,2
22,Death in Cinema,0,0,Mystery,Soviet Union,"Mosfilm, Odessa Film Studio",False,0.6,ru,1991-09-02,76,0.0,0
23,Pony Girl: At the Ranch,0,0,Thriller,,,False,1.254,en,1986-01-01,89,10.0,1
24,Monkey See Monkey Do,0,0,"Adventure, Documentary",,,False,0.6,en,2009-12-01,60,0.0,0
25,The Witching,0,0,Horror,,,False,0.804,en,1983-11-25,87,0.0,0
26,Carrusel,0,0,Comedy,Colombia,"Paradigma Films, Mezuena Producciones, Golden Ceiba Productions",False,0.658,es,2012-08-24,102,0.0,0
27,Hôtel,0,0,"Animation, Comedy",France,,False,0.6,en,2013-12-04,80,7.0,1
28,Red Hot Rock,0,0,Music,,,False,1.4,en,1984-01-01,,0.0,0
29,Surya Sikha,0,0,"Drama, Romance",India,,False,0.841,bn,1963-10-03,,0.0,0
30,Autumn,0,0,Documentary,United States of America,,False,0.852,en,2015-10-20,26,0.0,0
31,The Dreamer,0,0,Documentary,United States of America,,False,0.606,en,2016-10-03,19,0.0,0
32,Girls of Penthouse,0,0,,,,False,1.94,en,1984-01-01,58,0.0,0
33,"Gringo, o Último Matador",0,0,,,,False,0.84,pt,1972-01-01,,0.0,0
34,Allende en su laberinto,0,0,,,,False,1.824,es,,,6.0,3
35,Dr. Andrew Weil's Healthy Aging,0,0,Documentary,United States of America,Acacia,False,0.6,en,2006-06-13,76,0.0,0
36,Joseph and Mary,0,0,Drama,Canada,,False,2.466,en,2017-01-05,82,5.3,4
37,ALL - Punk Rock Bowling 2014,0,0,,,,False,0.6,en,,55,0.0,0
38,Speedbag,0,0,Action,Canada,,False,0.842,en,2006-03-06,112,0.0,0
39,The Samurai in Autumn,0,0,"Action, Comedy, Drama",Serbia,"Cineplexx, Mali Budo, Gargantua Films",False,0.968,sr,2016-10-01,90,8.7,3
40,No Caller I.D.,0,0,Horror,New Zealand,,False,0.6,en,,9,0.0,0
41,Club Dead,0,0,,,,False,0.6,en,2000-01-01,110,0.0,0
42,The Winds of Fogo,0,0,,,,False,0.62,en,1970-10-04,21,5.0,1
43,Ride with the Devil,0,0,Horror,,,False,0.627,en,1999-01-01,,0.0,0
44,Lingerie Kickboxer,0,0,Action,,,False,0.6,en,1998-01-01,,0.0,0
45,Dancing Boy,0,0,"Music, Romance, Drama",Turkey,Acar Film,False,1.414,en,1975-01-01,82,0.0,0
46,7 Days,0,0,"Drama, Romance","Italy, Switzerland","Solaria Film, Peacock Film AG",False,0.896,it,2016-10-01,96,6.7,9
47,Anomalous,0,0,"Thriller, Fantasy, Horror",Spain,Numerica Films S.L.,False,2.601,es,2016-11-11,100,5.4,11
48,Tide,0,0,,,,False,0.6,en,,11,0.0,0
49,The Night Visitor 2: Heather's Story,0,0,,,,False,1.4,en,2016-10-04,,3.5,2
50,Other Halves,0,0,"Science Fiction, Horror",,,False,1.445,en,2016-10-04,90,3.3,3
51,Burst Theory,0,0,,,,False,0.636,en,2016-10-04,,3.0,1
52,Descendants of Adultery,0,0,,,,False,2.026,ko,2016-09-30,92,0.0,0
53,Somnus,0,0,"Thriller, Adventure, Science Fiction",United Kingdom,Epic Pictures Group,False,2.136,en,2016-10-04,83,4.6,11
54,L'ami: François d'Assise et ses frères,0,0,"Drama, History","Italy, France, Belgium",,False,1.486,fr,2016-10-04,87,5.5,13
55,The Life of a Horse Trader,0,0,Drama,Japan,"Daiei Motion Picture Co., Ltd.",False,0.901,ja,1951-12-07,113,7.0,2
56,Kill the Vulture,0,0,Action,,,False,0.6,es,1981-01-01,,1.0,1
57,Un paquebot dans la tête,0,0,,,,False,0.6,fr,,,0.0,0
58,Speaking of Glass,0,0,,,,False,1.124,en,1958-01-01,28,7.0,1
59,Hypozentrum,0,0,Animation,Germany,,False,0.627,de,2013-02-08,,0.0,0
60,White Owl,0,0,Drama,United Kingdom,Ffilmiau'r Nant,False,0.6,cy,1996-03-02,,0.0,0
61,Sex Rally,0,0,Comedy,,,False,1.09,fr,1974-11-16,80,0.0,0
62,Sexy Boom,0,0,Comedy,,,False,1.34,fr,1974-10-16,,0.0,0
63,LaMB,0,0,,,,False,1.161,hu,2009-03-24,,3.5,2
64,Afgan: The Soviet Experience,0,0,"Documentary, War",,Duce films,False,1.646,en,1989-10-09,40,0.0,0
65,Marathon,0,0,,,,False,0.6,en,,10,10.0,1
66,Studie I: Uppvaknandet,0,0,,Sweden,,False,1.091,en,1952-01-01,6,0.0,0
67,Catholics vs. Convicts,0,0,Documentary,United States of America,ESPN Films,False,0.679,en,2016-12-10,102,7.0,2
68,Studie III,0,0,,Sweden,,False,0.6,en,1953-01-01,5,0.0,0
69,Studie V: Växelspel,0,0,,Sweden,,False,0.6,en,1955-01-01,8,0.0,0
70,Ingenting ovanligt,0,0,,Sweden,,False,0.6,en,1957-01-01,9,0.0,0
71,Thirsty,0,0,,,,False,0.6,en,2016-06-15,97,0.0,0
72,Vad ska vi göra nu då,0,0,,Sweden,,False,0.6,en,1958-01-01,20,0.0,0
73,Attesa e cambiamenti,0,0,Romance,Italy,,False,0.726,it,2016-10-13,,3.7,3
74,Playme Burlesque,0,0,,,,False,0.6,en,,92,0.0,0
75,Fluss des Lebens - Wiedersehen an der Donau,0,0,,Austria,Schiwago Film,False,1.098,de,2014-06-01,,0.0,0
76,Karma Is A She-Wolf,6500,0,"Drama, Mystery",India,Mindfook Films,False,1.4,en,,85,0.0,0
77,Florida Water,0,0,Drama,,,False,1.4,en,2014-08-02,6,0.0,0
78,Dr. Illegal,0,0,,,,False,0.6,de,2015-04-01,,0.0,0
79,Synapse,0,0,Drama,United States of America,,False,0.841,en,2001-09-29,11,0.0,0
80,Jai Maruthi 800,0,0,"Drama, Comedy",India,Jayanna Combines,False,0.68,kn,2016-04-08,155,8.0,1
81,Shejari,0,0,,India,Prabhat Films,False,0.6,mr,1941-01-01,134,0.0,0
82,Yogaworks - Body Slim,0,0,,United States of America,,False,0.6,de,,,0.0,0
83,Besetment,0,0,"Thriller, Horror",,,False,2.375,en,2016-10-01,76,3.9,12
84,Bonsoir Monsieur Chu,0,0,Animation,,,False,1.4,fr,2006-03-16,,0.0,0
85,Gozo,0,0,,,,False,0.636,en,2015-01-01,80,0.0,0
86,"After Spring, the Tamaki Family...",0,0,Documentary,Taiwan,moolin,False,0.6,zh,2016-09-30,130,0.0,0
87,PYOTR495,0,0,"Horror, Fantasy",,,False,2.344,ru,2016-07-18,15,8.0,4
88,Gryla,0,0,"Drama, Comedy, Horror",Iceland,,False,1.4,is,2016-10-22,7,0.0,0
89,Lost in the Jungle,0,0,,,,False,0.6,en,1911-10-25,16,0.0,0
90,Hazel,0,0,"Comedy, Drama",,,False,0.666,fr,2012-07-11,8,10.0,2
91,My Daughter is a Whore,0,0,,,Mario Salieri Entertainment Group,True,0.73,it,2002-01-01,84,10.0,1
92,Piano Lesson,0,0,,Sweden,,False,0.841,sv,1966-01-01,17,0.0,0
93,Lulu's Doctor,0,0,,,,False,0.655,en,1912-06-09,13,0.0,0
94,Leathernecking,0,0,Comedy,United States of America,RKO Radio Pictures,False,0.6,en,1930-09-12,79,0.0,0
95,Vi presento mia moglie,0,0,,Italy,Mario Salieri Entertainment Group,True,0.6,it,2000-01-01,96,0.0,0
96,The Road to Glory,0,0,,,,False,1.377,en,1926-02-07,93,0.0,0
97,Alyssa Hart - My Taboo Life as a Pregnant Teenage Whore,0,0,,United States of America,Blazed,True,1.451,en,2016-03-10,133,6.0,1
98,The Mate of the Alden Bessie,0,0,,,,False,0.6,en,1912-01-04,12,0.0,0
99,The Meeting of the Ways,0,0,,,,False,0.6,en,1912-01-12,15,0.0,0
100,Love Twice,0,0,,,,False,0.6,en,,112,0.0,0
101,Demon Monkey,0,0,Horror,,,False,0.6,id,1988-01-01,82,0.0,0
102,Taboo Family Fantasies,0,0,,United States of America,Blazed,True,0.6,en,2014-12-15,121,5.0,1
103,Demon of Gonggo Gulf,0,0,"Horror, Adventure, Fantasy",,,False,0.626,id,1988-01-01,91,0.0,0
104,The Mills of the Gods,0,0,,,,False,0.6,en,1912-11-04,39,0.0,0
105,Acceso a la justicia,0,0,Animation,Puerto Rico,"RoKA Productions, Producciones Cabeza",False,1.134,es,2014-01-02,4,0.0,0
106,Resurrected from the Grave,0,0,Horror,,,False,0.626,id,1988-01-01,89,0.0,0
107,Monkey Worship,0,0,Horror,,,False,1.34,id,1988-01-01,93,0.0,0
108,Four Fucking Daughters,0,0,,,,True,0.84,fr,,93,0.0,0
109,Monsieur,0,0,,,,False,1.091,en,1911-04-03,14,0.0,0
110,Bank Robber,0,0,"Comedy, Crime, Thriller",United States of America,"Initial Groupe, IRS Media",False,0.946,en,1993-12-03,91,0.0,0
111,Three's Company,0,0,,United States of America,VR3000,True,0.6,en,2016-08-24,,7.0,1
112,Satan's Whisper,0,0,Horror,Indonesia,PT. Parkit Films,False,0.99,id,1985-01-01,89,4.0,1
