,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,HEY: najmniejszy koncert świata,0,0,Music,,,False,0.6,en,2010-06-23,78,0.0,0
1,Never Make It Home,0,0,"Documentary, Music",United States of America,,False,0.6,en,2011-06-24,78,0.0,0
2,Twilight: Broken Hearts,0,0,,,,False,0.6,en,2012-01-01,,0.0,0
3,The Taylor Lautner Saga,0,0,,,,False,0.6,en,2012-01-01,,0.0,0
4,Pop Punk Zombies,0,0,,,,False,0.6,en,2011-01-10,,1.0,1
5,Rice Field of Dreams,0,0,,,,False,1.4,en,2013-11-19,75,0.0,0
6,A Letter To True,0,0,,,,False,0.805,en,2004-01-01,,0.0,0
7,All Damn Day,0,0,,,,False,0.6,en,2013-01-01,,0.0,0
8,America's Alien Invasion: The Lost UFO Encounters,0,0,,,,False,0.6,en,2012-01-01,,0.0,0
9,BAM150,0,0,Documentary,,,False,0.925,en,2012-04-27,86,0.0,0
10,Taylor Swift: From the Heart,0,0,Documentary,United States of America,The Orchard,False,0.876,en,2013-04-01,61,8.0,2
11,The Nixer,0,0,Crime,,,False,0.6,en,2011-01-01,78,0.0,0
12,Being and Becoming Chua Ek Kay,0,0,,,,False,0.6,en,2012-01-01,,0.0,0
13,Beyond Grace,0,0,,,,False,0.6,en,2013-01-01,,0.0,0
14,Beyond the Light Switch,0,0,,,,False,0.6,en,2011-01-01,,0.0,0
15,History Made Now: Wheels of Fortune,0,0,,,,False,0.6,en,2013-01-01,,0.0,0
16,Home Is Where The Heart Is,0,0,,,"Onestage Productions, Inc.",False,0.6,en,2013-01-01,150,0.0,0
17,Great Gain,0,0,"Comedy, Romance",,Garage Dweller Studios,False,1.095,en,2011-10-04,,0.0,0
18,Jason Aldean: Night Train to Georgia,0,0,,,,False,0.6,en,2013-01-01,,0.0,0
19,Dead Youth,0,0,"Drama, Romance",Japan,,False,0.621,ja,1967-01-01,14,10.0,1
20,The Bystander Theory,0,0,,,,False,0.6,en,,,0.0,0
21,Don't Shoot the Pharmacist,0,0,Comedy,United States of America,"New York Short Stories, So Real? Entertainment, So Real? Films",False,0.6,en,2008-06-02,79,0.0,0
22,Blind Rain,0,0,Drama,"Ukraine, Soviet Union",Ukrtelefilm,False,0.665,ru,1969-01-01,29,0.0,0
23,Love is the Best Medicine,0,0,,,,False,0.6,en,2009-01-01,,0.0,0
24,Mercury Undercover,0,0,,,,False,0.6,en,2011-01-01,,0.0,0
25,One Direction: Clevver's Ultimate Fan Guide,0,0,,,,False,0.6,en,2013-01-01,,0.0,0
26,"A nu yeyo, etu lyubov!",0,0,"Comedy, Drama",,,False,0.6,en,1975-01-01,10,0.0,0
27,Santa's Christmas Crash,0,0,Animation,United States of America,Lions Gate Films,False,1.4,en,1995-01-01,26,0.0,0
28,A Guy Named Rick,0,0,"Fantasy, Comedy",United States of America,Trajectory Films,False,0.6,en,2013-06-25,,0.0,0
29,The Pink Soldier 2,0,0,,,,False,0.6,fr,2013-11-03,,6.5,3
30,Namaste Nepal,0,0,Documentary,,,False,0.6,en,2009-01-01,97,0.0,0
31,Young Turks,0,0,,,,False,0.6,en,2013-01-01,,0.0,0
32,Cirque du Soleil: Zed in Tokyo,0,0,,,,False,0.6,en,2013-09-01,,0.0,0
33,Repris de justice,0,0,,,,False,1.4,fr,1955-03-30,,0.0,0
34,Dedd Brothers,0,0,,,,False,0.6,en,2011-05-01,,0.0,0
35,Antisocial Behavior,0,0,,,,False,0.6,en,2013-01-01,,0.0,0
36,Beach Pillows,0,0,Drama,United States of America,Walls Farm Productions,False,0.637,en,2013-01-01,,5.0,1
37,Ghost of the Brotherhood,0,0,,,,False,0.6,en,2006-06-15,,0.0,0
38,Seabiscuit: The Lost Documentary,0,0,,,,False,0.6,en,2003-11-11,50,0.0,0
39,Counterfeit Culture,0,0,Documentary,Canada,,False,1.4,en,2013-01-01,42,8.0,2
40,Sneakers & Soul,0,0,,,,False,0.6,en,2010-04-10,,0.0,0
41,The Manhattan Dating Project,0,0,,,,False,0.6,en,2001-03-01,,0.0,0
42,Fight to Live,0,0,,,,False,0.6,en,2012-01-01,,0.0,0
43,Ghost and Demon Children of the Damned,0,0,,,,False,0.6,en,2012-01-01,,0.0,0
44,Senses of Place,0,0,,,,False,0.6,en,2004-06-02,,0.0,0
45,Slaughter Daughter,0,0,Horror,,,False,1.208,en,2012-01-01,77,2.5,2
46,Zielinski,0,0,,United States of America,,False,0.6,en,2011-01-01,60,0.0,0
