,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Sugar Sweet,0,0,Comedy,Japan,Aspire Vision,False,1.032,ja,2001-09-21,67,0.0,0
1,Barefoot in the Kitchen,0,0,Documentary,Spain,"Enrique Cerezo Producciones Cinematográficas S.A., El Deseo",False,0.925,es,2013-06-14,84,6.0,1
2,Avant Garde,0,0,,,,False,0.62,en,,8,9.0,1
3,The Demi-Paradise,0,0,"Comedy, Drama, Romance",United Kingdom,The Rank Organisation,False,1.903,en,1943-01-01,114,6.6,5
4,UMMAH - Unter Freunden,0,0,Comedy,Germany,Senator Film,False,1.715,de,2013-09-12,107,6.6,8
5,Backstreet Dreams,0,0,Drama,United States of America,Trimark Pictures,False,0.716,en,1990-09-29,96,5.0,2
6,A Pact,0,0,"Drama, Thriller","France, Germany","MACT Productions, Busse & Halberschmidt, Cité Films, Kineo Filmproduktion Peter Hartwig",False,0.635,de,2013-09-19,,5.0,5
7,Historia de S,0,0,Comedy,Spain,Bombyx Films S.A.,False,0.84,es,1979-03-12,90,2.0,1
8,Exhibition,0,0,Documentary,France,Contrechamp,True,0.6,fr,1975-06-25,119,0.0,0
9,The Incredible Truth,0,0,"Mystery, Horror, Thriller",China,,False,0.626,en,2013-04-28,,3.5,1
10,Emmylou Harris & The Nash Ramblers at The Ryman,0,0,Music,,,False,0.84,en,1992-02-18,48,0.0,0
11,The Wiggles - Pumpkin Face,0,0,Family,Australia,The Wiggles Pty Ltd,False,0.928,en,2013-09-02,57,5.3,2
12,Michael Crawford: Barnum,0,0,,,,False,0.6,en,1999-09-02,,0.0,0
13,The Camp,0,0,Drama,India,,False,0.84,hi,2010-06-10,,0.0,0
14,The Exploited: Beat Em All,0,0,,,,False,0.6,en,2004-09-02,,0.0,0
15,Municipal Waste: Bloodstock Open Air,0,0,,,,False,0.6,en,2013-09-03,,0.0,0
16,Here Comes Cookie,0,0,,,,False,0.6,en,1935-09-10,65,8.0,1
17,Inner City Princess,0,0,Drama,"Italy, Spain","Jean Vigo Italia, Trivisión S.L., Institut del Cinema Català (ICC), Canal 9 Televisió Valenciana, RAI, Televisió de Catalunya",False,0.6,de,2007-11-10,97,0.0,0
18,Und tschüss! In Amerika,0,0,Comedy,,,False,0.636,de,1996-11-10,,5.0,1
19,Lone Star Law Men,0,0,Western,United States of America,Monogram Pictures,False,0.84,en,1941-12-05,61,0.0,0
20,Predators Hell's Tomb,0,0,Horror,United States of America,,False,1.146,de,2008-11-10,,0.0,0
21,Preußisch Gangstar,0,0,Drama,Germany,Fortunafilm,False,0.6,de,2007-11-10,,0.0,0
22,Vanishing Point,0,0,,"Portugal, France","Metro Filmes, Les Films du Passage",False,0.62,fr,1984-05-17,78,6.0,1
23,Doraemon: Nobita's Secret Gadget Museum,0,0,"Animation, Adventure, Family",Japan,,False,2.195,ja,2013-03-09,104,5.9,8
24,Prinzessin,0,0,Drama,Germany,,False,0.6,de,2006-11-10,,4.3,2
25,Eye of the Illuminati,0,0,,,,False,0.6,en,2012-02-02,101,8.0,1
26,1+1=100 oder Die Schule des Lebens,0,0,,,,False,0.6,de,2012-04-17,73,0.0,0
27,Gangster Girls,0,0,Documentary,,,False,0.6,de,2009-03-27,79,0.0,0
28,Diamond Eye,0,0,Action,,,False,0.6,en,2007-09-02,107,5.5,1
29,Back on Track,0,0,"Drama, Comedy",Germany,Neue Schönhauser Filmproduktion,False,2.896,de,2013-10-10,114,7.5,48
30,The Ghost Killer,0,0,Horror,Thailand,Sahamongkolfilm,False,1.245,en,2011-09-03,,4.5,1
31,Hollow Land,0,0,Animation,"Canada, France","National Film Board of Canada, Dansk Tegnefilm, ARTE France Cinéma",False,0.6,en,2013-06-10,14,5.0,2
32,Young Mother,0,0,"Comedy, Romance",South Korea,,False,8.807,ko,2013-07-31,83,5.9,7
33,Autana,0,0,"Adventure, Documentary",United Kingdom,Posing Productions,False,1.495,en,2012-08-31,58,8.0,1
34,So liebt und küsst man in Tirol,0,0,"Comedy, Romance",Germany,Constantin Film,False,0.6,de,1961-12-20,92,0.0,0
35,Jobbcoacherna,0,0,Documentary,Sweden,,False,0.6,sv,2010-08-28,,0.0,0
36,When Knights Were Bold,0,0,,,,False,0.6,en,1936-02-18,76,0.0,0
37,Gila-Gila Remaja,0,0,"Romance, Comedy",Malaysia,,False,0.6,en,1985-09-03,160,0.0,0
38,The Hangman,0,0,Animation,United States of America,,False,0.943,en,1964-01-01,12,7.3,3
39,Self Portrait '92,0,0,Documentary,,,False,1.126,en,1992-01-01,57,0.0,0
40,I guappi non si toccano,0,0,,,,False,0.6,it,1979-09-02,,0.0,0
41,I cammelli,0,0,Comedy,Italy,Dania Film,False,1.02,it,1988-09-19,,4.8,2
42,Return to the Titanic... Live!,0,0,Documentary,France,LBS Communications,False,1.09,en,1987-10-28,90,0.0,0
43,La Salla,0,0,Animation,Canada,National Film Board of Canada,False,0.6,en,1996-09-07,8,1.0,2
