,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Muhammad Ali vs Sonny Liston II,0,0,,,,False,0.6,en,1965-05-25,,0.0,0
1,Ali vs Patterson I,0,0,,,,False,0.6,en,1965-11-22,,0.0,0
2,Ali vs Patterson II,0,0,,,,False,0.6,en,1972-09-20,,0.0,0
3,Naa Girl Friend Baga Rich,0,0,,India,,False,0.6,te,2009-03-06,,0.0,0
4,Manny & Lo,500000,431326,"Drama, Comedy",United States of America,Pope Productions,False,2.345,en,1996-01-22,88,6.5,12
5,American Scream King,0,0,"Horror, Comedy",,,False,0.6,en,2012-01-03,71,0.0,0
6,Blue Skies Again,0,84,Comedy,United States of America,Lantana,False,0.6,en,1983-04-29,96,5.8,2
7,Long Gone,0,0,,,,False,0.6,en,1987-05-23,110,7.6,6
8,Boca,0,0,"Action, Crime, Drama",Brazil,,False,1.244,en,2010-10-03,100,4.7,10
9,A Long Weekend in Pest and Buda,0,0,"Drama, Romance",Hungary,"Új Dialóg Stúdió, MTM Enterprises",False,0.84,hu,2003-11-13,88,5.0,1
10,Home for the Weekend,0,0,Drama,Germany,,False,1.827,de,2012-02-14,85,5.2,11
11,The Big Switch,0,0,Crime,United Kingdom,Peter Walker (Heritage) Ltd.,False,0.741,en,1968-04-01,80,6.5,2
12,Down Twisted,0,0,"Action, Crime, Drama",,,False,0.6,en,1987-03-01,88,1.0,1
13,Student Confidential,0,0,Comedy,,,False,0.6,en,1987-06-01,99,3.0,2
14,Dark Breed,0,0,"Action, Horror, Science Fiction, Thriller",United States of America,PM Entertainment Group,False,2.04,de,1996-01-01,104,4.9,7
15,Thar She Blows!,0,0,Comedy,United States of America,Entertainment Ventures (EVI),False,1.596,en,1968-12-27,84,4.0,1
16,Gråtass får en ny venn,0,0,Family,,,False,0.6,no,2011-08-11,86,10.0,1
17,Vortex,0,0,"Horror, Science Fiction",Germany,,False,0.6,de,2001-01-01,63,5.5,2
18,The White Bus,0,0,Drama,United Kingdom,Holly Films,False,2.043,en,1967-12-01,46,6.3,6
19,Erik the Conqueror,0,0,"Action, Adventure","France, Italy","Critérion Film, Galatea Film, Lyre Films",False,2.203,it,1961-12-07,90,5.5,11
20,Tigon Tales of Terror,0,0,Documentary,,,False,0.6,en,2005-02-21,25,10.0,1
21,"I Flunked, But...",0,0,Comedy,Japan,"Shochiku Co., Ltd.",False,1.315,ja,1930-04-11,65,6.3,4
