,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Shooting Indians: A Journey with Jeffrey Thomas,0,0,,,,False,0.841,en,1997-09-18,56,0.0,0
1,Luchino Visconti,0,0,Documentary,,,False,1.271,it,1999-09-06,,6.0,2
2,In My Country Men Have Breasts,0,0,,Iran,,False,1.095,en,2012-01-31,3,0.0,0
3,Soul Fray,0,0,,,,False,0.6,en,2016-10-18,81,2.0,1
4,Terror - Ihr Urteil,0,0,TV Movie,Germany,"Beta Film, MOOVIE - the art of entertainment GmbH, ARD/Degeto Film, Rundfunk Berlin-Brandenburg",False,1.959,de,2016-10-17,95,7.7,16
5,Babymetal Trilogy - Metal Resistance Episode III - Apocalypse,0,0,Music,Japan,"BMD Fox Records (Toy's Factory), Amuse",False,0.974,en,2016-09-01,279,10.0,1
6,¡Aquí están los aguilares!,0,0,,,,False,0.856,en,1957-01-11,92,0.0,0
7,MSG the Warrior: Lion Heart,0,0,"Science Fiction, Action, Fantasy",India,Hakikat Entertainment,False,0.6,hi,2016-10-07,120,7.0,1
8,Desnudarse y morir,0,0,"Mystery, Crime, Drama, Horror",,,False,0.6,es,1968-02-23,105,0.0,0
9,The Best of Musikladen Live - Stephen Stills & Manassas,0,0,Music,,,False,0.6,en,2003-01-28,,0.0,0
10,SXSW Live 2007,0,0,Music,,,False,0.6,en,2007-08-21,,0.0,0
11,Trampa para un cadáver,0,0,"Drama, Crime",Mexico,,False,0.6,es,1969-10-17,90,0.0,0
12,Berlin Oder Ein Traum Mit Sahne,0,0,,,,False,0.892,en,,,8.0,1
13,O-X,0,0,,,,False,0.6,en,,,0.0,0
14,Radio at Night,0,0,,,,False,0.6,en,,,0.0,0
15,Yellow Face,0,0,Drama,United States of America,"EOC Productions, The YOMYOMF Network, interTrend Communications",False,0.6,en,2013-06-08,85,8.0,1
16,Alias Will James,0,0,"Documentary, Western",,,False,0.6,en,1988-08-28,83,0.0,0
17,The Phantom Of The Open Hearth,0,0,,,,False,0.6,en,1976-12-23,76,8.0,1
18,The Psychopathic Murderer,0,0,Horror,Mexico,,False,0.804,es,1992-01-01,,0.0,0
19,The Evil's Heritage,0,0,Horror,,,False,0.6,es,1987-01-01,93,0.0,0
20,Badik Titipan Ayah,0,0,Drama,Indonesia,,False,0.6,id,2010-10-02,82,0.0,0
21,Two Kings,0,0,Drama,Sweden,"Ellis-Film, Svensk Filmindustri",False,0.638,sv,1925-11-09,80,0.0,0
22,Deer Isle #5: The Crossing,0,0,,,,False,1.4,en,1992-01-01,6,0.0,0
23,Deer Isle #8: Going Out (in the morning),0,0,,,,False,1.344,en,1994-01-01,5,0.0,0
24,Principles of Harmonic Motion,0,0,,,,False,1.4,en,1991-01-01,22,0.0,0
25,La amante ingenua,0,0,Drama,Spain,Luis de Torres Espuny,False,0.6,es,1980-01-21,,0.0,0
26,150th Battle of Pilot Knob,0,0,,,,False,0.6,en,,,0.0,0
27,Looney Tunes: After Dark,0,0,,,,False,0.93,en,1992-03-02,,8.7,3
28,Aanandam,450000,2300000,"Adventure, Comedy, Romance",India,"Cast N' Crew, Habit of Life",False,2.617,ml,2016-10-21,134,7.0,15
29,Irish Twins,0,0,,United States of America,,False,0.876,en,,19,0.0,0
30,Answering the Call,0,0,Documentary,,,False,0.6,en,2016-10-08,75,0.0,0
31,The Kurodians,0,0,"Thriller, Fantasy",Thailand,Yapago Films,False,0.6,en,,72,0.0,0
32,Donkey Flies,0,0,Family,,,False,1.4,it,2015-08-06,74,3.0,2
33,Bride of Frankenstein,0,0,"Horror, Thriller",,Universal Pictures,False,1.09,en,,,0.0,0
34,Pendechos!,12000,0,,,,False,0.6,de,2016-10-09,78,5.0,1
35,Antonio Carlos Jobim: An All-Star Tribute,0,0,Music,,,False,0.6,en,1995-01-01,60,0.0,0
36,Fase,0,0,Music,Belgium,"De Munt / La Monnaie, Sophimages, Rosas, NPS, RTBF Bruxelles, Brugge 2002, ARTE France Cinéma",False,0.621,en,2002-01-01,52,6.0,1
37,"Poe: In His Own Words, An Evening with Edgar Allan Poe",0,0,Drama,,,False,0.857,en,2016-10-25,77,0.0,0
38,Elisa: Soundtrack '96-'06,0,0,Music,,,False,0.6,it,2006-11-17,,0.0,0
39,The Fort Fisher Hermit: The Life & Death of Robert E. Harrill,0,0,,,,False,0.6,en,2004-03-26,54,6.0,1
40,Vernal Equinox,0,0,,,,False,0.665,en,1968-10-24,30,0.0,0
41,Terminal Point,0,0,,,,False,0.6,en,1969-10-24,40,0.0,0
42,A Rumbling in the Land,0,0,,,,False,1.341,en,1969-10-24,11,0.0,0
43,The Sterilization of Leilani Muir,0,0,Documentary,Canada,National Film Board of Canada,False,0.872,en,1996-01-01,47,0.0,0
44,The Encounter Between the Prince of Thieves and the Lovelorn Monk,0,0,Drama,Hong Kong,Dalian Film Company,False,0.6,cn,1952-10-10,,0.0,0
45,The Gates of Vanity,0,0,,United Kingdom,,False,0.6,en,2015-01-01,102,5.5,2
46,A Peleja do Cordel,0,0,,,,False,1.094,pt,2011-01-02,,0.0,0
47,WBF Championship 1992,0,0,,,,False,0.695,en,1992-06-13,116,0.0,0
48,Hermit: Monster Killer,0,0,"Horror, Comedy, Action, Science Fiction",Sweden,,False,0.6,sv,2016-05-26,82,0.0,0
49,Top Singers Two,0,0,"Music, Drama",Hong Kong,Fook Lei,False,0.661,cn,1952-09-12,,0.0,0
50,Entre las Sombras,0,0,,,,False,0.6,es,,,0.0,0
51,Filmed Prologue to Birth of a Nation,0,0,,,,False,1.4,en,1930-10-24,6,4.5,1
52,Das kalte Gericht,0,0,"Thriller, Drama",Germany,Wizzard Entertainment,False,0.811,de,2015-06-19,,0.0,0
53,Paying Nocturnal Mourning to White Lotus,0,0,"Music, Drama",Hong Kong,Nanyang Film Company,False,0.6,cn,1952-08-22,,0.0,0
54,Farm Foolery,0,0,,,,False,0.841,en,1930-09-13,8,0.0,0
55,Masquerade,0,0,Drama,"Russia, Soviet Union",Lenfilm,False,0.6,ru,1941-01-01,100,7.0,1
56,Believe It or Not #7,0,0,,,,False,0.6,en,1931-01-25,9,0.0,0
57,Believe It or Not #8,0,0,,,,False,0.6,en,1931-03-25,7,0.0,0
58,Believe It or Not #9,0,0,,,,False,0.662,en,1931-05-24,9,5.0,1
59,Believe It or Not #10,0,0,Documentary,United States of America,The Vitaphone Corporation,False,0.6,en,1931-07-05,7,0.0,0
60,Believe It or Not #11,0,0,,,,False,0.809,en,1931-07-24,8,0.0,0
61,Matmatah - Piste Off,0,0,,,,False,0.6,fr,2004-03-15,,0.0,0
62,Believe It or Not #12,0,0,,,,False,0.6,en,1931-11-25,9,0.0,0
63,Believe It or Not #3,0,0,,,,False,0.6,en,1930-08-24,8,0.0,0
64,Katerine - Borderlive Tour,0,0,,,,False,0.6,fr,2007-11-26,,0.0,0
65,The Last Dance,0,0,,,,False,0.6,en,1931-11-23,8,0.0,0
66,Various - Silence!,0,0,,,,False,0.6,fr,2000-10-31,,0.0,0
67,Horse Cops,0,0,,,,False,1.341,en,1931-10-11,5,0.0,0
68,Be Like Me,0,0,Music,United States of America,Paramount,False,0.6,en,1931-10-24,11,5.0,1
69,De Club van Sinterklaas & Het Blafpoeder,0,0,,Netherlands,,False,0.6,nl,2003-10-01,,0.0,0
70,Old Man Blues,0,0,Music,United States of America,Paramount,False,0.621,en,1931-03-19,10,5.0,1
71,Hard Times for Dracula,0,0,"Horror, Comedy","Spain, Argentina","Espacio Cinematográfica, Aitor Films",False,0.654,es,1976-01-01,73,0.0,0
72,De Club van Sinterklaas 1 De Nieuwe Club van Sinterklaas,0,0,,Netherlands,,False,0.6,nl,2001-11-01,,0.0,0
73,Der Hafenpastor und das Blaue vom Himmel,0,0,"TV Movie, Drama",Germany,Aspekt Telefilm-Produktion GmbH,False,0.969,de,2016-10-14,90,5.0,1
74,De Club van Sinterklaas 2 De verdwijning van Wagen 27,0,0,,Netherlands,,False,0.6,nl,2002-10-01,,0.0,0
75,De Club Van Sinterklaas 5 De Streken Van Tante Toets,0,0,,Netherlands,,False,0.6,nl,2005-09-25,,0.0,0
76,Roaming,0,0,Music,United States of America,Paramount,False,0.6,en,1931-11-28,11,5.0,1
77,Green Light,0,0,,,,False,0.6,zh,,,0.0,0
78,De Club van Sinterklaas 6 - Paniek in de Confetti Fabriek 1,0,0,,,,False,0.6,nl,2008-10-01,,0.0,0
79,De Club van Sinterklaas 6 Paniek in de Confetti Fabriek 2,0,0,,,,False,0.6,nl,2008-10-01,,0.0,0
80,De Club van Sinterklaas 7 De Speelgoeddief 1,0,0,,,,False,0.6,nl,2009-10-25,,0.0,0
81,Behind the Curtain of Night,8000000,0,"Science Fiction, Romance","Czech Republic, United States of America","Hollywood Media Bridge, Crypto One Bill",False,0.665,en,,,0.0,0
82,Circle of Light,0,0,Documentary,,,False,0.6,en,1972-06-01,32,0.0,0
83,Приключения чокнутого профессора,0,0,,,,False,1.714,ru,2017-01-05,,0.0,0
84,De Club van Sinterklaas 9 - De Jacht op het Kasteel,0,0,,Netherlands,,False,0.6,nl,2009-10-25,,0.0,0
85,Casimir - Vol.1,0,0,,,,False,0.6,fr,2002-02-09,,0.0,0
86,The Bride,1500000,0,"Mystery, Horror, Thriller",Russia,Focus Plus Cinema,False,4.31,ru,2017-01-19,90,4.9,113
