,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,We Are All Fine,0,0,,,,False,0.6,en,,,0.0,0
1,Fellini's Circus,0,0,,,,False,0.6,en,2011-10-09,42,0.0,0
2,The Making of Silent Running,0,0,Documentary,United States of America,,False,0.6,en,1972-01-01,49,6.0,1
3,Reattachment,0,0,,,,False,0.6,en,,12,0.0,0
4,Portrait of a Lady Far Away,0,0,,Iran,,False,0.6,fa,2005-07-03,103,0.0,0
5,KO Kid,0,0,Animation,France,Midi Minuit,False,1.12,en,1994-01-01,3,5.0,1
6,The Voice,0,0,,,,False,0.84,pl,1991-10-10,65,0.0,0
7,Pussy Riot: The Movement,0,365,"Crime, Documentary, Music","United States of America, Russia",Golden World Films,False,0.876,en,2013-05-10,85,5.0,1
8,Ralé,0,0,Drama,Brazil,Pandora Filmes,False,0.6,pt,2016-05-05,73,0.0,0
9,Hotel City,0,0,,,,False,0.6,en,,16,0.0,0
10,In This Short Life,0,0,,,,False,1.4,en,,96,0.0,0
11,Duellum,0,0,Comedy,Spain,Mankuso,False,1.4,en,2015-09-18,9,0.0,0
12,Passport to Darkness,0,0,Mystery,Japan,Nikkatsu Corporation,False,0.6,ja,1959-05-19,88,7.0,1
13,Gelato Giallo,0,0,Horror,United States of America,"Into the Void Films, Film Deviant",False,1.4,en,2015-07-25,8,7.0,1
14,The Fine Art,0,0,,,,False,1.164,en,1992-01-01,52,0.0,0
15,Writer's Block,0,0,Horror,,,False,0.877,en,1995-01-01,96,0.0,0
16,"AIDS, the Plague of the Twentieth Century",0,0,Drama,Spain,Golden Films Internacional S.A.,False,0.6,es,1986-01-01,,0.0,0
17,Anal Paprika,0,0,,,,False,0.668,en,1999-10-01,,3.0,1
18,The Sexploiters,0,0,,,,False,1.091,en,1965-03-20,65,0.0,0
19,Shakila,0,0,,Malaysia,SJ Filem Production,False,1.4,en,1992-01-01,,0.0,0
20,Blood Kiss,0,0,,,,False,1.4,en,1999-01-01,,0.0,0
21,Bictor Ugo,0,0,,"Mexico, Spain","Cenizas y Viento Cendres I Vent, la sombra shadow, Cine México",False,0.6,en,2015-10-30,70,0.0,0
22,Don de ser,0,0,,,,False,0.6,en,,56,0.0,0
23,The Man Who Saw Too Much,0,0,Documentary,"United States of America, Mexico",212 BERLIN,False,0.6,es,2015-10-24,88,8.0,2
