,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Matadouro,0,0,,Brazil,,False,0.6,xx,1975-01-01,9,0.0,0
1,Tuck & Patti - Live In Holland,0,0,Music,Netherlands,Verve Pictures,False,0.6,it,2003-11-27,,6.0,1
2,Filthy Family 2,0,0,,Canada,Reality Junkies,True,0.6,en,2011-01-19,108,0.0,0
3,Sofia,0,0,Drama,"Belgium, France, Morocco, Qatar",,False,3.21,fr,2018-09-05,80,6.8,12
4,Les nuages américains,0,0,Documentary,France,,False,0.6,fr,1984-10-17,74,0.0,0
5,How to Train a Delinquent Teen 2,0,0,,United States of America,West Coast Productions,True,0.6,en,2012-07-09,129,0.0,0
6,Yolanda,0,0,Drama,Canada,Amazone Film,False,0.878,fr,2018-02-25,58,0.0,0
7,Malia,0,0,"Thriller, Drama",Germany,,False,0.71,de,2019-12-31,,0.0,0
8,La Gran Via de Rita Jones,0,0,"Documentary, Drama","France, Spain",,False,0.6,fr,1996-01-01,47,0.0,0
9,At Home,0,0,Drama,France,Kepler 22 Productions,False,1.12,en,2017-11-09,14,0.0,0
10,Ich Ich Ich,0,0,Drama,Germany,,False,1.027,de,2019-09-01,,0.0,0
11,Ich Bin Ein Berliner,0,0,Documentary,"France, Germany",,False,0.6,fr,1998-01-01,51,0.0,0
12,Swimming,0,0,Drama,Germany,Kurhaus Production,False,1.293,de,2018-10-26,101,0.0,0
13,Njanum Ente Sreeyum,0,0,,,,False,0.6,en,,,0.0,0
14,Клад,0,0,"Adventure, Family",,,False,0.6,ru,2016-10-27,,0.0,0
15,Richard Marx - Live at Shepherd's Bush,0,0,,,,False,0.6,en,,,0.0,0
16,Sextape,0,0,Comedy,France,,False,3.228,fr,2018-06-20,,5.0,19
17,Clownface,0,0,Horror,,Great Escape Films,False,0.6,en,,,9.5,1
18,Picturing Barbara Kruger,0,0,Documentary,United States of America,Ways & Means,False,0.85,en,2015-03-15,6,0.0,0
19,Rafiki,0,0,"Drama, Romance","Kenya, South Africa","Ape&Bjørn, Big World Cinema, MPM Film, Razor Film Produktion, Rinkel Film, Schortcut Films",False,6.121,sw,2018-09-26,82,7.7,36
20,Kid Noize - Dream Culture Tour,0,0,Music,Belgium,Blinkside,False,0.6,fr,2018-04-20,,10.0,1
21,Я хочу туфли,0,0,"Romance, Drama",,,False,0.6,ru,,,0.0,0
22,Sofia,0,0,,,,False,0.6,ar,,,0.0,0
23,The Spy Gone North,17000000,0,"Drama, History",South Korea,"Sanai Pictures, MOONLIGHT Film, CJ Entertainment",False,5.199,ko,2018-08-08,137,7.3,36
24,Кавказское трио,0,0,Drama,,,False,0.6,ru,2016-12-08,,0.0,0
25,Casi 40,0,0,"Comedy, Romance, Drama",Spain,"Buenavida producciones, Perdidos G.C.",False,1.883,es,2018-04-20,,6.3,7
26,Two Tails,0,0,"Animation, Family",Russia,Licensing Brands,False,3.359,ru,2018-05-31,75,5.3,5
27,I Love L.A. 1,0,0,,United States of America,,True,0.6,en,1987-04-16,76,0.0,0
28,The Princess and the Dragon,0,0,"Animation, Fantasy",Russia,Licensing Brands,False,0.641,ru,2018-08-23,75,0.0,0
29,The Devils of Loudun,0,0,"Music, History, Drama",,,False,0.6,en,1969-07-02,107,0.0,0
30,5G Wireless Radiation Dangers,0,0,,,,False,0.6,en,2017-05-17,66,10.0,1
31,Nature Morte,0,0,,,,False,0.6,en,,12,0.0,0
32,All Things,0,0,"Science Fiction, Thriller",,Oculi Entertainment,False,0.6,en,,,0.0,0
33,Transforming Family,0,0,Documentary,Canada,,False,0.6,en,2012-05-20,11,0.0,0
34,Dagmar,0,0,Drama,Germany,,False,0.84,de,1985-12-06,,0.0,0
35,L'avion de minuit,0,0,,,,False,0.6,fr,1938-08-04,91,0.0,0
36,Lindhoops Frau,0,0,Drama,Germany,,False,1.126,de,1985-06-30,,0.0,0
37,Alle Haare wieder,0,0,Comedy,Germany,,False,0.6,de,1974-12-31,,0.0,0
38,Lethal Injection: The Story Of Vaccination,0,0,Documentary,,,False,0.6,en,2015-01-02,152,10.0,1
39,"Der Mann, dem die Frauen vertrauten",0,0,Drama,Germany,,False,1.4,de,2008-08-01,,0.0,0
40,Guardians of the Earth,0,0,Documentary,"Austria, Germany",,False,1.903,de,2017-03-16,86,0.0,0
41,The American Way,0,0,,,,False,0.6,en,,,0.0,0
42,Der Nebenbuhler,0,0,Drama,Germany,,False,0.6,de,1993-01-01,,0.0,0
43,Lumiere,0,0,,,,False,0.6,en,,,0.0,0
44,Wishful Thinking,0,0,,France,,False,0.6,fr,1978-01-01,4,0.0,0
45,Wohin die Liebe fällt,0,0,Comedy,Germany,,False,0.6,de,1990-01-01,,0.0,0
46,Phaeton,0,0,,France,,False,0.6,fr,1978-01-01,7,0.0,0
47,For Eyes Only,0,0,,France,,False,1.4,fr,1978-01-01,3,0.0,0
48,Pruebas de Fuego,0,0,Drama,Chile,,False,0.629,es,2018-05-10,80,0.0,0
49,Prelude à la Nuit,0,0,,France,,False,0.6,fr,1980-03-15,5,0.0,0
50,Freighters of Destiny,0,0,,France,,False,0.6,fr,1980-03-15,3,0.0,0
51,Body and Soul,0,0,,France,,False,1.4,fr,1981-05-10,6,0.0,0
52,European Crisis,0,0,,France,,False,1.34,en,1980-03-15,14,0.0,0
53,Carlton Dekker,0,0,,France,,False,0.84,fr,1986-01-01,7,0.0,0
54,Sau sticht,0,0,Drama,Germany,,False,1.4,de,1995-12-18,,0.0,0
55,Zu zweit geht alles besser,0,0,Comedy,Germany,,False,0.84,de,1991-01-01,,0.0,0
56,Schlösser,0,0,Drama,Germany,,False,1.09,de,1990-11-12,,0.0,0
57,Helen Maroulis: Girls Can't Wrestle,0,0,Documentary,,Flo Wrestling,False,0.61,en,2017-04-12,45,0.0,0
58,Lessons of War,0,0,"Documentary, Music","Ireland, United Kingdom",Dortbox Films,False,0.6,en,2018-04-15,30,0.0,0
