,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Arjona Metamorfosis en Vivo,0,0,"Documentary, Music",,,False,0.6,es,2013-01-01,,0.0,0
1,Danado de Bom,0,0,Documentary,Brazil,Mariola Filmes,False,0.6,pt,2016-03-15,74,0.0,0
2,Andreas Vitasek - Sekundenschlaf,0,0,,,,False,0.849,de,2014-11-04,,0.0,0
3,Lily of the Dust,0,0,Drama,United States of America,Paramount,False,0.877,en,1924-08-24,70,0.0,0
4,The Charmer,0,0,Drama,United States of America,Famous Players-Lasky Corporation,False,0.644,en,1925-04-20,60,0.0,0
5,And That's It.,0,0,Drama,Israel,,False,0.6,he,2016-07-27,18,0.0,0
6,Amok Bamaim,0,0,Drama,Israel,,False,0.638,he,2015-06-01,8,0.0,0
7,Bound X Blood: The Orphan Killer 2,0,0,,,,False,1.099,en,2015-01-01,218,0.0,0
8,De Val van Aantjes,0,0,Drama,,,False,0.6,nl,,,0.0,0
9,Flower of Night,0,0,Drama,United States of America,Famous Players-Lasky Corporation,False,0.805,en,1925-10-17,70,0.0,0
10,Aurore,0,0,,France,La Cinéfacture,False,1.077,fr,2006-03-22,,7.0,2
11,Anatomie d'un miracle,0,0,Documentary,France,BQHL,False,0.6,fr,,,6.0,1
12,Hitler privat - Das Leben des Diktators,0,0,Documentary,Germany,Spiegel TV,False,0.6,de,2010-01-01,,0.0,0
13,Bobby Sands: 66 Days,0,0,Documentary,"Ireland, United Kingdom",Fine Point Films,False,1.122,en,2016-05-03,105,7.3,11
14,La conquista del Polo Sur,0,0,,,,False,0.6,es,,,0.0,0
15,Pirette - Les gens d'en bas,0,0,Comedy,Belgium,"RTL-TVi, Belga Films",False,0.6,fr,2012-11-28,,0.0,0
16,One Step Behind,0,0,"Western, Drama, Mystery",,,False,0.6,en,2015-01-01,106,0.0,0
17,Deadly Intent,0,0,"Drama, Horror, Thriller",United Kingdom,,False,1.648,en,2016-04-11,82,4.9,10
18,Un millón de hostias,0,0,,,,False,0.6,es,2016-04-27,,0.0,0
19,Accidental Death,0,0,Drama,United Kingdom,Merton Park Studios,False,0.6,en,1963-01-01,57,0.0,0
20,Instantes de campaña,0,0,Documentary,,Ostinato Cine,False,0.6,es,2015-04-21,52,0.0,0
21,Minnie Loves Junior,0,0,Drama,,,False,0.6,en,2011-02-10,14,0.0,0
22,Ebony Society,0,0,Drama,,,False,0.6,en,2011-02-12,13,0.0,0
23,The New Adventures of Peter Pan: Fairy Friendship,0,0,"Family, Animation, Adventure",,,False,1.4,fr,2016-02-02,,10.0,1
24,A tiro de piedra de la cárcel,0,0,,,,False,0.6,es,2013-11-20,,7.5,1
25,Lessons of the Playground,0,0,"Comedy, Drama",Taiwan,Hong Tai Motion Picture Company Ltd.,False,0.84,zh,1989-02-18,94,0.0,0
26,Lily,0,0,Drama,,,False,1.094,en,2010-08-01,15,0.0,0
27,"Cícero Dias, o Compadre de Picasso",0,0,Documentary,Brazil,,False,0.68,pt,2016-11-03,,2.0,1
28,"Ice Grill, U.S.A.",500000,0,"Crime, Drama, Thriller",United States of America,Enlightened Party Multimedia,False,0.628,en,2009-09-11,102,6.5,1
29,Ang Maestra,0,0,Drama,Philippines,,False,0.6,en,2013-12-18,,0.0,0
30,Raman Ethanai Ramanadi,0,0,,,,False,0.676,en,1970-08-15,146,0.0,0
31,Frank & Cindy,0,0,Documentary,,,False,1.935,en,2007-03-25,73,7.0,4
32,Pro Alika i Lelika,0,0,"Comedy, Animation",Ukraine,,False,0.6,ru,2008-11-20,,0.0,0
33,Married Love,0,0,,United Kingdom,,False,0.6,en,,,0.0,0
34,"Home, James",0,0,"Comedy, Romance",,Universal Pictures,False,0.6,en,1928-10-03,70,0.0,0
35,Little Dorrit,0,0,Drama,United States of America,Thanhouser Film Corporation,False,0.655,en,1913-07-28,20,0.0,0
36,The Immortal Flame,0,0,Drama,United States of America,Ivan Film Productions,False,0.6,en,1916-02-01,50,0.0,0
37,Dead Is Dead 25,0,0,Horror,United States of America,Filmlab Showcase Pictures,False,0.6,en,2014-09-24,45,0.0,0
38,Kiss and Tell,0,0,"Thriller, Crime, Drama, Mystery",United States of America,New Amsterdam Entertainment,False,0.823,en,1996-01-15,96,5.0,1
39,Dead Is Dead Again,0,0,Horror,United States of America,Filmlab Showcase Pictures,False,0.6,en,2011-08-15,66,0.0,0
40,Long Shot,0,0,Comedy,,,False,1.21,en,1978-11-17,85,0.0,0
41,Lola,0,0,Drama,Puerto Rico,Pimienta,False,0.885,es,2014-07-24,16,0.0,0
42,The Big Picture,0,0,Documentary,South Korea,,False,0.6,ko,2013-08-15,,0.0,0
