,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Abang Long Fadil 2,0,0,"Action, Comedy",Malaysia,Skop Productions Sdn. Bhd.,False,1.4,ms,2017-08-24,95,10.0,1
1,Colours By Numbers - the Sudokumentary,0,0,"Documentary, TV Movie",Australia,"Findlay Films, Legitimate Films",False,0.6,en,2009-02-02,48,0.0,0
2,Stray Dog,0,0,"Comedy, Thriller, Drama",Canada,Canadian Film Centre (CFC),False,0.616,en,2017-10-16,15,0.0,0
3,An Extraordinary Gentleman,0,0,Documentary,United Kingdom,"Paragon Pictures, Figure Four Films",False,1.4,en,2017-11-05,46,0.0,0
4,Strapped for Danger,25000,0,"Comedy, Crime",,Scorpio Film Releasing,False,0.6,en,2017-10-26,73,7.0,1
5,The Wind,0,0,,,,False,0.6,en,1959-03-16,99,0.0,0
6,My Friend's Wife 2,0,0,"Romance, Drama",South Korea,,False,0.6,ko,2016-12-29,84,8.0,2
7,The Soviet Revolution Told Through its Cinema,0,0,,,,False,0.6,en,2017-10-12,87,0.0,0
8,Stranded,0,0,"Thriller, Mystery",,,False,0.618,en,2017-10-18,4,0.0,0
9,First We Take Brooklyn,0,0,"Drama, Crime",United States of America,2B Films,False,4.383,en,2018-02-19,90,3.8,10
10,Phantom of the Range,0,0,Western,United States of America,Film Booking Offices of America (FBO),False,1.4,en,1928-04-21,63,0.0,0
11,Party 'Round the Globe,0,0,"Drama, Comedy",Japan,Foolish Piggies Films,False,0.6,ja,2018-03-15,116,0.0,0
12,The Life Of Rando,0,0,,,,False,0.67,id,2017-10-18,14,0.0,0
13,A Beauty,0,0,"Music, Romance",South Korea,,False,0.6,ko,1975-01-01,80,0.0,0
14,Dieter Not Unhappy,0,0,Comedy,Germany,,False,0.855,de,2017-11-29,,10.0,1
15,Caged Beauty,0,0,Drama,United States of America,Fat Dog Productions,False,0.884,en,1994-01-01,63,0.0,0
16,Trois mots en passant,0,0,,France,,False,0.632,fr,2015-11-18,,5.0,1
17,The Seven Deserters Or The Never Ending War,0,0,,France,,False,1.461,fr,2017-10-19,91,0.0,0
18,Anal Models,0,0,,United States of America,Tushy,True,0.602,en,2015-10-19,150,0.0,0
19,Revoir La Martine,0,0,,France,,False,0.6,fr,2016-10-18,,0.0,0
