,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,They Won't Stay Dead: A Look at 'Return of the Living Dead Part II',0,0,Documentary,United States of America,Hutson Ranch Media,False,0.6,en,2011-10-18,25,5.0,1
1,Love Beyond the Grave: A Look at 'Return of the Living Dead 3',0,0,,,,False,0.6,en,2011-10-18,25,6.0,1
2,Scenic National Parks: Great Train Rides,0,0,,,,False,0.6,en,,100,0.0,0
3,Table No. 21,0,0,"Adventure, Thriller",,,False,2.414,en,2013-01-03,,5.7,29
4,Sport Goofy in Soccermania,0,0,Animation,United States of America,Buena Vista Pictures,False,2.033,en,1987-05-27,20,6.7,12
5,Birthmark,0,0,,,,False,0.6,en,,11,0.0,0
6,The Age of Ballyhoo,0,0,,,,False,0.6,en,1973-01-01,45,0.0,0
7,Crank Balls,0,0,,,,False,0.6,en,,6,0.0,0
8,Edward II,0,0,,United Kingdom,"Prospect Theatre Company, BBC",False,0.923,en,1970-08-06,125,5.0,1
9,The Filthy Rich: A 24 K-Dirty Movie,0,0,,United States of America,,True,0.65,en,1980-01-01,79,6.0,2
10,Personal Maid's Secret,0,0,"Romance, Comedy, Drama",United States of America,Warner Bros. Pictures,False,0.6,en,1935-10-26,58,6.0,1
11,Moving Alan,0,0,,,,False,0.6,en,2003-04-04,83,0.0,0
12,Benjamín's Wife,0,0,Comedy,Mexico,"Centro de Capacitación Cinematográfica (CCC), Instituto Mexicano de Cinematografía, Estudios Churubusco Azteca",False,1.85,es,1991-01-02,90,7.2,6
13,Par 6,0,0,,,,False,1.027,en,2002-01-01,88,0.0,0
14,Documenteur,0,0,Drama,"United States of America, France",Ciné Tamaris,False,2.379,en,1981-10-02,65,6.8,4
15,I Didn't Come Here to Die,0,0,"Horror, Comedy",United States of America,,False,3.669,en,2010-10-04,80,4.5,11
16,Once I Was a Champion,100000,0,,,,False,0.655,en,2011-06-18,93,7.0,2
17,"Repress, Perhaps, Distress",0,0,"Romance, Comedy",Philippines,Star Cinema – ABS-CBN Film Productions,False,0.972,tl,2007-12-24,109,0.0,0
18,Fantom Kiler 2,0,0,"Horror, Crime",Russia,Teraz Film,False,2.359,en,1999-01-01,82,2.3,5
19,"New York, 4 A.M.",0,0,,Poland,,False,0.6,en,1988-10-10,83,0.0,0
20,Samson and the Seven Miracles of the World,0,0,"Adventure, Fantasy","Italy, France","American International Pictures (AIP), Gallus Films, Les Films Agiman",False,0.705,it,1961-10-31,80,5.3,2
21,Gracze,0,0,"History, Action",Poland,,False,0.6,pl,1995-01-01,103,5.3,2
22,Miami Spice II,0,0,,United States of America,,True,0.84,en,1988-12-05,83,7.0,3
23,Congorilla,0,0,Documentary,United States of America,Fox Film Corporation,False,0.6,en,1932-08-07,67,0.0,0
24,Grający z talerza,0,0,,Poland,,False,0.681,pl,1995-11-07,,7.5,3
25,Art of Loving,0,0,Comedy,Poland,Studio Filmowe Zebra,False,1.248,pl,1989-05-22,97,6.0,3
26,Only The Young Die Good,0,0,,,,False,0.6,en,,91,0.0,0
27,The Border,0,0,"Romance, Drama",Poland,"Zespol Filmowy ""Pryzmat""",False,0.686,pl,1978-01-27,89,5.8,2
28,Tin Can Man,13,0,Horror,Ireland,"Park Films, Camera Stylo Films",False,0.715,en,2007-01-01,84,2.0,2
29,...And Suddenly It's Murder!,0,0,Comedy,"Italy, France",Dino de Laurentiis Cinematografica,False,2.195,it,1960-12-13,106,6.4,10
30,Monica & David,0,0,Documentary,,,False,0.684,en,2010-10-14,68,5.7,3
31,The Police Commissioner,0,0,"Mystery, Comedy",Italy,Dino de Laurentiis Cinematografica,False,0.6,it,1962-04-21,102,6.8,4
32,Mike and the Mechanics and Paul Carrack: Live at Shepherds Bush London,0,0,Music,United Kingdom,Eagle Vision,False,0.985,en,2005-03-08,77,4.0,2
33,Gry uliczne,0,0,,Poland,,False,0.697,pl,1996-05-24,,6.5,1
34,The Diary of a Big Man,0,0,"Romance, Comedy",Hong Kong,"Cinema City Co., Ltd., Film Workshop",False,1.108,cn,1988-07-21,,5.7,3
35,Dil Diya Hai,0,0,"Romance, Drama",,,False,0.6,hi,2006-09-08,126,4.7,3
36,Unbreakable: The Western States 100,0,0,,,,False,1.4,en,2012-11-22,105,7.8,3
37,Dose of Reality,0,0,"Drama, Mystery, Thriller",United States of America,,False,0.6,en,2013-02-28,93,5.4,5
38,BLØF - 20 jaar BLØF,0,0,,,,False,0.6,nl,2012-11-03,,0.0,0
39,Life Begins,0,0,Drama,United States of America,"First National Pictures, The Vitaphone Corporation",False,0.6,en,1932-09-04,71,6.5,2
40,Hollywood on Parade No. A-1,0,0,,,,False,0.6,en,1932-08-25,,5.0,1
41,Ford Sierra - Rep-mobile to Road Rocket,0,0,Documentary,,,False,0.6,en,2005-01-31,86,0.0,0
42,Hollywood on Parade No. A-3,0,0,,,,False,0.6,en,1932-10-20,,0.0,0
43,Ford Fiesta - From Birth to Boy Racer,0,0,Documentary,,,False,0.6,en,,77,0.0,0
44,Hollywood on Parade No. A-6,0,0,,,,False,0.6,en,1933-01-12,,0.0,0
45,Never the Twins Shall Meet,0,0,,,,False,0.841,en,1932-02-12,,0.0,0
46,Freezing People Is Easy,0,0,,,,False,0.6,en,,,0.0,0
47,Mood Indigo,0,0,"Drama, Fantasy",France,"Brio Films, SCOPE Invest, SCOPE Pictures",False,6.834,fr,2013-04-24,131,6.1,359
48,Corpus Christi,0,0,"Drama, Thriller",United States of America,"Darko Entertainment, Quick Draw Productions",False,0.6,en,,,10.0,2
49,Night Moves,0,271755,"Thriller, Drama",United States of America,"RT Features, Maybach Film Productions, filmscience, Tipping Point Productions, DeLeon Productions",False,6.574,en,2014-04-23,108,5.7,163
50,The Smell of Us,0,0,Drama,France,"Polyester, Polaris Film Productions, Morgane Production",False,2.952,fr,2014-08-27,92,5.0,48
51,White Bird in a Blizzard,0,33821,"Thriller, Drama","United States of America, France","Why Not Productions, Wild Bunch, Desperate Pictures, Orange Studio",False,7.658,en,2014-08-14,91,6.2,491
52,Louder Than Bombs,11000000,161789,Drama,"Denmark, France, Germany, Norway, United States of America","Motlys, Animal Kingdom, ARTE France Cinéma",False,8.986,en,2015-05-18,109,6.5,155
53,The Golden Suicides,0,0,,,,False,0.84,en,,,0.0,0
54,The Disappearance of Eleanor Rigby: Them,3,0,Drama,United States of America,"Myriad Pictures, Unison Films, Kim and Jim Productions, Division Films, Dreambridge Films",False,8.413,en,2014-05-14,119,6.2,175
55,Calvary,0,3593460,Drama,"Ireland, United Kingdom","Irish Film Board, Lipsync Productions, Octagon Films, Reprisal Films",False,8.237,en,2014-04-11,102,7.1,536
56,The Zero Theorem,8500000,770706,"Drama, Fantasy, Science Fiction","United Kingdom, France, United States of America, Romania","Le Pacte, Zanuck Independent, MediaPro Pictures, Zephyr Films, Picture Perfect Corporation, Wild Side Films, Voltage Pictures",False,9.282,en,2013-09-20,107,6.1,628
57,From the Sea to the Land Beyond,0,0,Documentary,United Kingdom,British Film Institute,False,1.138,en,2012-06-12,74,0.0,0
58,The Young and Prodigious T.S. Spivet,33000000,9494789,"Adventure, Drama, Family","Canada, France","Epithète Films, Cross Creek Pictures, Tapioca Films",False,9.82,en,2013-10-16,105,6.8,402
59,Queen of the Desert,15000000,0,"Drama, History","Morocco, United States of America","Raslan Company of America, Benaroya Pictures, H Films",False,6.694,en,2015-09-03,128,6.0,136
60,The Rover,12250000,2295423,"Crime, Drama",Australia,"Porchlight Films, Screen Australia, Screen NSW, Blue-Tongue Films, Lava Bear Films, South Australian Film Corporation",False,9.949,en,2014-05-18,103,6.2,442
61,Joe,4000000,2365467,Drama,United States of America,"Rough House Pictures, Worldview Entertainment, Dreambridge Films, Muskat Filmed Properties",False,10.811,en,2014-04-11,118,6.6,525
62,A Most Wanted Man,15000000,31554855,Thriller,"United Kingdom, United States of America, Germany","Amusement Park Films, Lionsgate, Demarest Films, FilmNation Entertainment, Senator Film Produktion, The Ink Factory, Film4 Productions, Potboiler Productions",False,8.492,en,2014-07-25,121,6.5,793
63,Maps to the Stars,15000000,1338365,Drama,"Canada, United States of America, France, Germany","Prospero Pictures, Sentient Entertainment, SBS Productions, Integral Film",False,9.689,en,2014-05-21,112,6.0,615
64,Hollywood on Parade No. A-12,0,0,,,,False,0.6,en,1933-06-29,,0.0,0
65,Once Upon a Time,0,0,,,,False,1.4,da,1922-10-02,75,5.0,3
66,Hollywood on Parade No. B-5,0,0,,,,False,0.6,en,1933-12-01,,0.0,0
67,Hollywood on Parade No. A-8,0,0,"Horror, Comedy, Music",United States of America,Louis Lewyn Productions,False,0.6,en,1933-03-10,11,7.0,2
68,West of Zanzibar,0,0,Adventure,United Kingdom,"Schlesinger Organization, Ealing Studios, J. Arthur Rank Organisation",False,0.6,en,1954-03-24,84,7.0,1
69,Growing Pains,0,0,Comedy,"United States of America, Canada",Growing Pains,False,0.9,en,1984-11-11,85,9.0,2
70,Hollywood on Parade No. A-2,0,0,,,,False,0.6,en,1932-09-22,,0.0,0
71,Hollywood on Parade No. B-9,0,0,"Comedy, Music",United States of America,Paramount,False,0.84,en,1934-04-28,12,0.0,0
72,John's Gone,0,0,Comedy,United States of America,Red Bucket Films,False,0.624,en,2010-01-01,22,5.0,1
73,Welcome to the Machine,0,0,,"United States of America, United Kingdom",,False,0.845,en,2012-03-10,85,0.0,0
74,The Flaw in the Alibi,0,0,,,,False,0.6,en,1914-06-29,10,0.0,0
75,The Velvet Underground in Boston,0,0,Documentary,,,False,0.84,en,1967-02-15,33,0.0,0
76,The Casserole Club,0,0,,,,False,1.4,en,2012-01-01,,5.5,2
77,I Am Alive: Surviving the Andes Plane Crash,0,0,,,,False,0.6,en,2010-10-20,,0.0,0
78,The Outlaw Brothers,0,0,"Action, Comedy, Crime",,,False,0.93,cn,1990-01-27,97,7.7,3
79,The Girl from Calgary,0,0,"Comedy, Music",United States of America,I.E. Chadwick Productions,False,1.091,en,1932-10-23,64,0.0,0
80,The Alpo Interview,0,0,,,,False,0.6,en,,78,0.0,0
81,Schumann at Pier2,0,0,"Music, Documentary",,,False,1.383,en,2012-12-10,261,0.0,0
82,Desirable,0,0,"Romance, Drama",United States of America,Warner Bros. Pictures,False,0.999,en,1934-09-08,68,7.3,3
83,Straight Shooting,0,0,Western,United States of America,Universal Film Manufacturing Company,False,1.609,en,1917-08-27,57,6.4,5
84,The Blue Eagle,0,0,"Drama, Action",United States of America,Fox Film Corporation,False,1.078,pt,1926-09-12,58,5.0,4
85,Diary of a Bachelor,0,0,Comedy,United States of America,Action International Pictures (AIP),False,0.68,en,1964-09-04,90,1.0,1
86,Tom Petty and the Heartbreakers: Playback,0,0,Music,,,False,0.6,en,1995-01-01,74,0.0,0
87,Show Me,0,0,"Drama, Thriller","Canada, United States of America","Feature Film Project, Red Plush Films",False,1.313,en,2004-09-23,97,5.6,4
88,PROBE: The Devil of Winterborne,0,0,"Crime, Horror, Thriller, Science Fiction",,,False,0.84,en,1995-08-01,82,8.0,1
89,Do You Have a License to Save This Planet,0,0,"Science Fiction, Comedy, Fantasy",,,False,0.6,en,2001-01-01,30,0.0,0
90,Wrangler: Anatomy of an Icon,0,0,Documentary,United States of America,TLA Releasing,False,2.371,en,2008-06-07,85,6.3,3
91,Stephen Fry: 50 Not Out,0,0,,,,False,1.093,en,2007-08-11,,0.0,0
92,Blackadder Exclusive: The Whole Rotten Saga,0,0,"Comedy, Documentary",,,False,1.417,en,2008-10-09,92,8.3,4
93,Fear of Fanny,0,0,,,,False,0.825,en,2006-10-23,80,8.0,1
94,Knife Fight,7000000,0,Drama,United States of America,Divisadero Pictures,False,0.6,en,2013-01-25,99,5.2,20
95,Talking to Americans,0,0,,,,False,0.6,en,2011-03-30,46,10.0,1
96,The Picture of Dorian Gray,0,0,,,,False,0.623,en,2007-07-14,97,4.0,1
97,Pompeii: The Mystery of the People Frozen in Time,0,0,Documentary,,,False,0.6,en,2013-03-27,59,5.3,3
98,American Black Beauty,0,0,Family,,,False,1.4,en,2005-05-31,,6.0,1
99,Officer Thirteen,0,0,"Crime, Drama",United States of America,Allied Pictures Corporation,False,0.907,en,1932-12-15,62,4.0,1
100,Marcelo Yuka: Follow the Signs,0,0,Documentary,Brazil,VideoForum Filmes,False,0.6,en,2011-10-10,95,0.0,0
101,The Young Don't Cry,0,0,Drama,United States of America,Columbia Pictures,False,0.697,en,1957-07-26,89,6.0,2
102,Harte Brötchen,0,0,,,,False,0.6,de,2002-07-17,,0.0,0
103,Magic: The Complete Course,0,0,,United States of America,,False,0.6,en,2008-11-08,131,0.0,0
104,Jim Davidson: Uncovered And Uncensored,0,0,,,,False,0.6,en,2001-11-12,60,0.0,0
105,Jim Davidson: Jim's Silver Jubilee,0,0,,,,False,0.6,en,2002-11-11,73,10.0,1
106,Piano for Quitters,0,0,,United States of America,,False,0.621,en,1997-01-01,79,6.5,1
107,Jim Davidson: In Your Face!,0,0,,,,False,0.6,en,2006-11-06,72,8.5,2
108,Renaud - Tournée Rouge Sang (Paris Bercy + Hexagone),0,0,,France,Virgin Music,False,0.6,fr,2007-03-15,,7.0,1
109,"Jim Davidson: Red, White & Very Blue",0,0,,,,False,0.6,en,2000-11-13,72,0.0,0
110,The Lost Gospels,0,0,,United Kingdom,BBC,False,0.6,en,2008-03-15,89,8.0,1
111,Jim Davidson: On The Offensive,0,0,,,,False,0.6,en,2008-11-03,94,0.0,0
112,Sydney Swans 2012 Season Highlights,0,0,,,,False,0.6,en,2012-09-30,90,0.0,0
113,Sergei Nakariakov: No more Wunderkind,0,0,,Russia,,False,0.677,en,2004-08-01,57,0.0,0
114,Chasing the Wind,0,0,Drama,Norway,Motlys,False,0.912,no,2013-03-15,90,5.0,1
115,Beneath the Cogon,0,0,"Horror, Mystery, Thriller",Philippines,DuduyPlus Company,False,0.6,en,2005-09-11,,0.0,0
116,Admiral Nakhimov,0,0,"War, Drama, History",Russia,Mosfilm,False,0.625,ru,1946-06-06,89,5.0,1
117,The Confrontation,0,0,Drama,Hungary,MAFILM Stúdió 1,False,0.708,hu,1969-02-06,78,7.0,3
118,Balawis,0,0,"Science Fiction, Action",Philippines,Regal Entertainment,False,1.259,en,1996-12-16,,0.0,0
119,The Lonely White Sail,0,0,"Adventure, Family",Russia,Soyuzdetfilm,False,0.874,ru,1937-11-25,92,6.0,1
120,Without Dowry,0,0,"Drama, Romance","Russia, Soviet Union",Rot-Front,False,0.6,ru,1937-04-01,,7.0,1
121,"My Friend, Kolka!",0,0,"Comedy, Drama, Family","Russia, Soviet Union",Mosfilm,False,1.4,ru,1961-05-13,83,7.0,1
122,Uncut Family,0,0,Drama,,,False,1.4,en,2004-01-01,75,0.0,0
123,Scummy Man,95000,0,"Music, Drama",,,False,1.4,en,2006-03-01,16,6.2,3
124,The Last Porn Movie,0,0,,,,False,0.696,en,2006-09-27,100,5.5,2
125,SHM - iTunes Festival London,0,0,,,,False,0.6,en,2011-08-11,88,0.0,0
126,Dave Allen Live ...On Life,0,0,,,,False,0.624,en,1998-11-09,87,10.0,1
127,Your Beauty Is Worth Nothing,0,0,Drama,"Turkey, Austria",,False,0.711,de,2012-01-01,86,7.0,3
128,Young Harlots: Bad Behavior,0,0,,United Kingdom,Harmony Films,True,0.6,en,2011-01-18,139,0.0,0
129,Heart and Sword,0,0,"Action, Adventure, Fantasy, TV Movie","Italy, France, Germany",Sat.1,False,0.92,it,1998-11-22,198,0.0,0
130,Hero: The Rock Opera,0,0,,,,False,0.6,en,2005-03-29,124,0.0,0
131,Not a Love Story: A Film About Pornography,0,0,,Canada,National Film Board of Canada,False,1.61,en,1981-09-01,69,10.0,2
132,Cinema Jenin,0,0,,,,False,0.845,de,2012-06-28,95,0.0,0
133,Zirkus Nemo: Nu med zebra,0,0,,,,False,0.6,da,,,0.0,0
134,Hyper Space,0,0,"Thriller, Science Fiction",United States of America,"Silver Star Film Corporation, Consortium Entertainment Group Inc.",False,1.09,en,1989-04-01,81,0.0,0
135,Between Fighting Men,0,0,"Action, Western, Romance, Comedy",United States of America,K.B.S. Productions Inc.,False,0.841,en,1932-10-15,59,0.0,0
136,Gambler,0,0,,Denmark,,False,0.739,en,2006-04-20,78,6.3,3
137,So's Your Aunt Emma!,0,0,,,,False,0.6,en,1942-04-17,62,8.0,2
138,Love Sacrifice,0,0,Comedy,Italy,Kord Films,True,0.969,it,1976-01-01,100,10.0,1
139,Magic Johnson: Always Showtime,0,0,,,,False,0.911,en,1991-01-02,63,4.0,1
140,I'm Going to Change My Name,0,0,Drama,,,False,0.72,en,2012-10-12,96,6.0,2
141,Sexy Night Report,0,0,Documentary,Italy,Esagono Cinematografica,True,1.025,it,1977-11-20,91,3.0,4
142,Mr. Vincent,0,0,,,,False,0.6,en,,,10.0,1
143,Dreamgate,0,0,,Germany,,False,0.877,de,2000-01-01,,0.0,0
144,"Some Will, Some Won't",0,0,,United Kingdom,,False,0.6,en,1970-04-01,90,0.0,0
145,Emilie Richards: Spuren der Vergangenheit,0,0,,Germany,,False,0.711,de,2012-01-01,,8.0,1
146,Emanuelle and the Erotic Nights,0,0,Documentary,Italy,"Stefano Film, Sorgente Cinematografica",False,1.156,it,1978-05-16,83,2.0,1
147,Cicciolina my love,0,0,,,,True,0.6,it,1979-01-01,90,2.0,3
148,Entscheidung im Eis - Eine Frau jagt den Mörder,0,0,,,,False,2.035,de,2001-01-01,95,5.0,1
149,The Bartered Bride,0,0,"Comedy, Music",Germany,"Reichsliga-Film, Bavaria Film",False,0.6,de,1932-08-18,77,6.0,1
150,Caligula Reincarnated As Nero,0,0,Drama,"France, Italy","Beatrice Film, Italfrance Films",False,1.284,it,1982-04-29,105,2.0,2
151,To Know a Jedi,0,0,,,,False,0.6,en,,92,0.0,0
152,Sexual Perversions in a Violent World,0,0,Documentary,,,False,0.6,en,1980-06-25,83,3.0,1
153,Sortis de route,0,0,Drama,France,"Strawberry Films, Alcinter",False,0.6,fr,1988-01-01,93,0.0,0
154,Revelations of a Psychiatrist on the World of Sexual Perversion,0,0,,,G.R.P. Cinematografica,True,0.6,it,1973-06-22,88,5.5,1
155,An Italian in Greece,0,0,Comedy,Greece,Faros-Film,False,0.6,el,1958-01-01,119,9.0,1
156,Stormy Weathers,0,0,,,,False,0.99,de,1992-05-04,,5.0,2
157,They Never Come Back,0,0,"Drama, Action, Crime",United States of America,Supreme Pictures,False,0.895,en,1932-05-10,64,0.0,0
158,There Goes the Bride,0,0,"Romance, Comedy, Music",United Kingdom,"Gainsborough Pictures, British Lion Films",False,0.708,en,1932-10-25,79,7.0,1
159,A Bold Family,0,0,,South Korea,"JK Film, Showbox",False,1.021,ko,2005-06-09,102,5.8,4
160,Innocence and Desire,0,0,"Comedy, Romance",Italy,"Italian International Film, Paneuropean Production Pictures",False,4.959,it,1974-03-21,105,5.3,5
161,Vienna boys Choir: Choral Works,0,0,,,,False,0.6,en,2006-01-06,72,0.0,0
162,Pover'ammore,0,0,,,Domiziana Internazionale Cinematografica,False,0.6,en,1982-04-02,88,0.0,0
163,Athey Kangal,0,0,,,,False,0.697,en,1969-01-01,180,6.0,1
164,Officially Limited,0,0,,,,False,0.6,en,,,0.0,0
165,Avasara Police,0,0,,,,False,0.876,en,1990-06-01,,0.0,0
166,Duet,0,0,Drama,,,False,1.095,ko,2012-04-19,96,0.0,0
167,The Kung Fu Master,0,0,,,,False,0.616,en,2012-11-16,110,5.8,2
168,Soldier of Fortune,0,0,,,,False,0.84,en,1990-04-28,93,4.5,2
169,Leathernecks,0,0,,,"DMV Distribuzione, Gico Cinematografica S.r.L.",False,1.135,en,1989-08-16,87,6.0,1
170,Fabiola,0,0,History,Italy,Palatino Film,False,0.6,it,1918-03-25,110,0.0,0
171,Ned,0,0,"Comedy, Action",,,False,1.4,en,2003-05-22,81,8.0,3
172,Les Misérables in Concert - The 25th Anniversary,0,0,"History, Music",United Kingdom,,False,3.307,en,2010-10-03,178,8.1,33
173,Mike Epps: I'm Still Standing Tour,0,0,,,,False,0.6,en,,,1.0,1
174,The Story of Jesus for Children,0,0,"Drama, Family",,,False,0.84,en,2000-03-05,40,2.0,1
175,Deadly Little Secrets,0,0,Thriller,Canada,"Tickertape Productions Canada Inc., Good Morgan Productions, Managed Passion Films",False,0.6,en,2002-01-01,97,2.0,1
176,His Royal Highness,0,0,,,,False,0.681,en,1932-08-25,,5.3,3
177,Camino de Guanajuato,0,0,,Mexico,,False,0.6,en,1955-01-01,,0.0,0
178,Willed to Kill,0,0,"TV Movie, Drama, Mystery, Thriller",Canada,Incendo Productions,False,1.734,en,2012-12-13,84,4.7,8
179,Hemligheten,0,0,"Comedy, Family",Sweden,"Drakfilm Produktion, Sandrews",False,0.6,sv,1990-02-15,105,0.0,0
180,Rome 11:00,0,0,Drama,Italy,"Transcontinental Films, Titanus",False,1.697,it,1952-02-27,107,7.4,8
181,The Rugby World Cup The Final,0,0,,,,False,0.6,en,2004-01-01,90,0.0,0
