,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Lac lôi,0,0,,,,False,0.884,en,2013-12-05,86,0.0,0
1,Bluff Master,0,0,"Crime, Thriller",India,"Abhishek Films, Sridevi Movies",False,0.673,te,2018-12-28,153,0.0,0
2,Mazlíček,0,0,Comedy,Czechoslovakia,,False,0.6,cs,1934-03-23,,3.0,1
3,In the Room: I Like to Watch 2,0,0,,United States of America,Digital Sin,True,0.924,en,2018-12-19,153,0.0,0
4,Bob the Builder: Scarecrow Dizzy And Other Stories,0,0,,,,False,0.6,da,,,0.0,0
5,Blutjunge Puppen,0,0,,,,True,0.6,en,1991-01-01,81,0.0,0
6,The Christmas Brigade,0,0,"Animation, Fantasy, Family",United States of America,"Deos Video, INC.",False,0.871,en,1997-10-07,,1.0,1
7,TERMINAL ANGELS,0,0,,,,False,0.6,en,,84,0.0,0
8,Live From Abbey Road - Making Music History Series 1,0,0,Music,,,False,0.6,en,,165,0.0,0
9,The Last Laugh,0,0,Comedy,United States of America,"Paris Film, Netflix",False,4.726,en,2019-01-11,98,5.4,83
10,Tight Shoes,0,0,Comedy,United States of America,"Universal Pictures, Mayfair Productions Inc.",False,0.627,en,1941-06-13,71,0.0,0
11,Sperma Royal,0,0,,,,True,0.6,de,1994-01-01,90,0.0,0
12,Berliner Philharmoniker - Puccini: Tosca,0,0,,,,False,0.6,ja,2017-10-27,,0.0,0
13,Reformation: Europe's Holy War,0,0,Documentary,"United Kingdom, France, Germany",BBC Two,False,1.4,en,2017-10-03,60,8.0,1
14,Book of Joe,0,0,,United States of America,University of Southern California,False,0.6,en,1984-01-01,23,0.0,0
15,Eric Clapton At The Royal Albert Hall 1990,0,0,Music,,,False,0.6,en,,,0.0,0
16,La grande prugna,0,0,Comedy,Italy,,False,0.841,it,1999-11-26,,0.0,0
17,生きとし生けるもの,0,0,,,,False,0.6,ja,,,0.0,0
18,We Bare Bears: Log Ride,0,0,Animation,United States of America,Cartoon Network Studios,False,0.6,en,2015-11-02,2,0.0,0
19,We Bare Bears: Potty Time,0,0,Animation,United States of America,Cartoon Network Studios,False,1.105,en,2016-06-30,2,0.0,0
20,Johnny Cash Live Remember Me The Man In Black,0,0,Music,,,False,0.6,en,,,0.0,0
21,5 Is the Perfect Number,0,0,Drama,"Belgium, France, Italy","Propaganda Italia, Jean Vigo Italia, Potemkino, MACT Productions, Cité Films, Ministero dei Beni e delle Attivita Culturali e del Turismo, Regione Campania",False,1.546,it,2019-09-25,100,0.0,0
22,Schoolgirls Like It Hard,0,0,,United States of America,New Sensations,True,0.6,en,2016-02-22,143,10.0,1
23,We Bare Bears: Panda's Profile Pic,0,0,Animation,United States of America,Cartoon Network Studios,False,0.855,en,2016-06-30,2,0.0,0
