,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Atomic Shark,0,0,Action,,,False,0.6,en,2016-11-05,90,3.0,1
1,Private Screening,0,0,,,,False,0.6,fr,1973-10-08,,0.0,0
2,Ursule and Grelu,0,0,,,,False,0.6,fr,1974-01-09,,0.0,0
3,Vanda Teres,0,0,,,,False,0.6,fr,1975-02-12,,0.0,0
4,Voyage to Grand Tartarie,0,0,,,,False,0.6,fr,1974-03-06,,0.0,0
5,"Allez, on s'téléphone!",0,0,,,,False,1.09,fr,1974-10-02,,0.0,0
6,Comment se divertir quand on est cocu mais intelligent,0,0,,,,False,0.6,fr,1975-05-28,,0.0,0
7,En grandes pompes,0,0,,,,False,1.09,fr,1975-06-05,,0.0,0
8,Et avec les oreilles qu'est-ce que vous faites?,0,0,,,,False,0.804,fr,1974-05-15,,0.0,0
9,Chain of Love,0,0,Documentary,,,False,0.627,en,2002-01-01,50,0.0,0
10,The Dip Run,150000,0,,,,False,3.842,en,2018-11-20,96,0.0,0
11,Je prends la chose... du bon côté!,0,0,,,,False,0.626,fr,1975-01-08,,0.0,0
12,Lo peor de los deseos,0,0,,,,False,0.6,es,2018-11-29,,0.0,0
13,"It's Okay, Buddy",0,0,,,,False,0.898,ar,2017-11-27,,3.0,1
14,Starry Sky in the Flame,0,0,Documentary,Taiwan,,False,0.6,zh,2018-11-23,,0.0,0
15,WWE Starrcade 2018,0,0,,,World Wrestling Entertainment (WWE),False,1.803,en,2018-11-24,56,9.3,2
16,Can We Do It Ourselves?,0,0,Documentary,Sweden,,False,0.84,en,,60,0.0,0
17,Jeu,0,0,,,,False,0.6,fr,1975-11-26,,0.0,0
18,L'autre France,0,0,,,,False,0.6,fr,1977-03-09,,0.0,0
19,Where's My Documentary?,0,0,Documentary,,,False,0.84,en,,,0.0,0
20,death film,10,0,Horror,,,False,0.924,en,2019-01-01,8,0.0,0
21,Touched by an Angel: A Christmas Miracle,0,0,"Family, TV Movie",,,False,0.6,en,1998-09-15,90,0.0,0
22,Cuatro desertores,0,0,"Adventure, War",Spain,P.C. Argos S.L.,False,0.6,es,1970-10-12,124,0.0,0
23,Maj Rati Keteki,0,0,,,,False,0.6,en,,,6.0,1
24,MAL·MO·E: The Secret Mission,0,0,"Drama, Comedy",South Korea,"The LAMP, Lotte Entertainment",False,2.156,ko,2019-01-09,135,8.3,6
25,Grand Slam 2,0,0,,United States of America,Combat Zone,True,0.6,en,2008-02-25,133,0.0,0
26,El Mar Entre las Casas,0,0,,Mexico,ARPA,False,0.6,en,2018-12-03,,0.0,0
27,The Crazy American Girl,0,0,,,,False,0.6,fr,1977-05-18,,0.0,0
28,La mort de l'utopie,0,0,,,,False,0.6,fr,1975-12-03,,0.0,0
29,"My Husband, His Mistress and I",0,0,,,,False,0.6,fr,1974-10-02,,0.0,0
30,La soubrette perverse,0,0,,France,,True,0.6,fr,1975-01-29,,0.0,0
