,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,La missione,0,0,,Italy,,False,0.6,it,1998-02-04,,0.0,0
1,Alessandro Manzoni: Milanese d'Europa - L'immagine della parola,0,0,Documentary,,,False,0.6,it,2016-04-08,,0.0,0
2,Gook,0,250130,Drama,United States of America,"Tunnel Post, Datari Turner Productions, Birthday Soup Films, The Fishbowl Studios, Foxtrout Studios",False,3.143,en,2017-08-18,94,6.6,22
3,The Nutcracker,0,0,"Romance, Music",United States of America,Arts Ballet Theatre of Florida,False,0.6,en,2016-12-11,90,0.0,0
4,The Next One,0,0,,,,False,0.6,en,2010-07-13,6,0.0,0
5,Mia,0,0,,,,False,0.849,en,2014-10-10,10,0.0,0
6,Месяц Май,0,0,"Comedy, Romance",Russia,,False,0.6,ru,1965-01-03,,0.0,0
7,Natasha,0,0,,,,False,0.632,en,2012-03-13,14,0.0,0
8,Voltaire,0,0,,Belgium,Walking The Dog,False,0.6,fr,2015-11-19,11,6.0,1
9,Diamant,0,0,,,,False,0.6,en,2014-07-23,12,0.0,0
10,Elkland,0,0,,Sweden,,False,0.6,sv,2009-01-24,58,8.0,1
11,Tank,0,0,,,,False,0.6,en,2014-09-24,6,0.0,0
12,Blood Brothers,0,0,Drama,Germany,,False,1.4,de,1935-03-15,78,5.0,1
13,Red Nail Polish,0,0,,Iran,Tasvir Gostar Pasargad,False,1.051,fa,2016-12-01,90,6.0,3
14,Day 6011,0,0,,,,False,0.6,en,2013-11-24,15,0.0,0
15,Meisterringer,0,0,,Germany,Pabst-Kiba-Filmproduktionsgesellschaft,False,0.826,de,1949-12-02,,0.0,0
16,Brian Posehn: Posehn 25x2,0,0,Comedy,United States of America,Comedy Dynamics,False,0.6,en,2017-01-05,,6.8,4
17,Baraboo,0,0,,United States of America,Syene Road,False,0.806,en,2009-06-26,109,0.0,0
18,Die Wirtin an der Lahn,0,0,,Germany,Neubach Film,False,0.961,de,1955-09-19,,0.0,0
19,Jim Gaffigan: Cinco,0,0,Comedy,United States of America,Comedy Dynamics,False,3.071,en,2017-01-10,73,7.3,39
20,Vissza az úton,0,0,,Germany,Modern Film Kft.,False,1.177,hu,1941-02-17,,0.0,0
21,To Vertov,0,0,,Germany,,False,0.665,en,1998-01-01,1,6.5,2
22,Dziga and His Brothers,0,0,Documentary,Russia,CTB Film Company,False,0.6,en,2002-01-01,52,0.0,0
23,Sarajevo,0,0,"Drama, History",Germany,Hunnia Filmgyár,False,0.85,hu,1940-09-02,95,0.0,0
24,Bert Visscher - Zelden Zoiets Gezien,0,0,Comedy,Netherlands,,False,0.6,nl,2017-01-01,107,7.3,4
25,Jöjjön elsején!,0,0,,Hungary,Mester Film Kft.,False,0.727,hu,1940-03-20,80,0.0,0
26,"Come, Together",0,0,,South Korea,,False,0.6,ko,2017-05-11,122,0.0,0
27,The Flag,0,0,,,,False,1.4,en,2007-09-11,8,7.0,1
28,Hinterland,0,0,,,,False,0.6,en,2007-01-25,28,6.0,1
29,Hide & Seek,0,0,Documentary,,,False,0.6,ur,2013-06-21,68,0.0,0
30,Die Irrfahrten des Odysseus,0,0,"Family, Adventure, Animation","Czech Republic, Germany","Krátký film Praha, DEFA-Studio für Trickfilme",False,0.6,de,1985-01-01,,0.0,0
31,La caccia,0,0,,,,False,0.6,it,,,0.0,0
32,The Force,0,0,Documentary,United States of America,,False,1.545,en,2017-01-22,80,7.0,9
33,L'excès Contraire,0,0,"Comedy, Romance",France,,False,0.6,fr,1988-09-11,,7.0,1
34,Träume der Lausitz,0,0,Documentary,Germany,"Ariane Films, Mitteldeutscher Rundfunk, Rundfunk Berlin-Brandenburg",False,0.806,de,2010-05-06,,0.0,0
35,Icarus,0,0,Documentary,United States of America,"Netflix, Diamond Docs, Rise Films, Impact Partners, Alex Productions, Lagralane Group, The",False,8.673,en,2017-06-03,121,7.8,305
36,Ongaku-Bito,0,0,Romance,Japan,,False,0.6,ja,2010-05-15,89,0.0,0
37,Crash and Burn,250,0,Documentary,"Ireland, United Kingdom",dot television,False,0.623,en,2016-12-30,86,8.5,4
38,Neck,0,0,,,,False,0.6,ja,2010-08-21,96,0.0,0
39,"Spiritual Teacher, Kyoko Odagiri",0,0,,,,False,0.6,ja,,,0.0,0
40,The New Radical,0,0,Documentary,,,False,1.512,en,2017-01-23,120,5.7,3
