,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Specialist 3,0,0,"Thriller, Crime",Japan,tv asahi,False,0.6,ja,2015-02-28,110,0.0,0
1,Meeting La FERTE-ALAIS 2003/2004,0,0,Documentary,France,MOVIPRO,False,0.6,fr,2004-09-23,,0.0,0
2,To Find The Day 21st,0,0,,,,False,0.6,pt,2017-01-01,,0.0,0
3,Monsters of Cock 13,0,0,,United States of America,Bang Bros Productions,True,1.093,en,2007-10-16,136,0.0,0
4,Mondo LXXV,0,0,,,,False,0.6,pt,2017-01-01,,0.0,0
5,Coil ‎– Live In Moscow 2001,0,0,,,,False,0.6,en,2002-01-01,55,0.0,0
6,Nach Jerusalem,0,0,Documentary,Austria,Filmladen,False,0.6,de,1991-02-23,87,0.0,0
7,O Turista No Espelho,0,0,,,,False,0.6,pt,2018-04-20,,0.0,0
8,Hombre Negro Sin Identificar,0,0,,,,False,0.897,pt,2017-01-01,,0.0,0
9,"Compilation N°1 ""Best of"" avion",0,0,Documentary,,,False,0.6,fr,2002-04-23,,5.0,1
10,Hellraiser: Origins,0,0,,,,False,1.227,en,,2,5.6,4
11,"The Young Gods - Rockpalast Crossroads Harmonie, Bonn, Germany October 22 2008",0,0,,,,False,0.6,en,2008-10-22,74,0.0,0
12,Rosa,0,0,,,,False,0.6,pt,2018-04-20,,0.0,0
13,Z,0,0,Animation,United Kingdom,,False,0.845,en,2012-03-01,3,0.0,0
14,3rd Buiders' Street,0,0,,,,False,0.6,pt,2018-04-20,,0.0,0
15,La ilustre fregona,0,0,,,,False,0.6,en,,,0.0,0
16,Mother’s Song,0,0,"Animation, Music",United Kingdom,Tiny Elephants,False,0.846,en,2012-11-05,4,0.0,0
17,Celtic Thunder X,0,0,,,,False,1.198,en,2018-01-01,195,0.0,0
18,La gitanilla,0,0,,,,False,0.6,en,,,0.0,0
19,Gods,0,0,,Mexico,,False,0.84,es,2016-07-30,96,0.0,0
20,My Life With The Thrill Kill Kult ‎– The Kult Kollection,0,0,Music,,,False,0.6,en,2004-01-01,96,0.0,0
21,Two Lives,0,0,,,,False,0.6,en,1946-12-12,80,0.0,0
22,Light licks: Love stain,0,0,,,,False,0.631,xx,2018-04-20,,0.0,0
23,Patiras,0,0,,,,False,0.6,fr,2017-01-01,,0.0,0
24,Vi vil leve,0,0,,,,False,0.841,en,1946-05-13,111,0.0,0
25,Monsters of Cock 12,0,0,,United States of America,Bang Bros Productions,True,0.6,en,2007-04-26,131,0.0,0
26,The Residents ‎– Commercial DVD,0,0,,,,False,0.6,en,2004-01-01,,0.0,0
27,Det kunne vært deg,0,0,,,,False,0.6,en,1952-11-13,94,0.0,0
28,Brave New Old,0,0,Animation,United Kingdom,,False,0.6,en,2012-11-07,10,0.0,0
29,Hennes meget kongelige høyhet,0,0,,,,False,1.127,en,1968-10-28,108,0.0,0
30,Animate,0,0,Animation,United Kingdom,Central St. Martins College of Art and Design,False,0.885,en,2014-06-19,4,0.0,0
31,Lady Inger of Ostrat,0,0,,,,False,0.6,en,1975-10-02,97,0.0,0
32,Living Room Coffin,0,0,"Comedy, Drama",,,False,0.871,en,2018-12-12,82,0.0,0
33,Belønningen,0,0,,,,False,0.6,en,1980-08-14,84,0.0,0
34,Paw Patrol: Summer Rescues,0,0,"Animation, Family, Adventure",,,False,0.696,en,2018-04-29,,0.0,0
35,Família S2,0,0,,,,False,0.6,pt,2017-01-01,,0.0,0
36,Psychick Television ‎– 8 Transmissions 8,0,0,,,,False,0.6,en,1987-01-01,51,0.0,0
37,Kris Bronze,0,0,,,,False,0.6,pt,2018-04-21,,0.0,0
38,The Malena Morgan Experience,0,0,,,,True,1.138,en,2016-07-06,210,0.0,0
39,Wide Awake,0,0,,,,False,0.6,pt,2018-04-21,,0.0,0
40,Princess Of Perversia,0,0,,,Raw Delight,True,0.6,en,2017-09-06,103,0.0,0
41,Born Guilty,0,0,"Comedy, Drama, Romance",United States of America,Freestyle Digital Media,False,0.784,en,2017-04-07,101,4.0,2
42,Diriti de Bdé Buré,0,0,,,,False,0.6,pt,2018-04-21,,0.0,0
43,Tasha Loves Girls,0,0,,United States of America,Elegant Angel,True,0.6,en,2018-03-12,102,0.0,0
44,Estou na Cachoeira,0,0,,,,False,0.6,pt,2017-01-01,,0.0,0
45,I manichini,0,0,,,,False,0.655,it,1965-04-22,,0.0,0
46,The Legendary Pink Dots ‎– Live At La Luna,0,0,,,,False,0.6,en,2004-01-01,58,0.0,0
47,Liberty,0,0,,,,False,0.84,it,1966-04-22,,0.0,0
48,Miti di oggi: I giocattoli,0,0,,,,False,0.84,it,1967-04-22,,0.0,0
49,Lesbian Squirting Orgy,0,0,,United States of America,Third Degree Films,True,0.6,en,2017-02-07,94,0.0,0
50,Queens of Jazz: The Joy and Pain of the Jazz Divas,0,0,"Documentary, Music",United Kingdom,BBC Four,False,0.6,en,2013-05-10,59,0.0,0
51,Cabaret Voltaire ‎– Live At The Hacienda. '83 / '86; 11.08.83 / 19.02.86.,0,0,,,,False,0.6,en,2002-01-01,,0.0,0
52,Lethal Admirer,0,0,"Thriller, TV Movie",,"Cartel Pictures, The Cartel",False,2.902,en,2018-04-15,74,6.2,3
53,Monsters of Cock 27,0,0,,United States of America,Bang Bros Productions,True,0.6,en,2011-04-26,175,0.0,0
54,"Current 93 ‎– Moscow,Ikra,12 April 2008",0,0,,,,False,0.6,en,2013-01-01,93,0.0,0
55,Reflective Light,0,0,Drama,,Marc Platt Productions,False,1.414,en,,,0.0,0
56,Бесы,0,0,Drama,,,False,0.6,ru,2015-05-15,,0.0,0
