,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Magoo's Glorious Fourth,0,0,,,,False,0.624,en,1957-07-24,6,6.0,1
1,Women's Rage in Three Countries,0,0,Horror,South Korea,Dong-a Cinema Corp. Ltd.,False,0.84,ko,1982-08-12,93,8.0,1
2,Depth Study,0,0,Animation,United States of America,Terrytoons,False,0.841,en,1957-01-13,,0.0,0
3,Fowled-Up Party,0,0,Animation,,Walter Lantz Productions,False,0.6,en,1957-11-03,6,10.0,1
4,"Signed, Sealed, and Clobbered",0,0,,,,False,1.4,en,1958-11-13,,0.0,0
5,Picnics Are Fun and Dino's Serenade,0,0,,,,False,0.6,en,1959-01-19,,0.0,0
6,Bee Bopped,0,0,Animation,,Walter Lantz Productions,False,0.602,en,1959-06-14,6,0.0,0
7,"English, August",0,0,"Comedy, Drama",India,Tropicfilm,False,0.84,en,1994-09-16,118,9.0,1
8,One Exciting Night,0,0,"Comedy, Music",United Kingdom,Columbia British Productions,False,0.967,en,1944-12-04,89,6.0,3
9,Let's Talk,0,0,Drama,India,Shift Focus,False,1.17,en,2002-10-08,98,9.5,2
10,Transylvanian Garlic,0,0,"Family, Adventure, Comedy",Romania,"IT Media Films, E-motions Films, Groparu.ro",False,0.742,en,2014-06-27,90,2.5,2
11,A Dark Lantern,0,0,,,,False,0.6,en,1920-07-16,,0.0,0
12,Unlucky Potluck,0,0,Animation,,Walter Lantz Productions,False,0.6,en,1972-01-13,6,0.0,0
13,Signatures,0,0,,Czech Republic,,False,0.6,en,2014-11-06,30,0.0,0
14,Fobia Malam Pertama,0,0,"Romance, Comedy",Malaysia,TVGP,False,0.849,en,2015-01-13,84,0.0,0
15,"Rain Rain, Go Away",0,0,Animation,,Walter Lantz Productions,False,0.6,en,1972-01-13,6,0.0,0
16,Impressions de la haute Mongolie,0,0,,,,False,0.692,en,1976-01-01,50,6.7,3
17,The Goose Is Wild,0,0,Animation,,Walter Lantz Productions,False,0.6,en,1963-11-12,6,0.0,0
18,Mother's Little Helper,0,0,Animation,,Walter Lantz Productions,False,1.341,en,1962-06-11,6,0.0,0
19,The Gift,0,0,"Action, Thriller","Ireland, United Kingdom","ROSG, De Facto Film and Video",False,0.6,en,2014-03-08,113,0.0,0
20,A,0,0,,,,False,0.6,it,1969-01-01,,0.0,0
21,Pani z przedszkola,0,0,Comedy,Poland,"Polski Instytut Sztuki Filmowej, Krakowskie Biuro Festiwalowe, Non-Stop Productions",False,1.249,pl,2014-12-25,,6.0,1
22,Lo specchio a forma di gabbia,0,0,,Italy,Corona Cinematografica,False,1.161,it,1970-01-01,13,5.0,1
23,Strip Tease,0,0,Documentary,Canada,,False,0.6,en,1980-01-01,24,0.0,0
24,Old Texas,0,0,,,,False,0.6,en,1916-01-13,30,0.0,0
25,Va te rincer l'oeil,0,0,Documentary,Canada,,False,0.6,en,1981-01-01,12,0.0,0
26,La La La Human Sex Duo No. 1,0,0,Music,Canada,,False,0.6,en,1987-01-01,6,0.0,0
27,Careful What You Wish For,8000000,0,"Drama, Thriller",United States of America,"Roberi Media, Troika Pictures, Hyde Park Entertainment, Merced Media Partners, Amasia Entertainment",False,7.383,en,2015-05-06,91,6.0,239
28,Rasmus Klump og hans venner rejser jorden rundt,0,0,"Animation, Family",,,False,0.6,da,2011-02-02,,0.0,0
29,Rasmus Klump og hans venner på nye eventyr,0,0,"Animation, Family",,,False,0.6,da,2011-02-02,,0.0,0
30,Rasmus Klump og hans venner på udflugt,0,0,"Animation, Family",,,False,0.6,da,2011-02-02,,0.0,0
31,2 Fast 2 Hot: Angel Bliss / The Fast Life,0,0,,,,False,0.6,en,,,0.0,0
32,211: Anna,0,0,,,,False,0.6,en,,,0.0,0
33,Air Warriors: Vol. 1,0,0,,,,False,0.6,en,,,0.0,0
34,Anita O'Day: Live in Tokyo '63,0,0,,,,False,0.6,en,,,0.0,0
35,Bad Boy Bill: Behind the Decks,0,0,,,,False,0.6,en,,,0.0,0
36,Bad Dealings,0,0,,,,False,0.6,en,,,0.0,0
37,Bamboo Dream,0,0,,,,False,0.6,en,,,0.0,0
38,El de la Camisa Negra,0,0,,,,False,0.6,en,,,10.0,1
39,Frank Vignola's Gypsy Jazz Jam,0,0,,,,False,0.6,en,,,0.0,0
40,Fritz Wunderlich: Life and Legend,0,0,,,,False,0.6,en,,,0.0,0
41,Gina D's Kids Club: Join in on the Fun,0,0,,,,False,0.6,en,,,0.0,0
42,Greg Lake: Welcome Backstage,0,0,,,,False,0.6,en,2007-06-26,,10.0,1
43,Heavy Gear: Battle for the Badlands,0,0,,,,False,0.6,en,,,0.0,0
44,Hip Hop Nation: Vol. 2,0,0,,,,False,0.6,en,,,0.0,0
45,Hollywood Musicals of the '50s,0,0,,,,False,0.6,en,,,0.0,0
46,IQ: Live from London,0,0,Music,,,False,0.6,en,2005-01-01,52,0.0,0
47,Jazz Shots from the East Coast: Vol. 1,0,0,,,,False,0.6,en,,,0.0,0
48,Juvies,0,0,,,,False,0.6,en,,,0.0,0
49,Kadal FM,0,0,,,,False,0.6,en,,,0.0,0
50,Marathon Beirut: For the Love of Lebanon,0,0,,,,False,0.6,en,,,0.0,0
51,Target Goldseven,0,0,Crime,"Spain, Italy","Santos Alcocer P.C., Duca Cia. Cinematografica",False,0.84,it,1966-11-03,82,0.0,0
52,Red River Rivalry: Texas vs. Oklahoma,0,0,,,,False,0.6,en,,,0.0,0
53,Reggae Nation: Island Movement,0,0,,,,False,0.6,en,,,0.0,0
54,Roy Rogers with Dale Evans: Vol. 11,0,0,,,,False,0.6,en,,,0.0,0
55,Roy Rogers with Dale Evans: Vol. 13,0,0,,,,False,0.6,en,,,0.0,0
56,Roy Rogers with Dale Evans: Vol. 14,0,0,,,,False,0.6,en,,,0.0,0
57,Roy Rogers with Dale Evans: Vol. 5,0,0,,,,False,0.6,en,,,0.0,0
58,Roy Rogers with Dale Evans: Vol. 7,0,0,,,,False,0.6,en,,,0.0,0
