,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Март-апрель,0,0,"War, Drama",Soviet Union,"Soyuzdetfilm, Stalinabad Film Studio",False,0.6,ru,1944-04-12,,6.0,1
1,Mystery of the Ship Clock,0,0,"Adventure, Mystery, Family","Azerbaijan, Ukraine, Soviet Union","Azerbaijanfilm, Dovzhenko Film Studios",False,0.6,az,1983-09-22,71,0.0,0
2,The Verdict,0,0,"Drama, Thriller",Azerbaijan,Azerbaijanfilm,False,0.6,az,1994-01-01,98,0.0,0
3,The Life Teaches,0,0,Drama,"Azerbaijan, Soviet Union",Azerbaijanfilm,False,0.841,az,1961-01-01,21,0.0,0
4,Adulthood,0,0,Drama,South Korea,"Korean Academy of Film Arts (KAFA), Jinjin Pictures, Korean Film Council",False,0.6,ko,2018-08-23,92,0.0,0
5,Unlocking The Secret,0,0,,,,False,0.6,de,,,6.0,1
6,The Life Tests Us,0,0,"Drama, Romance","Azerbaijan, Soviet Union",Azerbaijanfilm,False,0.6,az,1972-02-17,75,0.0,0
7,Red Dress. No Straps,0,0,,,,False,0.6,en,,9,0.0,0
8,Looker,0,0,"Crime, Drama, Mystery, Thriller",,,True,0.6,en,1998-03-10,82,0.0,0
9,The Emperor,0,0,"Crime, Drama",,,False,0.6,ar,1990-11-19,140,0.0,0
10,Dora the Explorer - Dora and the Little Halloween monster,0,0,Animation,,,False,0.6,fr,2009-01-01,,0.0,0
11,El Khawaga's Dilemma,0,0,Drama,,,False,0.84,en,2018-01-06,110,0.0,0
12,The Maid In London,0,0,Drama,Philippines,"Viva Films, Cinemanila",False,2.531,tl,2018-07-04,140,0.0,0
13,Watermelon,0,0,,Brazil,,False,0.6,pt,2018-07-04,1,0.0,0
14,"Phish - 2016-01-02 New York, NY  Webcast",0,0,,,,False,0.6,en,,,0.0,0
15,Die Welt ist noch zu retten?!,0,0,,,,False,0.6,de,,,7.0,1
16,Recall,0,0,"Crime, Drama, Thriller",Canada,"Backlash Films, Sech Entertainment",False,1.329,en,2018-07-03,75,7.0,2
17,Sick to Death,0,0,Documentary,,,False,0.84,en,2018-01-05,85,0.0,0
18,Strokes of Genius,0,0,Documentary,United States of America,,False,1.012,es,2018-03-15,98,8.3,4
