,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,DownWard Spiral,0,0,"Drama, Mystery",United States of America,Private,True,0.674,en,2008-07-14,115,9.8,2
1,Fascination Amazon 3D,0,0,Documentary,,KSM Film,False,1.246,de,2012-09-15,58,4.0,1
2,Flute Concertos at Sanssouci: A Tribute to Frederick the Great,0,0,,Germany,,False,1.245,en,2011-10-16,79,10.0,1
3,Dreamgirlz Vol 2,0,0,,,,True,0.6,en,2009-02-10,135,0.0,0
4,Drenched In Love,0,0,,,Wicked Pictures,True,0.6,en,2010-12-16,93,10.0,1
5,Makay The Lost World,0,0,Documentary,France,StudioCanal,False,1.4,en,2011-12-14,90,3.0,3
6,Przystanek Republika Przystanek Woodstock 2011,0,0,,,,False,0.6,pl,,,0.0,0
7,Projekt Republika - Przystanek Woodstock 2011,0,0,,,,False,0.6,pl,,,0.0,0
8,Los energéticos,0,0,Comedy,Spain,Bermudez de Castro,False,1.044,es,1980-01-21,88,7.0,1
9,Moshe Kasher: Live in Oakland,0,0,Comedy,United States of America,New Wave Entertainment,False,0.633,en,2012-10-26,60,7.3,5
10,Dos chicas de revista,0,0,"Comedy, Music",Spain,Producciones Internacionales Cinematográficas Asociadas (PICASA),False,1.4,es,1972-07-14,,5.3,11
11,Balancing Act,0,0,Drama,Italy,Rodeo Drive,False,2.365,it,2012-01-01,100,6.8,31
12,Diego Torres - Mtv Unplugged,0,0,,Argentina,MTV,False,0.6,pt,2004-06-15,90,10.0,1
13,古惑仔(系列),0,0,,,,False,0.6,zh,,,0.0,0
14,The Devil's Liquor,0,0,,Chile,,False,0.605,es,2012-10-06,100,0.0,0
15,Plimpton! Starring George Plimpton as Himself,0,0,,,,False,0.656,en,2012-10-03,89,8.5,2
16,Unforgiven,0,0,"Action, Crime, Drama",Japan,"Office Shirous, Nikkatsu Corporation, Warner Bros. Japan",False,3.404,ja,2013-09-13,135,7.2,26
17,Hotel Paradise,0,0,"Drama, Action, Adventure","Italy, Spain","Arturo González Producciones Cinematográficas S.A., SNPC - Società Nazionale Produzioni Cinematografiche",False,1.569,it,1980-10-25,94,6.3,5
18,When Hell Broke Loose,0,0,"War, Drama",United States of America,Dolworth Productions,False,1.822,en,1958-11-01,78,6.5,4
19,Loophole,0,0,"Crime, Drama, Adventure",United Kingdom,Brent Walker Film Productions,False,1.801,en,1981-06-25,105,6.3,6
20,Usta,0,0,,,,False,0.6,tr,2009-08-05,,0.0,0
21,Kassablanka,0,0,"Drama, Comedy",,,False,0.84,en,2002-11-06,96,5.5,3
22,This Naked Age,0,0,Documentary,United States of America,Crown Pictures,False,0.937,en,1933-01-01,56,2.0,2
23,Eros Ramazotti : Live at Rome,0,0,,,,False,0.6,de,2009-11-06,,0.0,0
24,Ben-Hur: The Making of an Epic,0,0,Documentary,United States of America,Turner Home Entertainment,False,1.073,nl,1993-01-01,58,7.3,3
25,Livet går vidare,0,0,Drama,Sweden,Terrafilm,False,0.627,sv,1941-02-28,84,0.0,0
26,Goldeneye,0,0,"TV Movie, Drama, History",United Kingdom,Anglia Television,False,2.54,en,1989-08-26,105,6.1,29
27,Bill Douglas: Intent on Getting the Image,0,0,,United Kingdom,400Blows Productions,False,0.741,nl,2006-06-18,,8.8,2
28,Come Dancing,0,0,,,,False,0.986,nl,1970-12-05,14,7.0,1
29,The Woodsman,0,0,"Action, Horror, Drama, Thriller",United States of America,The Moving Image Company,False,0.84,en,2012-03-09,84,5.5,3
30,Dizzy Heights and Daring Hearts,0,0,Comedy,United States of America,Keystone Film Company,False,0.6,en,1915-12-26,22,0.0,0
31,Power Rangers Samurai: Clash of the Red Rangers - The Movie,0,0,"Action, Comedy, Science Fiction",United States of America,"Saban Brands, Power Rangers Productions, Toei Company, Ltd.",False,1.07,en,2011-11-26,46,6.6,11
32,Fatty and Mabel Adrift,0,0,Comedy,United States of America,Keystone Film Company,False,0.655,en,1916-01-09,34,5.6,6
33,The Miracle on 34th Street,0,0,TV Movie,,,False,1.243,en,1955-12-14,46,4.4,4
34,Puss in Boots,0,0,"Fantasy, Family",United States of America,"Cannon Group, Golan-Globus Productions",False,2.668,en,1988-06-01,96,6.8,10
35,The Beasts,0,0,"Action, Horror, Crime, Thriller, Drama",Hong Kong,Pearl City Film Production Ltd.,False,0.77,cn,1980-11-29,90,7.0,2
36,A BIG Love Story,0,0,,,,False,0.6,en,2012-04-29,93,5.5,4
37,24 Hours Ghost Story,0,0,,,,False,1.182,cn,1997-04-24,97,8.0,1
