,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Presto farà giorno,0,0,,,,False,1.176,it,2014-03-20,,0.0,0
1,Strovengah - Amor Torto,0,0,Horror,Brazil,Cávideo,False,0.844,pt,2011-01-21,89,0.0,0
2,IceDream The Iceberg Project,0,0,Documentary,,"Kwanza, Dassault Systèmes",False,0.6,fr,2010-01-01,,0.0,0
3,Certified,0,0,"Horror, Drama",United States of America,,False,0.684,en,2011-01-23,9,6.3,3
4,The Second Wife,0,0,Drama,Egypt,,False,0.6,ar,1967-10-14,105,5.7,3
5,La mentira,0,0,Drama,,,False,0.6,en,1952-10-08,97,0.0,0
6,Everywhen,9092,0,"Thriller, Science Fiction",Norway,Jarandandjens,False,3.078,en,2013-01-28,70,2.9,8
7,You and I,0,0,"Drama, Romance",Spain,,False,1.023,es,2014-03-20,53,5.7,6
8,Making the Rules,0,0,"Drama, Romance",,,False,1.135,en,2014-05-06,78,0.0,0
9,Louis L'Amour's Down the Long Hills,0,0,"TV Movie, Western",United States of America,Finnegan/Pinchuk Productions,False,1.511,en,1986-11-15,85,3.5,1
10,3:6 Until Sunrise,0,0,,,,False,0.6,en,2013-03-29,15,0.0,0
11,Raya and Sakina,0,0,"Crime, Drama",Egypt,,False,0.87,ar,1953-02-23,105,6.0,1
12,The Annunciation,0,0,,,,False,0.6,en,2011-01-01,,0.0,0
13,Dante,25000,0,"Mystery, Adventure, Drama","Italy, United States of America, Canada",,False,1.204,en,2014-04-15,65,0.5,3
14,Greetings to Europe,0,0,,,,False,0.6,en,2012-11-24,,0.0,0
15,Whom Should We Shoot?,0,0,"Drama, Thriller",Egypt,,False,0.6,en,1975-12-08,91,5.0,1
16,The Saracens,0,0,"Action, Adventure","Italy, Slovenia","Walmar Cinematografica, Triglav Film",False,0.6,it,1963-06-20,89,0.0,0
17,The King's Pirate,0,0,Adventure,United States of America,Universal Pictures,False,0.6,en,1967-07-20,100,8.0,1
18,Adventurer of Tortuga,0,0,Adventure,,,False,1.201,it,1965-08-12,97,4.0,1
19,Vera - Der schwere Weg der Erkenntnis,0,0,Drama,Germany,"DEFA, Fernsehen der DDR",False,0.6,de,1989-01-29,244,0.0,0
20,Forest of Crocodiles,49479,0,Documentary,,,False,0.6,en,2009-12-02,52,0.0,0
21,Scar Tissue,0,0,,United States of America,,False,0.6,en,1979-01-01,12,0.0,0
22,The Amorous Corporal,0,0,Adventure,France,Édition et Diffusion Cinématographique,False,1.527,en,1958-04-24,87,0.0,0
23,Lo sparviero dei Caraibi,0,0,Adventure,,,False,1.102,en,1964-04-04,115,0.0,0
24,Forbidden Love,0,0,"Romance, Drama",Germany,DEFA,False,1.896,de,1990-04-19,86,7.0,2
25,Pirates of Blood Island,0,0,Adventure,"Italy, Spain","Duca Internazionale, Carthago Coop. Cinematográfica",False,2.311,es,1972-05-13,,5.2,5
26,Tiger of the Seven Seas,0,0,Adventure,"France, Italy",Euro International Film (EIA),False,0.899,en,1962-12-23,90,5.8,2
27,After All These Years,0,0,Documentary,Spain,"Ariane Films, Aiete Films S.A.",False,1.306,es,1994-01-01,84,4.9,4
28,L'uomo mascherato contro i pirati,0,0,,,,False,0.841,en,1964-07-11,105,0.0,0
29,The Moonraker,0,0,"Action, Adventure",,,False,1.361,en,1958-08-02,82,6.3,3
30,El corsario negro,0,0,,Mexico,Clasa Films S.A. de C.U.,False,0.84,en,1944-08-24,100,0.0,0
31,I moschettieri del mare,0,0,Adventure,,,False,0.6,en,1962-11-28,101,0.0,0
32,Zeit der Störche,0,0,"Romance, Drama",Germany,DEFA,False,0.62,de,1971-09-02,90,4.0,1
33,Pirate of the Lost Sea,0,0,"Comedy, Family, Adventure",Thailand,Sahamongkol Film International,False,0.84,th,2008-03-06,,0.0,0
34,Gitmo,0,0,,,,False,0.727,en,2005-11-04,82,6.0,4
35,Sansone contro i pirati,0,0,Adventure,,,False,0.841,it,1963-07-19,89,0.0,0
36,Zwei leere Stühle,0,0,Drama,Germany,DEFA,False,1.4,de,1987-05-26,,0.0,0
37,Fifteen Year Old Captain,0,0,,,,False,0.951,es,1974-07-07,88,0.0,0
38,Fire-Followers,0,0,,,,False,0.6,en,2013-03-01,49,0.0,0
39,The Chilean Elvis,0,0,,,,False,0.6,en,,11,0.0,0
40,Born Dead,0,0,,,,False,0.6,en,,,0.0,0
