,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Mr. Peabody & Sherman,145000000,272912430,"Animation, Adventure, Family",United States of America,"Pacific Data Images (PDI), DreamWorks Animation, Bullwinkle Studios, Classic Media Productions",False,10.662,en,2014-02-07,92,6.6,1385
1,The Fat Boy Chronicles,0,0,"Drama, Family",United States of America,,False,0.834,en,2010-11-21,,6.0,7
2,Angel,0,0,"Drama, Romance",,,False,0.6,hi,2011-02-04,118,5.5,2
3,Minnamurra,0,0,"Adventure, Drama, Action, Western, Romance",Australia,,False,1.4,en,1989-08-17,93,6.0,2
4,1313: Wicked Stepbrother,0,0,"Horror, Thriller",United States of America,,False,0.6,en,2011-10-01,72,3.5,2
5,The Poll Diaries,0,0,Drama,"Germany, Austria, Estonia","Dor Film Production Company, Amrion, Degeto Film, Südwestrundfunk, Rundfunk Berlin-Brandenburg, ZDF/Arte",False,1.53,de,2010-12-17,129,7.0,11
6,Al Green: Everything's Gonna Be Alright,0,0,Music,,,False,0.84,en,1991-01-01,56,0.0,0
7,Children of Haiti,0,0,Documentary,,,False,0.844,en,2011-01-01,52,0.0,0
8,Pocahontas: The Legend,0,0,"Drama, Action, Romance, Family",Canada,,False,2.176,en,1995-06-01,102,4.9,6
9,Legend of Cougar Canyon,0,0,"Adventure, Family, Western",,,False,0.84,en,1976-04-19,91,0.0,0
10,Pirate Camp,0,0,"Action, Comedy, Family",,,False,0.6,en,2007-01-01,,2.0,1
11,The Watermill Princess,0,0,"Romance, Family, Fantasy, Comedy",Czech Republic,Česká televize,False,1.371,cs,1994-06-01,99,5.5,5
12,The Watermill Princess 2,0,0,"Family, Fantasy, Comedy",,,False,2.089,cs,2000-02-03,110,4.0,2
13,Ryba na suchu,0,0,"Comedy, Romance",Czechoslovakia,,False,0.655,cs,1942-01-01,85,6.0,1
14,Laurent Gerra - À l'Olympia,0,0,,France,,False,0.874,fr,2002-12-14,,6.5,1
15,Yamaleela,0,0,"Comedy, Drama, Family, Fantasy",,,False,0.6,en,1994-04-24,150,0.0,0
16,Yamagola Malli Modalaindi,0,0,Comedy,,,False,0.6,en,2007-08-23,150,0.0,0
17,Nayakudu,0,0,"Drama, Crime",,,False,0.6,en,1987-07-13,150,0.0,0
18,Vasu,0,0,Romance,,,False,0.6,en,2002-04-10,150,6.0,1
19,Jimi Hendrix: Metropolis ARTE,0,0,,,,False,0.6,fr,2010-09-16,,10.0,1
20,Ullasanga Utsahanga,0,0,Romance,,,False,0.623,te,2008-07-18,150,6.0,1
21,Totti Gang,0,0,Comedy,,,False,0.6,en,2002-12-06,150,0.0,0
22,Takkari Donga,0,0,"Action, Adventure, Western",India,Jayanth Fulcrum Cinergies,False,1.658,en,2002-01-12,150,5.9,5
23,Swayamvaram,0,0,"Drama, Romance",India,SP Entertainments,False,0.84,te,1999-04-22,150,5.0,1
24,Wheedle's Groove,0,0,"Documentary, Music, History",United States of America,,False,0.6,en,2009-10-10,87,0.0,0
25,The Three Musketeers,1500000,0,"Action, Adventure, Romance",United States of America,Douglas Fairbanks Pictures,False,1.021,en,1921-08-28,119,6.7,11
26,America's Game: 1976 Oakland Raiders,0,0,,,,False,0.6,en,2006-12-19,65,10.0,1
27,Maroon 5: Live at the Santa Barbara Bowl,0,0,,,,False,0.6,en,2005-07-13,120,8.0,1
28,America's Game: 1980 Oakland Raiders,0,0,,,,False,0.6,en,,55,10.0,1
29,America's Game: 1983 Los Angeles Raiders,0,0,,,,False,0.6,en,2006-12-19,54,0.0,0
30,Amazing Sports Bloopers,0,0,,,,False,0.6,en,2005-08-24,150,0.0,0
31,War,0,0,"War, Drama",Russia,CTB Film Company,False,3.681,ru,2002-03-14,120,7.3,31
32,João Bosco & Vinicius  - Coração Apaixonou - Ao Vivo,0,0,Music,Brazil,Sony Music Entertainmant,False,0.6,pt,2009-12-10,,0.0,0
33,Teodoro & Sampaio - Ao vivo,0,0,,,,False,0.6,pt,,,0.0,0
34,Tha Eastsidaz,0,0,Action,,,False,1.522,en,2000-08-29,90,7.2,3
35,Inbred,0,0,"Comedy, Horror",United Kingdom,"New Flesh Films, Split Second Films",False,2.747,en,2011-09-30,90,5.6,57
36,Boulevard Nights,0,0,Drama,United States of America,Warner Bros. Pictures,False,1.587,en,1979-03-23,102,6.4,9
37,We're Together,0,0,Drama,"Argentina, Brazil","Olhar Imaginário, Aurora Filmes",False,0.6,pt,2011-06-03,95,4.7,6
38,Swarnakamalam,0,0,Romance,India,Bhanu Art Creation,False,0.6,te,1988-07-15,150,7.8,2
39,Subhakankshalu,0,0,"Comedy, Drama",,,False,0.6,en,1998-11-23,150,3.0,1
40,East of Ipswich,0,0,,United Kingdom,BBC,False,0.6,en,1987-02-01,72,6.5,2
41,A Love Letter to Husband,0,0,"Romance, Comedy",,,False,0.6,en,1984-05-23,150,0.0,0
42,The Terror Beneath,0,0,"Action, Science Fiction",Canada,,False,2.849,en,2011-10-08,90,4.0,12
43,Dust,0,0,Drama,"France, Belgium","Flach Film, Ministerie van de Vlaamse Gemeenschap, Ministère de la Communauté Française de Belgique",False,1.097,fr,1985-09-11,88,5.0,5
44,Basement Jaxx: The Videos,0,0,Music,,,False,0.6,nl,2005-03-20,,6.5,1
45,Clouseau - In't Lang,0,0,Music,,,False,0.883,nl,2006-02-10,,6.0,1
46,Avalon,0,0,"Drama, Thriller",Sweden,"Fasad, Film Fyn, Idyll",False,2.283,sv,2011-09-11,79,5.6,8
47,Eu Odeio o Orkut,0,0,,,,False,0.6,pt,2011-01-01,,0.0,0
48,New York in the 50's,0,0,,,,False,0.6,en,2001-02-09,72,6.0,1
49,Road Queen 21,0,0,Romance,United States of America,Girlfriends Films,True,0.942,en,2012-01-13,138,6.0,1
50,Mother-Daughter Exchange Club 22,0,0,,United States of America,Girlfriends Films,True,1.4,en,2012-01-13,164,9.0,1
