,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Act of Being Polite,0,0,Music,,,False,0.84,en,1980-01-01,1,0.0,0
1,연인들의 멜로디,0,0,,,,True,0.6,ko,1993-06-12,,0.0,0
2,비상구가 없다,0,0,,,,True,0.6,ko,1995-06-17,,0.0,0
3,101번째 프로포즈,0,0,,,,False,0.6,ko,1993-06-19,,0.0,0
4,오사카의 푸른 밤,0,0,,,,True,0.6,ko,1993-06-18,,0.0,0
5,뜨거운 비,0,0,,,,True,0.6,ko,1993-11-06,,0.0,0
6,Love is Oh Yeah!,0,0,Drama,South Korea,Taehung Pictures,False,0.84,ko,1993-07-17,98,0.0,0
7,애마부인 2,0,0,,,,True,0.6,ko,1984-02-11,,0.0,0
8,약속한 여자,0,0,,,,True,0.6,ko,1983-06-18,,0.0,0
9,잃어버린 욕망,0,0,,,,True,0.6,ko,1994-03-26,,0.0,0
10,얼굴이 아니고 마음입니다,0,0,,,,False,0.6,ko,1983-11-19,,0.0,0
11,Song of Songs,0,0,"Romance, Drama",Ukraine,1+1 Production,False,0.6,uk,2015-07-13,76,0.0,0
12,엑스,0,0,,,,True,0.6,ko,1983-10-22,,0.0,0
13,사랑받는 여자,0,0,,,,True,0.6,ko,1994-01-29,,0.0,0
14,여인잔혹사 물레야 물레야,0,0,,,,True,0.6,ko,1984-02-25,,0.0,0
15,여자가 더 좋아,0,0,,,,True,0.6,ko,1983-06-19,,0.0,0
16,Kid Cop,0,0,,,,False,0.6,ko,1993-07-17,,0.0,0
17,스카이 닥터,0,0,,,,True,0.6,ko,1997-10-25,,0.0,0
18,표류일기,0,0,,,,False,0.6,ko,1997-08-09,,0.0,0
19,영구와 공룡 쮸쮸,0,0,,,,False,0.6,ko,1993-07-17,,0.0,0
20,The Woman and The Man,0,0,,South Korea,,False,0.6,ko,1993-07-24,109,0.0,0
21,가위여자,0,0,,,,True,0.6,ko,1993-07-31,,0.0,0
22,무정의 제3 부두,0,0,,,,False,0.6,ko,1993-09-11,,0.0,0
23,The She Devil,0,0,Romance,United States of America,Fox Film Corporation,False,0.841,en,1918-11-10,60,0.0,0
24,B 타임의 정사 3,0,0,,,,True,0.6,ko,1993-08-07,,0.0,0
25,Vagrich and the Black Square,0,0,,,,False,0.6,en,2015-07-16,81,0.0,0
26,"Shoot Fireworks, Tonkey",0,0,"Action, Drama",,,False,0.6,ko,1993-08-03,106,0.0,0
27,파트너,0,0,,,,True,0.6,ko,1997-05-31,,0.0,0
28,여자가 밤을 두려워하랴,0,0,,,,True,0.6,ko,1983-10-15,,0.0,0
29,여자는 남자를 쏘았다,0,0,,,,True,0.6,ko,1984-02-01,,0.0,0
30,여자는 비처럼 남자를 적신다,0,0,,,,True,0.6,ko,1984-02-18,,0.0,0
31,CAPTUM (lat. Captivity),0,0,,,,False,1.101,en,2015-07-12,84,0.0,0
32,꿈의 정사,0,0,,,,True,0.6,ko,1993-10-23,,0.0,0
33,연인들의 이야기,0,0,,,,True,0.6,ko,1983-11-27,,0.0,0
34,열아홉살의 가을,0,0,,,,True,0.6,ko,1984-01-08,,0.0,0
35,물랭루즈,0,0,,,,True,0.6,ko,1993-12-04,,0.0,0
36,Hotel At 00:00,0,0,"Mystery, Thriller",South Korea,,False,0.6,ko,1983-05-20,100,0.0,0
37,매춘 3,0,0,,,,True,0.6,ko,1993-09-11,,0.0,0
38,오마담의 외출,0,0,,,,True,0.6,ko,1983-04-15,,0.0,0
39,거부하는 몸짓으로 저 하늘을,0,0,,,,True,0.6,ko,1993-11-16,,0.0,0
40,The City Without Windows,0,0,Fantasy,Canada,Screen Machine/La Machine Écran,False,0.84,fr,2002-09-05,13,0.0,0
41,외박,0,0,,,,True,0.6,ko,1984-02-02,,0.0,0
42,외출,0,0,,,,True,0.6,ko,1983-09-21,,0.0,0
43,A Different Kind of Man,0,0,,,,False,0.6,ko,1993-09-25,,0.0,0
44,원한의 공동묘지,0,0,,,,True,0.6,ko,1983-06-25,,0.0,0
45,Sunshine of Paradise Alley,0,0,"Drama, Romance",United States of America,Chadwick Pictures Corporation,False,0.6,en,1926-12-15,,0.0,0
46,이 한몸 돌이 되어,0,0,,,,True,0.6,ko,1983-09-17,,0.0,0
47,2월 30일생,0,0,,,,True,0.6,ko,1983-08-27,,0.0,0
48,마당쇠와 언년이,0,0,,,,True,0.6,ko,1994-02-09,,0.0,0
49,뽕띠,0,0,,,,True,0.6,ko,1993-10-20,,0.0,0
50,사랑하고 싶은 여자 & 결혼하고 싶은 여자,0,0,,,,True,0.6,ko,1993-09-30,,0.0,0
51,인사대전,0,0,,,,True,0.6,ko,1983-10-15,,0.0,0
52,인생극장,0,0,,,,True,0.6,ko,1983-06-25,,0.0,0
53,Lawak Ke Der 2015,0,0,Comedy,Malaysia,Kementerian Komedi Dalam Negeri,False,1.108,en,2015-04-16,116,0.0,0
54,일송정 푸른솔은,0,0,,,,True,0.6,ko,1983-08-27,,0.0,0
55,Park V. Fernie at Musselburgh,0,0,,,,False,0.6,en,1898-01-01,1,0.0,0
56,Stolen Love,0,0,Romance,United States of America,"FBO Pictures, Film Booking Offices of America (FBO)",False,0.849,en,1928-12-02,70,0.0,0
57,장미부인,0,0,,,,True,0.6,ko,1983-03-24,,0.0,0
58,소녀 18세,0,0,,,,False,0.6,ko,1993-10-23,,0.0,0
59,장미와 도박사,0,0,,,,True,0.6,ko,,,0.0,0
60,Wild Sri Lanka,0,0,Documentary,,,False,1.4,en,2015-05-28,150,0.0,0
61,정염의 갈매기,0,0,,,,True,0.6,ko,1984-11-03,,0.0,0
62,질투,0,0,,,,True,0.6,ko,1983-07-02,,0.0,0
63,애마부인 9,0,0,,,,True,0.6,ko,1993-11-06,,0.0,0
64,짧은 포옹 긴 이별,0,0,,,,False,0.6,ko,1984-04-05,,0.0,0
65,첫사랑은 못잊어,0,0,,,,True,0.6,ko,1983-08-12,,0.0,0
66,금병풍월,0,0,,,,True,0.6,ko,1993-11-13,,0.0,0
67,Vil Ambu,0,0,"Drama, Romance, Action",India,Star Film Land,False,0.6,ta,2016-02-12,137,6.0,2
68,이혼녀,0,0,,,,True,0.6,ko,1993-12-04,,0.0,0
69,추적,0,0,,,,True,0.6,ko,1984-03-17,,0.0,0
70,홧김에?,0,0,,,,True,0.6,ko,1993-12-11,,0.0,0
71,UFC Fight Night 72: Bisping vs. Leites,0,0,,United States of America,Zuffa,False,1.351,en,2015-07-18,,0.0,0
72,피리부는 열한사나이,0,0,,,,True,0.6,ko,1984-02-01,,0.0,0
73,화야,0,0,,,,True,0.6,ko,1983-04-02,,0.0,0
74,Kanithan,0,0,"Action, Romance",India,V. Creations,False,1.458,ta,2016-02-25,145,5.0,4
75,암흑가의 무소속,0,0,,,,False,0.6,ko,1993-12-04,,0.0,0
76,그 섬에 가고 싶다,0,0,,,,True,0.6,ko,1993-12-24,,0.0,0
77,Boating Dance,0,0,,,,False,0.6,ko,1994-02-21,,0.0,0
78,내가 성에 관해 알고 있는 몇가지 이야기들,0,0,,,,False,0.6,ko,1993-12-03,,0.0,0
79,사라는 유죄,0,0,,,,True,0.6,ko,1993-12-11,,0.0,0
80,유혹의 샘,0,0,,,,True,0.6,ko,1994-07-16,,0.0,0
81,Canım Sana Feda,0,0,"Romance, Drama",Turkey,"Ugur Film, Nilay Film",False,1.341,tr,1965-01-01,,0.0,0
82,작은 거인,0,0,,,,True,0.6,ko,1994-03-12,,0.0,0
83,천녀원앙,0,0,,,,False,0.6,ko,1990-12-07,,0.0,0
84,화랑대,0,0,,,,False,0.6,ko,1990-03-17,,0.0,0
85,소쩍궁 탐정,0,0,,,,False,0.6,ko,1990-02-20,,0.0,0
86,Applause,0,0,Drama,South Korea,,False,0.6,ko,1982-04-03,100,0.0,0
87,겨울사냥,0,0,,,,True,0.6,ko,1982-06-19,,0.0,0
88,수탉,0,0,,,,True,0.6,ko,1990-03-24,,0.0,0
89,겨울여자 제2부,0,0,,,,True,0.6,ko,1983-03-19,,0.0,0
90,늪속의 여촌장,0,0,,,,True,0.6,ko,1990-04-07,,0.0,0
