,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Tyo Story,0,0,Animation,Japan,,False,0.6,ja,1999-01-01,13,7.0,1
1,In the Last Days of the City,0,0,Drama,"Egypt, United Arab Emirates, United Kingdom, Germany","Mengamuk Films, Zero Production, Sunny Land Film",False,0.675,ar,2017-09-07,118,4.5,2
2,Mac The Movie,0,0,Animation,Japan,,False,0.6,ja,1985-01-01,3,0.0,0
3,ROH 14th Anniversary,0,0,,United States of America,Ring of Honor,False,0.6,en,2016-02-26,178,0.0,0
4,The Bird,0,0,Animation,Japan,,False,0.6,ja,1985-01-01,3,0.0,0
5,Heart Beat,0,0,Thriller,Taiwan,Yen Ping Films Production Pte Ltd.,False,0.6,zh,1989-01-01,90,0.0,0
6,Manson's Lost Girls,0,0,"Crime, Drama, Thriller, TV Movie",United States of America,Asylum Entertainment,False,0.97,ab,2016-02-06,87,4.8,6
7,Winger Live,0,0,Music,,,False,1.176,en,2007-11-27,97,10.0,1
8,Oxed-man,0,0,Animation,Japan,,False,0.6,ja,1968-01-01,4,0.0,0
9,Beautiful Planet,0,0,Animation,Japan,,False,0.6,ja,1974-01-01,3,0.0,0
10,Half a Hero,0,0,,United States of America,Vitagraph Company of America,False,0.6,en,1912-06-07,10,0.0,0
11,Memento mori,0,0,Drama,Russia,"Film Studio them. M. Gorky, Studio Globe",False,0.6,ru,1991-02-08,,0.0,0
12,Space Stallions,0,0,Animation,Denmark,,False,0.63,en,2012-12-31,4,8.0,1
13,Girl and Robot,0,0,Animation,Denmark,,False,0.6,en,2008-12-31,5,0.0,0
14,Dropping Out,0,0,,,,False,0.6,en,2000-01-01,109,0.0,0
15,Parrot Away,0,0,Animation,Denmark,,False,0.882,en,2015-12-31,6,5.5,1
16,Ha'penny Breeze,0,0,Drama,United Kingdom,Storytellers,False,1.4,en,1950-01-01,72,0.0,0
17,Porn to Be Free,0,0,Documentary,Italy,,False,2.599,it,2016-06-23,78,4.4,34
18,Two | Thirty,0,0,"Drama, Action",United States of America,Fretboard Pictures,False,0.6,en,2007-12-31,,9.0,2
19,Il sindaco pescatore,0,0,Drama,Italy,,False,0.84,it,2016-02-08,,8.7,3
20,Vicieuse Amandine,0,0,,,,True,0.6,fr,1976-01-01,,3.0,1
21,The Strange Summer,0,0,Drama,Germany,Ester.Reglin.Film,False,1.4,de,2017-01-26,82,3.0,2
22,Finding Samuel Lowe: From Harlem to China,0,0,,,,False,0.6,en,,88,0.0,0
23,Shelley,0,0,"Drama, Horror","Denmark, Sweden",,False,3.132,da,2016-02-14,92,5.5,51
24,The Herd,0,0,,Canada,,False,0.6,en,1998-09-12,100,0.0,0
