,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Lusty Ama: Stirred-Up Pot,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1976-07-31,72,0.0,0
1,Raffi in Concert with the Rise and Shine Band,0,0,"Family, Music",,,False,0.6,en,1988-01-01,,0.0,0
2,Raffi on Broadway,0,0,"Family, Music",,,False,0.6,en,1993-10-12,,0.0,0
3,Nasty Diver,0,0,,Japan,Nikkatsu Corporation,False,1.373,ja,1977-07-23,69,0.0,0
4,Fangs of the Wild,0,0,,United States of America,,False,0.6,en,1954-04-02,71,0.0,0
5,Lewdness Woman Diver,0,0,,Japan,Nikkatsu Corporation,False,0.804,en,1978-07-22,70,0.0,0
6,The Woman Diver,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1979-07-21,69,0.0,0
7,Internal Bleeding,0,0,Documentary,,,False,0.6,en,2013-10-01,79,0.0,0
8,Kuikomi ama: Midare-gai,0,0,,Japan,Nikkatsu Corporation,False,3.644,ja,1982-07-09,67,0.0,0
9,National Geographic - Leeuwen,0,0,,,,False,1.123,nl,2007-12-07,,7.0,1
10,Grazing the Sky,0,0,Documentary,"Spain, Portugal, Mexico",,False,1.718,es,2013-11-22,87,7.1,5
11,Dangerous Holiday,0,0,,,,False,0.6,en,1937-06-06,58,0.0,0
12,Border Phantom,0,0,,,,False,0.841,en,1937-06-06,,0.0,0
13,Sweetheart of the Navy,0,0,"Romance, Comedy, Music",United States of America,"Grand National Pictures, B. F. Ziedman Film",False,0.6,en,1937-06-08,61,0.0,0
14,Yodelin' Kid from Pine Ridge,0,0,,,,False,0.841,en,1937-06-14,,0.0,0
15,King of Hockey,0,0,Drama,United States of America,Warner Bros. Pictures,False,0.879,en,1936-12-19,55,4.0,1
16,The Last Train from Madrid,0,0,,,,False,0.871,en,1937-06-20,78,5.0,1
17,Riding on Air,0,0,Comedy,United States of America,"RKO Radio Pictures, David L. Loew Productions",False,0.662,en,1937-06-18,70,5.0,1
18,High Tide,0,0,,,,False,1.4,en,2013-08-07,4,0.0,0
19,A Lawman Is Born,0,0,Western,United States of America,Supreme Pictures,False,0.655,en,1937-06-21,58,0.0,0
20,The 13th Man,0,0,Mystery,United States of America,Monogram Pictures,False,0.841,en,1937-06-29,70,0.0,0
21,Flying Fists,0,0,,,,False,0.673,en,1937-07-01,,5.0,1
22,Paula,0,0,Drama,United States of America,Columbia Pictures,False,1.127,en,1952-05-15,80,6.5,1
23,The Gay Diplomat,0,0,Drama,United States of America,RKO Radio Pictures,False,0.6,en,1931-08-22,67,5.0,1
24,The Most Wonderful Time of the Year Featuring Natalie Cole,0,0,Music,United States of America,The Church of Jesus-Christ of Latter-Day Saints,False,1.344,en,2010-09-07,107,0.0,0
25,Raptor,0,0,"Music, Comedy",United States of America,,False,0.6,en,2012-03-09,43,0.0,0
26,GrossStadtklein,0,0,Comedy,Germany,"Barefoot Films, Mr. Brown Entertainment Filmproduction GmbH (Potsdam)",False,2.135,de,2013-08-14,98,5.7,7
27,Christmas Oranges,0,0,,,,False,0.6,en,2004-01-01,20,0.0,0
28,The Men of Dodge City,0,0,Drama,United States of America,,False,1.096,en,2012-09-30,94,0.0,0
29,All Through the Night,0,0,,United States of America,,False,0.6,en,2008-06-22,4,5.5,2
30,Chiquitita and the Soft Escape,0,0,,United States of America,,False,0.6,en,2003-09-12,10,0.0,0
31,Carol Anne Is Dead,0,0,"Comedy, Horror",United States of America,,False,0.6,en,2008-06-22,8,0.0,0
32,Gaspard Proust tapine,0,0,Comedy,France,StudioCanal,False,1.513,fr,2013-12-03,105,6.5,14
