,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Sa Kabilugan Ng Buwan,0,0,"Thriller, Horror",Philippines,"Available Light, MAQ Productions",False,0.875,en,1997-06-11,,0.0,0
1,Fanatic,0,0,,,,False,0.654,vi,,,0.0,0
2,009: The Reopening,0,0,"Action, Animation, Science Fiction",Japan,Production I.G,False,0.6,ja,2010-10-05,5,0.0,0
3,Lesbian Seductions: Older/Younger 7,0,0,Romance,United States of America,Girlfriends Films,True,0.6,en,2006-08-10,178,0.0,0
4,Lesbian Seductions: Older/Younger 12,0,0,Romance,United States of America,Girlfriends Films,True,0.6,en,2007-06-21,199,0.0,0
5,Invierno mala vida,0,0,,,,False,0.84,es,,84,0.0,0
6,Bangin' Daddy in the Caddy,0,0,,United States of America,Lethal Hardcore,True,0.6,en,2016-09-06,163,0.0,0
7,Le avventure eroti di Cappuccetto Rosso,0,0,"Comedy, Adventure","France, Italy",Golden Hawk Entertainment,True,0.959,it,1993-01-01,,9.0,2
8,RIP - Punkaren 25 Urteko Historia Bizia / Historia Viva Del Punk,0,0,Documentary,,,False,0.6,es,2005-05-10,,3.0,1
9,My Stepsister Squirts 5,0,0,,United States of America,Lethal Hardcore,True,1.471,en,2015-08-18,142,0.0,0
10,Nasser 56,0,0,"Documentary, Drama, History",Egypt,Egyptian Radio and Telivision Union,False,0.676,ar,1996-10-09,142,5.0,1
11,Eddy Mitchell - Big Band,0,0,,,,False,0.6,fr,2016-04-01,,0.0,0
12,Big Beat,0,0,"Comedy, Music",Poland,,False,0.6,pl,1967-03-26,78,0.0,0
13,Gökler Kraliçesi,0,0,"Comedy, Science Fiction",Turkey,,False,0.6,tr,,,0.0,0
14,Capel Celyn,0,0,,,,False,1.195,en,2017-11-10,8,0.0,0
15,My Girlfriend and Her Stepmom,0,0,,United States of America,Zero Tolerance,True,0.6,en,2017-06-06,106,0.0,0
16,Greetings from Aleppo,0,0,,"Netherlands, Syrian Arab Republic",,False,0.665,ar,2017-01-01,16,0.0,0
17,Do Sanh - Der letzte Film,0,0,Documentary,Germany,ZDF,False,0.6,de,1998-10-04,99,0.0,0
18,"The Jealous Doll; or, The Frustrated Elopement",0,0,"Fantasy, Animation",United Kingdom,Clarendon,False,0.6,en,1909-12-01,6,0.0,0
19,Return to Cuba,0,0,Documentary,"Canada, Cuba",,False,1.105,es,2016-06-13,78,0.0,0
20,Today They Took My Son,0,0,,,,False,0.6,en,,7,0.0,0
21,The Readhead,0,0,"Mystery, Drama, Adventure",Iran,,False,0.6,fa,2017-12-18,75,9.0,1
22,Blotto 649,0,0,Animation,,,False,0.84,en,2013-01-24,3,0.0,0
23,Ravel,0,0,"Music, Documentary",Canada,Rhombus Media,False,0.6,en,1987-01-01,103,0.0,0
24,300 Ton Trailer,0,0,Documentary,,,False,0.805,ja,1959-07-15,25,0.0,0
25,Siempre quise trabajar en una fábrica,0,0,Drama,Spain,Producciones Africanauan S.L.,False,0.6,es,2005-03-02,,0.0,0
26,The Beautiful & Damned,0,0,"Drama, Music",,,False,0.6,en,,23,0.0,0
27,Security Treaty,0,0,Documentary,Japan,General Council of Trade Unions of Japan,False,0.6,ja,1959-09-01,18,0.0,0
28,The Trip,0,0,,,,False,0.87,pt,,18,8.0,1
29,Animated Doll and Toy Town Circus,0,0,,,,False,0.6,en,1912-01-01,3,0.0,0
30,Menina,0,0,,,,False,0.93,pt,2016-04-25,15,0.0,0
31,Record of A Long White Line,0,0,Documentary,Japan,"Kansai Electricity, Nihon Eiga Shinsha",False,0.84,ja,1960-03-03,13,0.0,0
32,A Casa ou Máquina de Habitar,0,0,,,,False,0.6,pt,,12,0.0,0
33,American Moon,0,0,,,,False,0.6,it,2017-11-26,,9.1,4
34,Shamed,0,0,Drama,United Kingdom,Minnow Films,False,0.6,en,2017-12-19,48,6.0,1
35,AirBall,0,0,"Documentary, Comedy",Portugal,,False,0.6,pt,2017-06-16,,10.0,1
36,Gandarrapiddo!: The Revenger Squad,0,0,Comedy,Philippines,"Viva Films, Star Cinema – ABS-CBN Film Productions",False,0.826,en,2017-12-25,111,7.3,3
37,A Geni and a Genius (Series 1),0,0,"Fantasy, Animation",United Kingdom,Kine Komedy Kartoons,False,0.6,en,1919-01-01,10,0.0,0
38,A Geni and a Genius (Series 2),0,0,"Fantasy, Animation",United Kingdom,Kine Komedy Kartoons,False,0.841,en,1919-01-01,6,0.0,0
39,Elton John: I'm Still Standing - A Grammy Salute,0,0,"Documentary, Music",United States of America,CBS Films,False,0.717,en,2018-04-10,120,9.0,1
40,Popski's Early Life,0,0,"Family, Animation",United Kingdom,Astra Films,False,1.341,en,1921-01-01,7,0.0,0
41,"Booster Bonzo; Or, Bonzo in Gay Paree",0,0,"Comedy, Animation",United Kingdom,"Short Film Syndicate, New Era Films",False,0.665,en,1925-08-10,6,0.0,0
42,Jailbait,0,0,Comedy,Australia,Whyte House Productions,False,0.914,en,2008-01-01,24,6.0,1
43,Bon week-end Monsieur Bennett !,0,0,Comedy,France,,False,0.6,fr,1990-09-21,,0.0,0
44,Shadows!,0,0,"Family, Comedy, Animation",United Kingdom,Pathé Frères Cinema,False,0.6,en,1928-06-20,5,0.0,0
45,Carmen,0,0,"Music, Animation",United Kingdom,"Reunion Films, Anglia Films",False,0.6,en,1936-01-01,9,0.0,0
46,Felipe Araújo - 1 Dois 3 ao Vivo em Goiânia,0,0,Music,Brazil,Universal Music,False,0.6,pt,2017-07-07,,0.0,0
47,Adolf's Busy Day,0,0,"Comedy, Animation",United Kingdom,Lance White Productions,False,0.6,en,1940-01-01,8,0.0,0
48,ROH Final Battle 2017,0,0,,,,False,0.88,en,2017-12-15,178,0.0,0
49,Le poids des mensonges,0,0,"Drama, Crime, Mystery, Thriller",,,False,0.6,fr,2017-12-08,,6.0,1
50,40+2 weeks,0,0,,,,False,0.6,et,2012-05-10,,0.0,0
51,The Last Horror,26000,100000,,,,True,0.6,ur,,1,2.0,1
52,Massage Parlor 2,0,0,,United States of America,Helix Studios,True,0.6,en,2010-01-27,114,0.0,0
53,Henrique & Juliano - o Céu Explica Tudo,0,0,Music,Brazil,Som Livre,False,0.6,pt,2017-09-23,,0.0,0
54,Adventurer Kamikaze,0,0,Action,Japan,"Toei Company, Ltd.",False,0.6,ja,1981-11-07,115,6.0,1
55,Intensive Care,2000000,0,Drama,United States of America,Kokopelli = Media,False,0.96,en,,79,0.0,0
56,Free passengers,0,0,,,,False,0.927,fi,2013-12-09,,0.0,0
57,I Came Inside a School Girl,0,0,,United States of America,Zero Tolerance,True,0.89,en,2015-12-07,101,0.0,0
58,Tommy Anders 2,0,0,,United States of America,"8Teenboy, Helix Studios",True,0.6,en,2011-01-05,121,0.0,0
59,Boa's grandma,0,0,Animation,Soviet Union,Soyuzmultfilm,False,0.6,ru,1977-01-01,,7.0,1
60,All My Failed Attempts,0,0,,,,False,0.6,en,2009-01-26,66,5.0,1
61,How to treat the Boa?,0,0,Animation,Soviet Union,Soyuzmultfilm,False,0.62,ru,1977-01-01,,8.0,1
62,The Cleaners,0,0,Documentary,"Brazil, Germany, Italy, Netherlands, United States of America","Gebrueder Beetz Filmproduktion, Grifa Filmes, Norddeutscher Rundfunk, VPRO Television, i Wonder Pictures, Rundfunk Berlin-Brandenburg, Westdeutscher Rundfunk",False,2.789,de,2018-03-17,95,7.4,20
63,"Two Friends, a Century of Music",0,0,,,,False,1.101,en,2015-06-20,101,0.0,0
64,Where is the elephant going,0,0,Animation,Soviet Union,Soyuzmultfilm,False,0.6,ru,1977-01-01,,0.0,0
65,Sinful Conduct,0,0,,United States of America,Blazed Studios,True,0.6,en,2016-12-27,95,0.0,0
66,Puzzle,0,2167042,Drama,United States of America,Big Beach,False,7.336,en,2018-07-27,103,6.7,44
67,Attack on Titan: The Roar of Awakening,0,0,"Action, Animation, Drama, Science Fiction, Adventure",Japan,Pony Canyon,False,4.009,ja,2018-01-13,120,8.4,14
68,Gymnastics for the tail,0,0,Animation,Soviet Union,Soyuzmultfilm,False,1.164,ru,1979-01-01,,0.0,0
69,Meyhanecinin Kızı,0,0,"Romance, Drama",Turkey,Güven Film,False,0.6,tr,1958-12-19,,0.0,0
70,Badhshala,0,0,"Thriller, Drama, History, Horror",Nepal,HiTechEntertainment,False,0.6,en,2012-04-19,138,0.0,0
71,Weedland,60000,0,"Drama, TV Movie",United States of America,ArdentLife Media,False,0.863,en,2017-06-03,44,0.0,0
72,Os Irmãos Willians,0,0,Comedy,Brazil,,False,0.6,en,2000-03-02,12,0.0,0
73,Sinfonía de verano (Retrato de una ciudad),0,0,Documentary,,,False,0.6,en,2017-09-02,67,0.0,0
74,Lightning,0,0,,United States of America,,False,0.6,en,1976-07-09,1,0.0,0
75,Lukamari,0,0,"Crime, Drama, Romance",Nepal,Glaze Entertainment Pvt. Ltd.,False,0.715,en,2016-06-24,138,10.0,1
76,Backyards Project,0,0,,,,False,0.6,en,2016-01-01,,10.0,1
77,"No Applause, Just Throw Money",0,0,Documentary,United States of America,Simon and Goodman Pictures,False,0.914,en,1989-08-20,28,0.0,0
78,#UberxTáxis,0,0,,,,False,0.6,en,,118,0.0,0
79,Je Bho Ramrai Bho,0,0,"Romance, Drama",Nepal,Sunrise Records,False,0.6,en,2003-12-03,138,10.0,1
80,Until You Untie Me,0,0,"Thriller, Romance",Argentina,,False,0.6,es,,82,0.0,0
81,Woda Number 6,0,0,,Nepal,Aama Saraswoti Gita Devi Films,False,0.6,ne,2015-09-18,138,8.0,1
82,İstanbul'da Randevu,0,0,"Comedy, Drama","Lebanon, Turkey",Site Film,False,0.6,tr,1966-12-19,,0.0,0
83,Karkhana,0,0,,,,False,0.898,en,2017-06-30,138,10.0,1
84,Christmas Dreams,0,0,,,,False,0.6,en,2009-12-16,60,0.0,0
85,Aiyaary,9150000,41000000,"Action, Thriller",India,"Friday Filmworks, Motion Picture Capital, Reliance Entertainment, Plan C Studios",False,3.632,hi,2018-02-16,157,5.5,24
86,Blood Circus,0,0,Action,,,False,1.252,en,2017-12-19,,0.0,0
87,The Killer,0,0,,,,False,1.596,en,2007-07-21,122,3.3,3
88,Hichki,0,0,"Drama, Comedy",India,Yash Raj Films,False,3.937,hi,2018-03-23,140,7.8,49
89,يوم للستات,0,0,,,,False,0.6,en,,,4.0,1
90,Ghoonghat,0,0,,,,False,0.699,en,1997-07-25,120,0.0,0
91,Anjo Caído,0,0,,Portugal,SIC Filmes,False,0.6,pt,2001-09-29,,0.0,0
92,E3: La Película,0,0,,,,False,0.6,es,,,0.0,0
93,Hao Wela: The Untold Story of Hot Rodding in Hawai'i,0,0,Documentary,United States of America,,False,0.6,en,,60,0.0,0
94,Hip Korea: Yu-Na Kim - Seoul Spirit,0,0,Documentary,South Korea,"Bang Productions, Discovery Channel",False,0.6,en,2010-02-26,48,0.0,0
95,Private Banking,0,0,Drama,Switzerland,SRF,False,1.4,de,2017-12-17,,6.0,1
96,The Clean Club,0,0,Animation,United States of America,Churchill Films,False,0.626,en,1990-01-01,15,0.0,0
97,La bonne peinture,0,0,Comedy,,,False,0.6,fr,1967-11-24,,0.0,0
98,Dahlia,0,0,,,,False,0.6,en,2009-10-13,13,7.0,1
99,Jericho,0,0,,Ireland,,False,1.4,en,2009-10-08,10,0.0,0
100,Sh♥♥ting Blanks,0,0,,United Kingdom,,False,0.6,en,2003-09-01,11,10.0,1
101,Connections,0,0,,United Kingdom,,False,0.6,en,2008-05-16,3,0.0,0
102,Johnny Cash Christmas 1983,0,0,,,,False,0.6,en,,,10.0,1
103,The Johnny Cash Christmas Show,0,0,,,,False,0.6,en,,,0.0,0
104,A Nashville Christmas,0,0,,,,False,0.6,en,,,0.0,0
105,Bluebeard,0,0,,,,False,0.6,fr,1898-12-19,1,6.0,1
