,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Our Last Tango,0,0,Documentary,"Germany, Argentina",Lailaps Pictures,False,1.437,es,2015-09-12,85,6.9,14
1,When Dallas Rocked,20000,0,Documentary,United States of America,Trans Pecos Productions,False,0.6,en,2013-08-17,70,0.0,0
2,Richard Galliano New Musette Quartet - North Sea Jazz Festival 2015,0,0,"Documentary, Music",Netherlands,"NTR, North Sea Jazz Festival",False,1.131,it,2015-07-11,,6.0,1
3,(Calcutta) GO,0,0,,Austria,,False,0.876,en,1993-03-25,9,0.0,0
4,"André, a Cara e a Coragem",0,0,Drama,Brazil,Lestepe Produções Cinematográficas,False,0.87,pt,1971-01-08,84,6.0,1
5,The Krays: Kill Order,0,0,Documentary,,,False,0.6,en,2015-09-04,90,6.5,2
6,Baby Bump,0,0,"Comedy, Drama",Poland,Balapolis,False,1.4,pl,2015-09-06,89,5.7,6
7,Special Trains,0,0,Documentary,Croatia,Zagreb Film,False,0.623,hr,1972-01-10,16,5.0,1
8,Bangland,0,0,,,,False,0.851,en,2015-09-04,60,0.0,0
9,Don't Come Back By the Same Way,0,0,Drama,Slovenia,Viba Film,False,0.601,sl,1965-11-22,90,0.0,0
10,Double Negative,0,0,Thriller,Canada,Quadrant Films,False,1.469,en,1980-05-12,96,0.0,0
11,Romeo Santos King Stays King Sold Out at Madison Square Garden,0,0,Music,,,False,0.6,en,2012-11-06,,2.5,1
12,Public Enemy: It Takes a Nation - The First London Invasion Tour 1987,0,0,Music,,,False,1.027,en,2005-05-10,60,0.0,0
13,Hawg,0,0,,,,False,0.61,en,2015-09-04,22,0.0,0
14,Good Wrinkles,0,0,,,,False,0.6,en,1951-09-06,21,5.0,1
15,Le Point sur Robert,0,0,,France,Tôt Ou Tard,False,0.683,fr,2008-11-17,,8.7,3
16,Mortal Sin,0,0,Drama,Brazil,Miguel Faria Produções Cinematográficas,False,1.092,pt,1970-10-30,70,0.0,0
17,Winky the Watchman,0,0,,,,False,0.6,en,1945-09-07,10,0.0,0
18,Buster Keaton: From Silents to Shorts,0,0,Documentary,,,False,0.805,en,2006-03-07,,0.0,0
19,Taro's Early Training Days,0,0,,,,False,0.6,ja,1936-09-06,,0.0,0
20,Mabo as Tokichiro Kinoshita,0,0,Animation,Japan,,False,1.091,ja,1938-09-06,6,0.0,0
21,The Monster of Mangatiti,0,0,"Drama, TV Movie",New Zealand,Screentime,False,2.024,en,2015-09-06,70,6.3,12
22,"Swim, Monkey, Swim!",0,0,Animation,Japan,,False,0.6,ja,1939-09-06,10,0.0,0
23,Sankichi the Monkey: The Air Combat,0,0,Animation,Japan,,False,0.6,ja,1942-09-07,3,0.0,0
24,When Star Wars Ruled the World,0,0,Documentary,United States of America,VH1 Television,False,1.4,en,2004-09-18,60,8.0,3
25,相愛的七種設計,0,0,,,,False,0.6,zh,,,0.0,0
26,小孩,0,0,,,,False,0.6,zh,,,0.0,0
27,Spring Rain,0,0,Romance,"Russia, Soviet Union",VGIK,False,1.099,ru,1957-12-31,25,0.0,0
28,Sam Hell,0,0,,,,False,0.84,en,2008-01-01,,0.0,0
29,Sexual Assault at a Hotel,0,0,"Horror, Drama",Japan,Nikkatsu Corporation,False,1.4,ja,1977-06-04,71,4.0,1
30,Magic Hour,0,0,,,,False,0.84,en,1999-09-07,44,0.0,0
