,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Secretariat,35000000,60251371,Drama,United States of America,"Walt Disney Pictures, Fast Track Productions, Mayhem Pictures",False,9.633,en,2010-08-20,123,7.0,206
1,Giant,0,0,"Drama, Romance","Germany, Uruguay, Spain, Argentina",,False,1.04,es,2009-01-01,88,6.8,9
2,Solitary Fragments,0,0,Drama,Spain,"Wanda Visión, Fresdeval Films, In Vitro Films",False,2.194,es,2007-06-01,135,6.1,11
3,October Sonata,0,0,"Drama, Romance",Thailand,NGR,False,0.6,th,2009-12-24,108,7.0,1
4,Sura,0,0,Action,India,Murugan Cine Arts,False,1.695,ta,2010-04-30,173,2.8,13
5,Goth,0,0,"Horror, Thriller, Drama, Mystery",Japan,JollyRoger,False,0.887,ja,2008-12-20,95,6.1,9
6,Private Detective 62,0,0,"Crime, Drama",United States of America,Warner Bros. Pictures,False,1.44,en,1933-06-10,66,6.7,6
7,Love with the Proper Stranger,8500000,0,"Comedy, Drama, Romance",United States of America,"Paramount, Boardwalk Productions",False,2.976,en,1963-12-25,102,6.7,26
8,Producing Adults,0,0,"Drama, Comedy, Romance",Finland,,False,1.942,fi,2004-09-17,102,5.1,9
9,Escanaba in da Moonlight,0,0,Comedy,,,False,1.851,en,2001-01-26,91,5.3,6
10,Nightmare,0,0,"Horror, Thriller",South Korea,,False,0.6,ko,2000-07-29,97,5.3,6
11,The Real Pirates of the Caribbean,0,0,Documentary,United States of America,,False,0.985,en,2004-07-04,61,4.0,2
12,D-Day: The Total Story,0,0,,,,False,0.6,en,,,0.0,0
13,Long Flat Balls,1800000,0,Comedy,Norway,Zwart Arbeid,False,0.977,no,2006-03-31,97,5.6,7
14,Vinterviken,0,0,"Crime, Drama",Sweden,,False,2.82,sv,1996-01-26,98,4.4,9
15,Inside Moves,0,0,Drama,United States of America,Goodmark Productions Inc.,False,2.513,en,1980-12-19,113,8.0,6
16,Moolaadé,0,214605,Drama,"Burkina Faso, Cameroon, France, Morocco, Senegal, Tunisia","Ministère des Affaires étrangères et du Développement International, Ciné-Sud Promotion, Fonds Sud Cinéma, Centre Cinématographique Marocain (CCM), Cinétéléfilms, Les Films Terre Africaine, Filmi Doomireew, Direction de la Cinematographie Nationale, Centre National de la Cinématographie",False,2.546,bm,2004-08-04,124,6.7,27
17,The Edge of Quarrel,0,0,Drama,United States of America,,False,0.6,en,2000-11-02,120,0.0,0
18,Story of a Prostitute,0,0,"Drama, Romance, War",Japan,Nikkatsu Corporation,False,2.074,ja,1965-02-28,96,6.9,16
19,The Dead,0,0,Drama,"Ireland, United Kingdom, United States of America","Zenith Entertainment, Delta film, Liffey Films, Vestron Pictures, Channel 4 Television",False,3.18,en,1987-09-03,83,6.7,55
20,The Monastery: Mr. Vig and the Nun,0,0,Documentary,,,False,0.84,en,2007-03-29,84,0.0,0
21,Cold Storage,0,0,"Horror, Thriller",United States of America,Synthetic Fur Productions,False,0.6,en,2009-05-01,95,4.5,4
22,Blood Tea and Red String,0,0,"Animation, Fantasy",United States of America,,False,1.668,en,2006-10-04,71,6.7,10
23,Bourke Boy,0,0,,,,False,0.6,en,2009-12-28,11,0.0,0
24,Jean Michel Jarre: Water for Life,0,0,Music,,,False,0.6,en,2006-12-16,133,5.2,3
