,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,A Summer by the River,0,0,,Finland,Fennada-Filmi (1997-),False,2.085,fi,1998-02-09,81,6.0,6
1,City Hunter Special: The Death of Vicious Criminal Saeba Ryo,0,0,"Action, Animation, Comedy, Crime, Thriller",Japan,SUNRISE,False,1.025,ja,1999-04-22,91,8.0,2
2,Agent 000 and the Curves of Death,0,0,Comedy,Finland,Tuotanto Visa Mäkinen Oy,False,0.6,fi,1983-09-15,92,8.0,1
3,The Warden of the Tomb,0,0,"Drama, Horror, Mystery",Belgium,Belgische Radio en Televisie (BRT),False,0.6,nl,1965-01-01,44,7.0,1
4,Sierra Leone's Refugee All Stars,0,0,Music,,,False,0.633,en,2007-08-14,78,7.8,4
5,My Paparotti,0,0,Drama,South Korea,"KM Culture Co., Showbox",False,1.744,ko,2013-03-14,127,7.5,4
6,Convict Stage,0,0,Western,United States of America,"Steve Productions, 20th Century Fox",False,0.622,en,1965-01-01,71,6.3,2
7,The Zombie King,0,0,"Horror, Comedy",United Kingdom,"Northern Girl Productions, Templeheart Films",False,0.839,en,2013-04-25,85,4.4,7
8,Electronic Granny,0,0,"Family, Science Fiction",Russia,,False,0.6,ru,1985-01-31,63,0.0,0
9,Abroad with Two Yanks,0,0,Comedy,United States of America,Edward Small Productions,False,0.668,en,1944-08-04,80,6.0,2
10,Christmas U.S.A.,0,0,"Drama, Mystery",United States of America,,False,0.852,en,1949-01-01,13,6.5,6
11,Made in Sweden For Export,0,0,Music,Sweden,SVT,False,1.4,en,1975-10-09,30,7.0,1
12,Awesome 80's Vol.3,0,0,Music,,,False,0.6,en,,204,0.0,0
13,Casper & Mandrilaftalen 1: Kig,0,0,,,,False,0.6,da,2002-04-27,,9.0,1
14,Casper & Mandrilaftalen 2: Kig Igen,0,0,,,,False,0.6,da,2003-04-27,,9.0,1
15,Casper & Mandrilaftalen 3: Fisso,0,0,,,,False,0.6,da,2004-04-27,,9.0,1
16,A Handful of Love,0,0,Drama,Sweden,"Sandrews, Svenska Filminstitutet",False,1.265,sv,1974-02-22,142,4.7,3
17,Awesome 80's Vol.2,0,0,,,,False,0.6,en,,210,0.0,0
18,"Mayday at 40,000 Feet!",0,0,Adventure,United States of America,"Andrew J. Fenady Productions, Warner Bros. Television",False,1.4,en,1976-11-12,100,8.0,2
19,Awesome 80's Vol.1,0,0,,,,False,0.6,en,,103,0.0,0
20,Egypt's Ten Greatest Discoveries,0,0,Documentary,,Discovery Channel Productions,False,0.6,en,2008-04-07,87,0.0,0
21,General Invincible,0,0,,,,False,0.6,zh,1983-01-01,93,0.0,0
22,Armadingen,0,0,"Drama, Fantasy, Romance",Germany,"Bildundtonfabrik, Filoufilm, Kunsthochschule für Medien Köln",False,0.6,en,2011-01-01,25,9.0,1
23,Renegades,0,0,,,,False,0.745,en,1930-10-26,84,6.0,1
24,How to Use Guys with Secret Tips,0,0,"Comedy, Romance",South Korea,Showbox,False,3.329,ko,2013-02-14,116,6.7,17
25,Akko's Secret,0,0,"Comedy, Romance, Fantasy",Japan,"Shochiku Co., Ltd.",False,1.183,ja,2012-08-31,120,6.7,6
26,White Fox Mask,0,0,,,,False,0.6,en,2012-11-14,102,5.0,1
27,"Witty Hand, Witty Sword",0,0,,"Hong Kong, Taiwan",Nam Keung Film Company,False,0.6,zh,1978-06-17,,0.0,0
28,Billy Joel - I Go to Extremes,0,0,,,,False,0.6,en,,83,0.0,0
29,"My Blade, My Life",0,0,,Taiwan,Cosmopolitan (H.K.) Film Co.,False,0.6,zh,1978-01-01,,0.0,0
30,Hegyek alján,0,0,,,,False,0.6,en,1920-07-06,,0.0,0
31,Amanti in Fuga,0,0,,,,False,0.6,en,1946-10-24,,0.0,0
32,Blood and Fire,0,0,Drama,Sweden,Europa Film,False,0.6,sv,1945-06-10,100,0.0,0
33,Mädchenabend,0,0,"Drama, Comedy, Adventure",,,False,0.6,en,2012-01-01,17,0.0,0
34,Girl No. 217,0,0,Drama,"Russia, Soviet Union","Uzbekfilm Studio, Mosfilm",False,0.6,ru,1945-04-09,91,5.0,1
35,Dunia,0,0,,,,False,0.888,en,1946-09-01,,0.0,0
36,The Queen's Flower,0,0,Fantasy,,,False,0.841,en,1946-09-01,,0.0,0
37,The Adventurous Bachelor,0,0,,,,False,0.84,cs,1946-06-10,,0.0,0
38,Patrie,0,0,Drama,France,Filmsonor,False,0.675,fr,1946-10-22,,5.0,1
39,Três Dias Sem Deus,0,0,Drama,Portugal,Invicta Filmes,False,1.155,pt,1945-08-30,102,0.0,0
40,Zoya,0,0,"War, Drama","Russia, Soviet Union",Soyuzdetfilm,False,0.6,ru,1944-11-23,95,5.0,1
41,Rabbit Romeo,0,0,"Animation, Comedy",,,False,1.764,en,1957-12-15,7,6.2,7
42,Sand,0,0,Western,United States of America,William S. Hart Productions,False,0.6,en,1920-06-19,50,0.0,0
43,Jamaibabu,0,0,,,,False,0.6,en,1931-01-01,24,3.0,1
44,Little Devil May Care,0,0,,,,False,0.6,en,1928-03-03,120,6.0,1
45,National Geographic - Inside Google,0,0,"TV Movie, Documentary",,,False,0.6,en,2012-01-01,45,0.0,0
46,Jo pour Jonathan,0,0,Drama,Canada,"Nouveau Film, Reprise Films",False,0.6,fr,2011-03-18,81,6.0,2
47,The Ballet Dancer,0,0,Drama,Denmark,Nordisk Film,False,0.6,en,1911-11-16,45,0.0,0
48,The Oil Gush in Balakhany,0,0,Documentary,Azerbaijan,,False,0.811,az,1898-08-06,1,5.2,5
49,The Burning Stable,0,0,Documentary,United States of America,Edison Manufacturing Company,False,0.6,en,1896-10-31,1,3.5,4
50,Mounted Police Charge,0,0,Documentary,United States of America,Edison Manufacturing Company,False,0.6,en,1896-11-02,1,3.8,4
51,Going to the Fire,0,0,Documentary,United States of America,,False,1.319,en,1896-01-01,1,3.7,3
52,A Morning Alarm,0,0,"Action, Documentary",United States of America,Edison Manufacturing Company,False,0.999,en,1896-11-27,1,3.8,4
53,"Black Diamond Express, No. 1",0,0,,,,False,0.659,en,1896-01-01,1,6.0,2
54,"American Falls from Above, American Side",0,0,Documentary,United States of America,,False,0.6,en,1896-12-12,1,4.7,3
55,The First Sleigh-Ride,0,0,Documentary,United States of America,Edison Manufacturing Company,False,0.931,en,1897-01-01,1,4.0,3
56,The Morning Alarm,0,0,Documentary,United States of America,Edison Manufacturing Company,False,0.946,en,1896-01-01,1,5.0,2
57,Dragon Girls,0,0,"Documentary, Action, Drama",Germany,"Polyband, WVG Medien GmbH",False,1.279,de,2012-11-29,90,7.0,12
58,"Fifth Avenue, New York",0,0,,,,False,0.784,en,1897-03-05,1,5.5,4
59,Return of Lifeboat,0,0,Documentary,United States of America,Edison Manufacturing Company,False,1.117,en,1897-10-01,1,4.2,5
60,Felix the Cat Switches Witches,0,0,"Comedy, Animation, Fantasy",United States of America,Pat Sullivan Cartoons,False,1.341,en,1927-10-02,7,0.0,0
61,Troop Ships for the Philippines,0,0,,,,False,1.425,en,1898-06-22,1,3.5,4
62,The Two Fister,0,0,,,,False,0.622,en,1927-01-07,21,0.0,0
63,Mr. Flip,0,0,Comedy,United States of America,The Essanay Film Manufacturing Company,False,0.945,en,1909-05-12,4,3.7,3
64,The Fall of the Romanov Dynasty,0,0,"History, Documentary",Russia,,False,0.741,ru,1927-04-29,90,4.6,4
65,Flaming Fathers,0,0,Comedy,United States of America,Hal Roach Studios,False,0.635,en,1927-12-17,25,0.0,0
66,Die Weber,0,0,,,,False,0.849,de,1927-04-29,,0.0,0
67,Somebody's Fault,0,0,,,,False,0.665,en,1927-03-12,,0.0,0
68,Katok,0,0,,,,False,0.6,en,1927-04-29,,0.0,0
69,The She Beast,0,0,,,,False,0.6,en,1927-04-29,,0.0,0
70,Listen Lena,0,0,,,,False,0.6,en,1927-02-12,,6.0,1
71,Hello Sailor,0,0,,,,False,0.915,en,1927-02-24,,0.0,0
72,Daze and Knights,0,0,Comedy,United States of America,Pat Sullivan Cartoons,False,1.091,en,1927-10-29,7,0.0,0
73,"Catalina, Here I Come",0,0,,,,False,0.6,en,1927-04-16,,0.0,0
74,Felix the Cat Ducks His Duty,0,0,,,,False,0.841,en,1927-05-29,,0.0,0
75,Topsy and Eva,0,0,Comedy,United States of America,Feature Productions,False,0.6,en,1927-07-26,,0.0,0
76,I'm the Sheriff,0,0,Comedy,,Samuel Van Ronkel Productions,False,0.6,en,1927-03-06,17,0.0,0
77,Pedigreedy,0,0,,,,False,0.6,en,1927-01-22,,0.0,0
78,Meet the Folks,0,0,,,,False,0.882,en,1927-07-09,,0.0,0
79,All Wet,0,0,Animation,United States of America,"M.J. Winkler Productions, Walt Disney Pictures, Universal Pictures",False,1.109,en,1927-10-31,7,5.7,6
80,The Stunt Man,0,0,,,,False,0.823,en,1927-10-22,,10.0,1
81,Flim Flam Films,0,0,,,,False,0.841,en,1927-09-17,,0.0,0
82,Felix the Cat Hits the Deck,0,0,,,,False,0.6,en,1927-12-10,,0.0,0
83,Get Your Man,0,0,"Drama, Comedy",United States of America,Paramount Famous Lasky Corporation,False,0.731,en,1927-12-06,60,7.5,4
84,Breezing Along,0,0,Comedy,United States of America,Lloyd Hamilton Corporation,False,0.6,en,1927-05-01,25,0.0,0
85,Arthur Conan Doyle,0,0,Documentary,United States of America,Fox Film Corporation,False,1.377,en,1929-04-29,11,0.0,0
86,Lunch Hound,0,0,,,,False,0.632,en,1927-03-03,,0.0,0
87,Small Town Sheriff,0,0,,,,False,0.6,en,1927-09-03,,0.0,0
88,Eve's Love Letters,0,0,Comedy,United States of America,Hal Roach Studios,False,0.6,en,1927-05-28,20,0.0,0
89,Spiritual Constructions,0,0,Animation,Germany,,False,1.47,de,1927-04-29,10,7.0,6
90,Koko Back Tracks,0,0,"Comedy, Animation",United States of America,Out of the Inkwell Films,False,0.805,en,1927-01-01,9,0.0,0
91,"Man, Woman and Sin",0,0,Drama,United States of America,Metro-Goldwyn-Mayer,False,0.805,en,1927-11-19,70,0.0,0
92,The Bridge,0,0,Documentary,Netherlands,Capi-Holland,False,1.543,nl,1928-05-04,16,6.6,8
93,Angel City,0,0,,,,False,0.6,en,1977-10-18,75,6.5,2
94,Rules of the Road,0,0,,United States of America,,False,0.6,en,1993-03-20,31,6.0,1
95,Le père Goriot,0,0,Drama,France,Regina Films,False,0.6,en,1944-01-01,103,0.0,0
96,"Bonga, o Vagabundo",0,0,"Comedy, Family",Brazil,Herbert Richers,False,1.126,pt,1969-02-04,,6.5,1
97,The Mississippi Gambler,0,0,"Adventure, Romance, Western",United States of America,Universal Pictures,False,0.6,en,1953-01-13,99,5.3,2
98,The Baltimore Bullet,0,0,"Comedy, Crime, Drama",United States of America,Filmfair Communications,False,0.979,en,1980-03-31,103,6.0,2
99,Mussolini va a morir,0,0,Drama,Spain,,False,0.6,es,2013-05-10,82,0.0,0
100,9-Ball,0,0,,,,False,0.6,en,,85,0.0,0
101,Ramona,0,0,"Drama, Romance",United States of America,American Mutoscope & Biograph,False,0.776,en,1910-05-23,17,5.2,6
102,The Captain's Daughter,0,0,"History, Drama",Italy,"R.D.L., Lux Film",False,0.84,it,1947-10-07,102,0.0,0
103,The Cat,0,0,,,,False,0.841,en,1947-06-10,,0.0,0
104,Les Amants du pont Saint-Jean,0,0,Drama,France,,False,1.15,fr,1947-12-23,92,7.0,1
105,Second Chance,0,0,"Drama, Fantasy",France,,False,0.6,fr,1947-07-01,105,7.0,2
106,"Marouf, the Cairo Cobbler",0,0,,,,False,0.84,en,1947-01-01,,0.0,0
107,Sperduti nel buio,0,0,,,,False,0.6,en,1949-08-12,,0.0,0
108,The School-Mistress,0,0,,,,False,0.6,en,1945-08-12,70,0.0,0
109,Två kvinnor,0,0,Drama,Sweden,Wivefilm,False,0.655,en,1947-11-18,96,0.0,0
110,Kukla s millionami,0,0,,,,False,0.621,en,1928-04-29,,7.0,1
111,Roaming Romeo,0,0,,,,False,0.6,en,1928-07-29,,0.0,0
112,Remigration,0,0,"Drama, Science Fiction",United States of America,Independent Television Service (ITVS),False,1.104,en,2011-03-31,20,0.0,0
113,The Wandering Toy,0,0,,,,False,0.6,en,1928-05-05,,0.0,0
114,The Smile Wins,0,0,,,,False,0.6,en,1928-02-25,,0.0,0
115,Le magot de Josefa,0,0,Comedy,France,Arca Difusa,False,0.6,fr,1963-08-22,,0.0,0
116,Thank Heaven,0,0,,United States of America,,False,1.166,en,2001-01-01,79,3.0,2
117,Don Diego and Pelagia,0,0,,,,False,0.841,en,1928-04-29,,0.0,0
118,A Young Couple,0,0,"Drama, Documentary",United States of America,Bandry,False,1.202,en,2009-04-02,13,8.0,1
119,Burning Daylight,0,0,,,,False,0.6,en,1928-03-10,72,0.0,0
120,Women of Ryazan,0,0,Drama,"Russia, Soviet Union",Sovkino,False,0.602,ru,1927-12-13,67,6.6,5
121,My Josephine,0,0,Drama,United States of America,Florida State University,False,1.876,en,2003-04-30,8,6.4,9
122,An Arcadian Maid,0,0,,United States of America,American Mutoscope & Biograph,False,0.6,en,1910-08-01,16,5.0,2
123,The Night Coachman,0,0,Drama,Soviet Union,VUFKU (All-Ukrainian Photo-Cinema Administration),False,0.6,ru,1928-04-29,55,7.0,1
124,Kurama Tengu,0,0,,,,False,0.877,ja,1928-07-11,71,0.0,0
125,A Woman Passed By,0,0,"Romance, Drama",France,Productions Cinématographiques T.J.,False,0.826,fr,1928-04-29,59,0.0,0
126,Boppin' at the Glue Factory,0,0,,United States of America,,False,0.6,en,2009-01-01,81,0.0,0
127,"Barnum & Ringling, Inc.",0,0,,,,False,0.6,en,1928-04-06,,7.0,1
