,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Where is Ahmad?,0,0,"Comedy, Music, Romance","Azerbaijan, Soviet Union",Azerbaijanfilm,False,0.6,az,1964-11-04,87,10.0,1
1,Playboy: Girls of MySpace,0,0,Documentary,,,False,0.6,en,2007-03-13,53,0.0,0
2,Cracking Life,0,0,,,,False,0.6,en,2013-12-31,41,0.0,0
3,165708,0,0,,Canada,,False,0.943,en,2017-10-10,7,0.0,0
4,Onikuma,0,0,,"Italy, United States of America",,False,0.6,en,2016-11-24,12,0.0,0
5,The Lolita Story,0,0,Documentary,United Kingdom,Channel 4 Television,False,0.841,en,1998-01-01,50,0.0,0
6,Sisters,0,0,Documentary,Russia,РГППУ,False,0.6,ru,2016-04-15,17,0.0,0
7,Steve's Kinkoes,0,0,,,,False,0.99,en,2018-01-10,8,0.0,0
8,Third Shift,0,0,,,,False,0.688,en,2017-06-01,18,0.0,0
9,Johnny,0,0,"History, Drama, Comedy",India,"Sivans Studio Production, Don Bosco Social Communication Commission",False,0.6,ml,1993-12-31,106,0.0,0
10,Marie-Thérèse Porchet : La Truie est en Moi!,0,0,,Switzerland,,False,0.6,fr,2017-06-19,,0.0,0
11,Little Anal Angels 2,0,0,,Russia,Teen Erotica,True,0.886,en,2012-01-25,130,7.0,1
12,At That Point… Rebeca,0,0,,Mexico,Centro de Capacitación Cinematográfica (CCC),False,0.6,es,,23,0.0,0
13,dim.,0,0,,,,False,0.6,en,1992-05-01,10,6.0,1
14,Em Refúgio,0,0,Documentary,Brazil,"Segundas Estórias |Filmes|, ACNUR, FMU, FIAM-FAAM",False,1.17,pt,2018-06-02,,10.0,1
15,Petite HD Porn 14: Wild Ride,0,0,,United States of America,Nubiles,True,0.6,en,2017-01-06,79,6.0,1
16,Everything in this Dream,0,0,"Romance, Mystery",,,False,0.856,en,2015-04-15,5,0.0,0
17,A lépcső,0,0,Documentary,Hungary,,False,0.6,hu,1994-01-01,67,0.0,0
18,Sunday in Paris,0,0,,United States of America,NBC,False,0.6,en,1991-07-07,30,0.0,0
19,Nobody's Watching,0,0,,,,False,0.6,en,2006-01-01,,0.0,0
20,Eligible Dentist,0,0,,,,False,0.6,en,1993-10-12,,0.0,0
21,Daddy,0,0,,,,False,0.6,en,2008-08-30,5,0.0,0
22,Two... One... Five,0,0,,,,False,0.6,en,2009-04-03,22,0.0,0
23,Une orgie pour Cassie,0,0,,,,True,0.6,fr,2017-07-26,,0.0,0
24,"Carnaval, bexiga, funk e sombrinha",0,0,Documentary,Brazil,Reperiferia (BR),False,0.6,en,2006-01-18,61,0.0,0
25,Mientras el cuerpo aguante,0,0,,,,False,0.6,es,1958-12-04,90,0.0,0
26,ISIS Next Generation,0,0,"Documentary, TV Movie",,,False,0.6,fr,,,0.0,0
27,Ha entrado una mujer,0,0,,,,False,0.6,es,1970-05-01,90,0.0,0
28,Sugar Creek Gang: Secret Hideout,0,0,,,,False,0.6,en,,,10.0,1
29,Sugar Creek Gang: Great Canoe Fish,0,0,,,,False,0.623,en,,,10.0,1
30,Flash Boys,0,0,,,,False,0.6,en,,,0.0,0
31,Friendsgiving,0,0,Comedy,United States of America,Red Hour,False,0.6,en,,,0.0,0
32,Dangerous Comment,0,0,,,,False,0.6,en,1940-05-18,12,0.0,0
33,"Milo Barus, der stärkste Mann der Welt",0,0,History,Germany,,False,0.6,de,1983-04-29,,0.0,0
34,SPIRITWORLD,0,0,Documentary,,Enigma Motion Pictures,False,0.6,en,,234,0.0,0
35,Snarky Puppy: Family Dinner - Volume One,0,0,,,,False,0.6,en,2013-09-24,55,0.0,0
36,Disconnected,0,0,,,,False,0.6,sv,2013-01-26,7,0.0,0
37,Big Brother: The Big Picture,0,0,,,,False,0.6,en,2008-07-06,173,0.0,0
38,Pubic Access,0,0,,,,True,0.6,en,1995-01-01,99,0.0,0
39,French Shampoo,0,0,,,,True,0.6,en,,80,0.0,0
40,G1 Climax 27 - Day 13,0,0,,,,False,0.6,en,2017-08-04,198,0.0,0
41,G1 Climax 27 - Day 15,0,0,,,,False,0.6,en,2017-08-06,195,0.0,0
42,G1 Climax 27 - Day 16,0,0,,,,False,0.6,en,2017-08-07,195,0.0,0
43,Zombies Take the Schoolyard,0,0,"Comedy, Horror",United States of America,Webovision TV,False,0.6,en,2010-06-07,10,0.0,0
44,Mark Lowry: Unplugged & Unplanned,0,0,,,,False,0.6,en,2011-01-11,53,0.0,0
45,Hahdhu,0,0,"Drama, Romance",Maldives,Red Production,False,0.6,dv,2017-09-06,,0.0,0
46,4426,0,0,Horror,Maldives,Crystal Entertainment,False,0.814,dv,2016-10-18,,0.0,0
47,Salute,0,0,Drama,,,False,0.646,ur,2016-12-02,,0.0,0
48,Blind Love,0,0,,Pakistan,,False,0.731,ur,2016-08-05,,0.0,0
49,Chain Aye Na,0,17809,"Romance, Drama",Pakistan,"Hollywood Impressions, Paragon Entertainment Corp.",False,0.715,ur,2017-08-11,149,10.0,2
50,The Best of Mark Lowry & Bill Gaither Volume 2,0,0,,,,False,0.6,en,2004-05-04,90,0.0,0
51,Aganthukaya,0,0,Drama,Sri Lanka,,False,0.6,si,2007-01-01,100,0.0,0
52,The March for the Lost,0,0,Drama,South Korea,,False,0.838,ko,2018-05-16,105,0.0,0
53,Here's Brother Brigham,0,0,,,Blue Moon Productions,False,0.84,en,2017-03-01,85,0.0,0
54,The Art of Nôm,0,0,Documentary,,,False,1.196,en,2017-12-01,41,0.0,0
55,Please Don’t Die Joey Janela,0,0,Documentary,United States of America,,False,1.722,en,2017-01-30,38,0.0,0
56,"Nicola, lì dove sorge il sole",0,0,Drama,Italy,"Colorata TV, Gruppo Artistico Teatrale",False,0.6,it,2006-10-18,90,0.0,0
57,After Diving Bell,0,0,,South Korea,,False,0.6,ko,2018-05-24,76,0.0,0
58,The Hinzpeter Story,0,0,Documentary,South Korea,Korean Broadcasting System (KBS),False,0.6,ko,2018-05-17,95,8.0,1
59,The Night-Time Winds,0,0,"Drama, Horror, Thriller",,,False,0.6,en,2017-09-22,45,0.0,0
60,The Midnight Criminals,400,0,"Crime, Comedy, Drama",United States of America,Studio subtext,False,0.84,en,2018-05-15,15,0.0,0
61,Untitled X-23 Film,0,0,"Action, Science Fiction",,20th Century Fox,False,1.743,en,,,0.0,0
62,Untitled Kitty Pryde Film,0,0,"Action, Science Fiction",,20th Century Fox,False,0.6,en,,,0.0,0
63,Bella di papà,0,0,Comedy,Italy,Abbinante Produzioni,False,0.6,it,2013-10-12,15,0.0,0
64,Poor Greg Drowning,0,0,,,,False,0.6,en,,88,0.0,0
65,Cold Water,0,0,,,,False,0.6,en,,95,0.0,0
66,Ruth to vidí jinak,0,0,"Drama, TV Movie",Czech Republic,Česká televize,False,1.182,cs,2005-11-06,,0.0,0
67,Paari,0,0,,,,False,0.6,en,2000-04-01,52,0.0,0
68,Terraform,0,0,"Documentary, Music","Indonesia, United Kingdom",,False,0.6,en,2018-05-13,5,0.0,0
69,"Iran, rêves d'Empire",0,0,Documentary,France,"Artline Films, ARTE",False,0.84,fr,2018-05-15,,0.0,0
70,Pride of the Campus,0,0,,,,False,0.6,ja,1962-02-10,94,0.0,0
71,Kafé Korrekt,0,0,"Comedy, Drama",Sweden,TV4,False,0.6,sv,1990-11-18,245,0.0,0
72,L'Iran à court d'eau,0,0,Documentary,"France, Iran","Artline Films, Sheherazad Media International, ARTE",False,0.84,fr,2018-05-15,,8.0,1
73,Brucey,3000000,50000000,,,,False,0.6,en,,30,10.0,1
74,Mannequin,0,0,Horror,,,False,0.637,en,2016-01-01,8,2.0,1
75,The Superstar's Only Role,0,0,Documentary,Russia,"Marina Razbezhkina and Mikhail Ugarov Academy, Metr",False,0.6,ru,2010-08-22,65,0.0,0
76,Dieciocho,0,0,,,,False,0.84,es,,,0.0,0
77,Feng-Huang,0,0,Animation,Germany,Technical University of Berlin,False,0.6,en,1988-05-03,10,0.0,0
78,Denis Davydov Trip,0,0,Documentary,Russia,"Marina Razbezhkina and Mikhail Ugarov Academy, Metr",False,0.846,ru,2013-04-24,70,0.0,0
79,Missing,0,0,,,,False,1.107,es,2016-10-21,10,0.0,0
80,The Long Walk Home,0,0,"Crime, Comedy, Thriller, Action, Drama",,GMP Pictures,False,0.6,en,2001-01-12,38,0.0,0
81,Her Great Heart,0,0,"Drama, Romance, Family, War","Azerbaijan, Soviet Union",Azerbaijanfilm,False,0.6,az,1958-12-14,71,0.0,0
82,Celebración,0,0,,,,False,1.09,es,,,0.0,0
83,Kira,0,0,Documentary,Russia,Nikola Film,False,0.805,ru,2003-06-15,48,0.0,0
84,Baku's People,0,0,"Drama, History","Azerbaijan, Soviet Union",Azerbaijanfilm,False,0.6,az,1938-06-04,97,0.0,0
85,Black Rectangle,0,0,,,,False,0.633,en,2013-05-18,2,0.0,0
86,The Unfinished Song,0,0,"Music, Romance","Azerbaijan, Soviet Union",Azerbaijanfilm,False,0.6,az,1979-07-23,81,0.0,0
87,Ramblin' Wrenny's Birthday Hike,0,0,Documentary,United Kingdom,,False,0.88,en,2018-05-18,11,0.0,0
88,Happy plumber,0,0,Documentary,Russia,Nikola Film,False,0.813,ru,2004-06-15,20,0.0,0
89,The Doll Merchant,0,0,Fantasy,Finland,,False,0.6,en,1955-08-12,70,0.0,0
90,Loving South,0,0,,,,False,0.6,en,,13,0.0,0
91,Nos faltan,0,0,,,,False,0.6,es,,,0.0,0
92,Who needs it,0,0,Drama,Russia,,False,0.6,ru,2016-06-14,27,0.0,0
93,El Muro Adentro,0,0,,,,False,0.6,es,,,0.0,0
94,Parque,0,0,,,,False,0.6,es,,,0.0,0
95,La Grosse Classe,0,0,,,,False,0.6,fr,,,0.0,0
96,The Inquiry is Going On,0,0,"Mystery, Thriller, Drama, Action","Azerbaijan, Soviet Union",Azerbaijanfilm,False,0.6,az,1966-12-17,74,0.0,0
97,Let's Be Friends,7,0,"Fantasy, Horror",,UConn Film Club,False,1.04,en,2018-04-27,9,8.0,1
98,Rabbits in the headlights,0,0,Documentary,Russia,SPbGIK,False,0.651,ru,2016-12-01,44,0.0,0
99,Russian business,0,0,Comedy,Russia,Rubiz,False,0.672,ru,1993-01-01,74,5.0,1
100,Надежда,0,0,"Comedy, Drama",,,False,0.6,ru,2002-01-01,,0.0,0
