,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Vampire Killer Barbys,0,0,,Czech Republic,,True,0.6,en,1996-03-02,87,0.0,0
1,Forced Nightmare,0,0,Horror,Hong Kong,Grand March Movie Production Company Ltd.,False,0.808,cn,1992-03-26,100,0.0,0
2,Akran,0,0,Drama,,,False,0.895,en,1969-10-01,110,8.5,6
3,Mutlu Aile Defteri,0,0,Comedy,Turkey,,False,0.6,tr,2013-03-08,,5.8,6
4,Daddy,0,0,"TV Movie, Drama, Romance",United States of America,"The Cramer Company, NBC Productions",False,1.339,en,1991-10-23,100,3.8,4
5,Greatest Heroes and Legends of The Bible: The Miracles of Jesus,0,0,Animation,,GoodTimes Entertainment,False,0.6,en,2003-04-01,50,0.0,0
6,A Friend from Inner Space,0,0,"Comedy, Science Fiction",Hong Kong,Shaw Brothers,False,0.6,en,1984-06-30,,0.0,0
7,Enrico Rava Quartet - Live in Montreal,0,0,Music,,,False,0.6,it,2005-06-30,,4.3,2
8,Fun and Fury,0,0,"Comedy, Action",,,False,1.218,en,1992-03-19,101,0.0,0
9,Who Killed John O'Neill?,0,0,"Thriller, Crime, Mystery",,,False,0.6,fr,2005-11-21,102,5.3,2
10,Fury of the Heaven,0,0,"Fantasy, Horror",Hong Kong,"Artview Investment Co., Ltd.",False,0.6,cn,1986-01-04,89,0.0,0
11,Gambling Ghost,0,0,"Action, Comedy, Fantasy",Hong Kong,Ko Chi Sum Films Company Limited,False,1.55,cn,1991-01-01,93,4.3,3
12,Gangland Odyssey,0,0,,,,False,0.951,cn,1990-09-13,93,0.0,0
13,Scream of the Demon Lover,0,0,Horror,,,False,1.294,it,1970-10-07,94,6.0,1
14,The Albacyn Ensemble - Nawba Mamum,0,0,Music,,,False,0.6,it,2003-04-27,,6.5,1
15,The Bride and the Beast,0,0,Horror,United States of America,Allied Artists Pictures,False,1.72,en,1958-02-22,78,3.0,6
16,The Trigger Trio,0,0,Western,United States of America,Republic Pictures,False,0.6,en,1937-10-18,55,7.0,1
17,Blast-Off Girls,0,0,"Music, Action, Comedy, Drama",United States of America,Creative Film Enterprises Inc.,False,0.657,en,1967-10-05,83,2.0,1
18,Zayiat,0,0,,,,False,0.705,en,2013-03-11,62,5.0,1
19,Sam le pompier La Mascotte,0,0,,,,False,1.123,fr,,,4.0,1
20,Sam le pompier La chasse au trésor,0,0,,,,False,0.6,fr,,,0.0,0
21,J'irai dormir en Amérique,0,0,,,,False,1.379,fr,2011-11-01,,9.5,1
22,100 Yen: The Japanese Arcade Experience,32213,0,Documentary,"Japan, United States of America",Strata Studios,False,1.473,en,2012-08-30,68,5.3,7
23,"Carmen, Baby",0,0,"Drama, Crime, Romance","Yugoslavia, Germany, United States of America",Amsterdam Films,False,0.697,en,1967-10-09,97,7.0,1
24,Sam le pompier Apprentis sauveteurs,0,0,,,,False,0.6,fr,,,4.0,1
25,"Game Over: Gender, Race & Violence in Video Games",0,0,,,,False,1.4,en,2000-06-05,,0.0,0
26,Returning Fire: Interventions in Video Game Culture,0,0,,,,False,0.6,en,2011-06-06,,0.0,0
27,"Militainment, Inc.: Militarism & Pop Culture",0,0,"Documentary, War, History",,,False,1.153,en,2007-06-11,124,7.8,2
28,Bombay Dreams,0,0,,,,False,0.6,en,,,0.0,0
29,8 Bit: A Documentary about Art and Videogames,0,0,,,,False,0.6,en,2006-10-06,,0.0,0
30,Stella at 20: An Atari 2600 Retrospective - Vol. 1,0,0,,,,False,0.6,en,1999-08-14,,0.0,0
31,Stella at 20: An Atari 2600 Retrospective - Vol. 2,0,0,,,,False,0.6,en,1999-08-14,,0.0,0
32,Swing,0,0,,Japan,Kokuei Company,False,0.6,ja,2002-11-28,67,0.0,0
