,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,"Bird, Bath and Beyond",0,0,,,,False,0.877,en,2003-01-01,13,0.0,0
1,Electrocute Your Stars,0,0,,,,False,1.342,en,2004-01-01,8,0.0,0
2,The New Lot,0,0,"War, Drama",United Kingdom,Army Kinematograph Service,False,0.934,en,1943-01-01,42,0.0,0
3,Non si ruba a casa dei ladri,0,0,Comedy,,,False,6.859,it,2016-11-03,,5.8,97
4,Make Believe Revue,0,0,,United States of America,"Screen Gems, Columbia Pictures",False,0.6,en,1935-03-22,8,0.0,0
5,In bici senza sella,0,0,Comedy,Italy,,False,1.067,it,2016-11-03,97,5.1,7
6,La leggenda di Bob Wind,0,0,,Italy,,False,0.607,it,2016-11-09,,0.0,0
7,The Shoemaker and the Elves,0,0,,,,False,0.877,en,1935-01-20,9,0.0,0
8,Quel bravo ragazzo,0,0,Comedy,Italy,,False,5.789,it,2016-11-17,,5.2,120
9,Ritratti nella notte,0,0,,,,False,1.092,it,2006-06-05,,0.0,0
10,It's Easy to Remember,0,0,,,,False,1.4,en,1935-12-29,10,0.0,0
11,Rosa e Cornelia,87,0,,,,False,0.655,it,2000-08-25,,0.0,0
12,Rosatigre,0,0,,,,False,0.6,it,2000-11-27,102,6.0,1
13,Sotto gli occhi di tutti,0,0,,,,False,0.805,it,2002-11-10,,0.0,0
14,Broker's Follies,0,0,,,,False,1.4,en,1937-12-04,11,0.0,0
15,Montalbano and Me: Andrea Camilleri,0,0,TV Movie,,,False,0.6,it,2014-09-06,50,0.0,0
16,Rhapsody in Zoo,0,0,,,,False,1.341,en,1937-12-01,15,0.0,0
17,"O Divino, de Repente",0,0,Animation,Brazil,"Rocambole Produções, Skerzo Cinema",False,1.4,pt,2009-07-10,,0.0,0
18,E.K.G. Expositus (die öffentlichen und die künstlerischen Medien),0,0,Drama,Germany,MBC Beteiligungs Filmproduktion,False,0.842,de,2004-04-15,,0.0,0
19,Mother Hen's Holiday,0,0,,,,False,0.6,en,1937-05-06,7,0.0,0
20,Au Revoir,0,0,Drama,,,False,1.4,pt,2013-09-20,,0.0,0
21,Magic on Broadway,0,0,,,,False,1.4,en,1937-11-26,8,0.0,0
22,You Came to My Rescue,0,0,,,,False,1.4,en,1937-07-29,7,0.0,0
23,Hollywood Picnic,0,0,,,,False,0.6,en,1937-12-29,8,0.0,0
24,The Big Birdcast,0,0,,,,False,0.6,en,1938-05-12,7,0.0,0
25,Sammy e Co. - Ricky e i suoi amici,0,0,,,,False,0.6,it,,,0.0,0
