,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Eine vo dene,0,0,"Documentary, Drama",Switzerland,"SpArt GmbH, Filmkollektiv Zürich",False,0.84,de,1980-06-01,36,0.0,0
1,Correccional,0,0,"Crime, Drama, Music",Philippines,,False,0.6,tl,1952-04-10,,0.0,0
2,Perm Antiquities. The Elephant of Okhansk,0,0,Documentary,Russia,New Deal,False,0.6,ru,2018-05-20,52,0.0,0
3,1190,0,0,,Russia,,False,0.618,ru,2017-11-27,8,0.0,0
4,The Christmas Gift,0,0,"Drama, History",Romania,,False,0.6,ro,2018-11-09,23,8.0,1
5,Heavy Pen,0,0,,"Netherlands, Paraguay",,False,0.6,es,2018-12-13,8,0.0,0
6,The Autobiography of Malcolm X,0,0,Documentary,United States of America,"Lucky Pictures, Inc., The Learning Channel, Films for the Humanities",False,0.805,en,2001-04-01,60,0.0,0
7,Paragraf Zero,0,0,,Poland,Wytwórnia Filmów Dokumentalnych (WFD),False,1.341,pl,1957-01-01,16,0.0,0
8,Rocky Soil,0,0,,Poland,Wytwórnia Filmów Dokumentalnych (WFD),False,0.6,pl,1956-01-01,16,0.0,0
9,Vitsia gynaikon,0,0,,,,False,0.6,en,,,0.0,0
10,Little Town,0,0,,Poland,Wytwórnia Filmów Dokumentalnych (WFD),False,0.6,pl,1956-01-01,10,0.0,0
11,번개맨의 비밀,0,0,Animation,,,False,0.6,ko,2018-12-06,,9.0,1
12,Place of Residence,0,0,,Poland,Wytwórnia Filmów Dokumentalnych (WFD),False,0.6,pl,1957-01-01,16,0.0,0
13,Are You Amongst Them?,0,0,,Poland,Wytwórnia Filmów Dokumentalnych (WFD),False,0.6,pl,1954-01-01,7,0.0,0
14,The City on Islands,0,0,,Poland,Wytwórnia Filmów Dokumentalnych (WFD),False,0.877,pl,1958-01-01,9,0.0,0
15,Sopot 1957,0,0,,Poland,Wytwórnia Filmów Dokumentalnych (WFD),False,0.6,pl,1957-01-01,16,0.0,0
16,Jazz Talks,0,0,,Poland,Wytwórnia Filmów Dokumentalnych (WFD),False,0.805,pl,1957-01-01,13,0.0,0
17,Yamikin no teiou Gin to Kin,0,0,Crime,,,False,0.6,en,1993-09-22,,0.0,0
18,Twinks Skewered by Hungry Hunks,0,0,,,French Twinks,True,0.6,en,2015-03-28,106,0.0,0
19,S.T.S. 58,0,0,,Poland,Panstwowa Wyzsza Szkola Filmowa (PWSF),False,1.415,pl,1959-01-01,9,0.0,0
20,Curling Love,0,0,"Comedy, Romance",Japan,"Bitters End, Progressive Pictures, SPO, Sky Perfect Well Think",False,0.6,ja,2007-02-24,104,0.0,0
21,Three Letters: Vow,0,0,Horror,Turkey,,False,0.84,tr,,,0.0,0
22,Fang Zhenzhu,0,0,,,,False,0.6,en,1952-01-01,,0.0,0
23,Island of Great Hopes,0,0,,Poland,,False,0.6,pl,1957-01-01,14,0.0,0
24,An Irascible Angel,0,0,"Drama, Romance",,,False,0.6,zh,2013-11-22,110,0.0,0
25,Tianjin Mysteries Affair,0,0,Crime,,,False,0.6,zh,2017-07-04,,0.0,0
26,Wielki wiec. Dodatek nadzwyczajny PKF,0,0,,Poland,Wytwórnia Filmów Dokumentalnych (WFD),False,0.6,pl,1956-01-01,9,0.0,0
27,Rakugo musume,0,0,Drama,Japan,,False,0.6,ja,2008-08-23,109,0.0,0
28,The More Holes the Better,0,0,,,French Twinks,True,0.6,en,2015-03-28,126,0.0,0
29,VIII Plenum. Dodatek nadzwyczajny PKF,0,0,,Poland,Wytwórnia Filmów Dokumentalnych (WFD),False,0.6,pl,1956-01-01,3,0.0,0
30,Dokidoki Virgin mô ichido I Love You,0,0,,,,False,0.6,en,1990-10-26,76,0.0,0
31,Cum in My Cunt 3,0,0,,United States of America,Lethal Hardcore,True,0.6,en,2019-03-27,165,0.0,0
32,Long Distance Call,0,0,"Drama, Romance",Germany,,False,0.807,de,2011-07-02,20,0.0,0
33,Suporter Masuk Pesantren,0,0,"Drama, Comedy",Indonesia,Rumah Tujuh Langit,False,0.6,id,2019-03-28,84,0.0,0
34,Fast as a Shark by Ninni,0,0,"Music, Comedy, Family",Italy,Ninni Production,False,0.6,it,2014-06-28,,0.0,0
35,Undercover Bike Cop: The Powder Room,0,0,"Crime, Fantasy, Thriller",Canada,Retro Video Pictures,False,0.6,en,2018-08-08,4,0.0,0
36,Sullivan's Empire,0,0,"Adventure, Action",,,False,0.633,en,1967-08-04,85,0.0,0
37,Terrible Things,0,0,Action,,,False,0.6,en,2010-03-04,82,0.0,0
38,Exilés,0,0,,,,False,0.619,fr,2017-12-22,,0.0,0
39,Lac noir,0,0,,,,False,0.84,fr,2017-12-20,,0.0,0
