,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,The Price of Free,0,0,Documentary,,,False,1.497,en,2018-01-19,,7.0,1
1,Sobre ruedas - Rolling Elvis,0,0,"Comedy, Family",Colombia,,False,0.6,es,2017-12-07,90,0.0,0
2,Kusama : Infinity,0,0,Documentary,"Japan, United States of America",,False,1.346,en,2018-09-07,80,7.8,9
3,The Last Race,0,0,Documentary,,Blunderbust Productions,False,1.4,en,2018-01-22,75,0.0,0
4,The Monkey-Eating Eagle of the Orinoco,0,0,Documentary,,,False,0.6,en,2010-07-08,59,0.0,0
5,Prevention and Control of Distortion in Arc Welding,0,0,Documentary,United States of America,,False,0.6,en,1945-04-12,19,0.0,0
6,Lair,0,0,Horror,Kazakhstan,Otan Film,False,0.6,ru,2017-11-30,100,0.0,0
7,Xangadix Lives!,17000,0,"Documentary, Horror",,,False,0.6,nl,,,8.0,1
8,Health for the Americas: The Human Body,0,0,Documentary,United States of America,,False,0.6,es,1945-08-13,10,0.0,0
9,LEE Su-a,0,0,Drama,South Korea,(주)파란프로덕션,False,0.648,ko,2017-11-29,105,7.0,1
10,The Many Lives of Albert Walker,0,0,Thriller,"United Kingdom, Canada",Alliance Atlantis Communications,False,1.877,en,2002-03-24,90,0.0,0
11,Frozen in Love,0,0,TV Movie,,Hallmark Entertainment,False,2.934,en,2018-01-13,90,6.5,14
12,Accordion Class,0,0,Documentary,China,,False,0.6,zh,2017-11-01,20,0.0,0
13,Detox: Wenn du alles verloren hast,0,0,Drama,Germany,,False,0.618,de,2017-10-14,,0.0,0
14,One Winter Weekend,0,0,"Romance, TV Movie",,,False,3.203,en,2018-01-20,84,6.1,16
15,Parasozial - Fiktive Detektive,0,0,Comedy,Germany,,False,0.6,de,2017-09-01,,0.0,0
16,Nadia Comăneci: The Gymnast and the Dictator,0,0,,,,False,0.888,en,2016-09-06,56,0.0,0
17,Mörderische Zwillinge,0,0,Thriller,Germany,,False,0.655,de,1995-01-01,,0.0,0
18,Apfel im Moor,0,0,Crime,Germany,,False,0.84,de,1993-01-01,,0.0,0
19,Der Werwolf von W.,0,0,Drama,Germany,,False,0.6,de,1987-12-15,,0.0,0
20,Instant Family,48000000,14700000,"Comedy, Drama, Family",United States of America,"Closest to the Hole Productions, Paramount, Leverage Entertainment",False,18.575,en,2018-11-16,118,7.6,874
21,Are You Afraid of the Dark?,0,0,Horror,,Paramount,False,0.678,en,2020-12-31,,0.0,0
22,Sex at First Sight,0,0,TV Movie,United States of America,,True,0.6,en,2009-12-01,120,0.0,0
