,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Foreign Body,0,0,Drama,"Tunisia, France",,False,1.045,fr,2018-02-21,90,6.0,1
1,Two Good Boys Gone Wrong,0,0,,,,False,1.091,en,1929-10-29,10,0.0,0
2,Souvenir,0,0,"Comedy, Drama","France, Belgium, Luxembourg","Deal Productions, Pathé Pictures International, Bonjour Pictures",False,2.294,fr,2016-12-21,90,5.8,14
3,La espalda de Dios,0,0,Drama,,,False,1.091,es,2001-07-27,,0.0,0
4,"Brooks, Meadows and Lovely Faces",0,0,Comedy,Egypt,El Sobky Film for Cinema Production,False,0.635,ar,2016-08-07,115,8.0,1
5,Bangkok Nites,0,0,Drama,"France, Japan, Lao People's Democratic Republic, Thailand","Kuzoku, Bangkok Planning, Flying Pillow Films",False,1.375,en,2016-08-12,183,7.0,5
6,Das Notizbuch des Mr. Pim,0,0,,,,False,0.6,en,1930-07-26,69,0.0,0
7,Correspondências,0,0,Documentary,Portugal,C.R.I.M. Produções,False,1.141,pt,2017-06-02,145,5.0,1
8,By the Time It Gets Dark,0,0,Drama,"Thailand, Netherlands, France, Qatar",Electric Eel Films,False,1.121,th,2016-12-08,105,5.0,4
9,Birth of the Dragon,0,6901965,"Action, Drama","United States of America, Canada, China","Groundswell Productions, Kylin Pictures",False,6.432,en,2017-08-25,103,5.7,173
10,Godless,0,0,Drama,"Bulgaria, Denmark, France","Klas Film, Snowglobe, Alcatraz Films, Film Factory",False,0.6,bg,2016-08-01,99,4.0,5
11,We Are Not Alone,350000,0,"Horror, Thriller",Peru,"Cinecorp, Miedo Entertainment",False,2.464,es,2016-01-14,76,5.4,33
12,Desperado: Badlands Justice,0,0,Western,United States of America,,False,0.876,en,1989-12-17,100,0.0,0
13,Deceived,0,0,"Thriller, Horror","Puerto Rico, United States of America",New Slant Productions,False,0.6,en,2016-05-26,92,0.0,0
14,Frente al destino,0,0,"Drama, Action",Mexico,Produtora Mexicana de Películas S.A.,False,0.627,es,1964-06-17,,0.0,0
15,Baba,0,0,Drama,"Germany, Morocco",,False,0.739,xx,2012-09-03,64,7.3,3
