,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Typhoon No. 14,0,0,,,,False,0.6,en,,7,0.0,0
1,The Body Swap Center,0,0,,,,False,0.6,en,,9,0.0,0
2,The Pearl Remains,0,0,,,,False,0.6,en,,3,0.0,0
3,Jinxes,0,0,,,,False,0.6,en,,3,0.0,0
4,gals,0,0,,,,False,0.6,en,2018-05-21,2,0.0,0
5,La cabina,0,0,Comedy,,,False,0.6,es,2005-05-19,,0.0,0
6,Estrella del sur,0,0,,,,False,0.6,es,,,0.0,0
7,fruits,0,0,,,,False,0.6,en,,2,0.0,0
8,Take Me Home,0,0,,,,False,0.6,en,,6,0.0,0
9,Quest of the Battling Gods,0,0,,,,False,0.6,en,,13,0.0,0
10,Moving Colors,0,0,,,,False,0.6,en,,5,0.0,0
11,Cosmic!,0,0,,,,False,0.6,en,,3,0.0,0
12,Lloyd George: The People's Champion,0,0,,,,False,0.6,en,2006-08-01,59,0.0,0
13,The Moon Waltz,0,0,Animation,Japan,Madhouse,False,0.6,ja,2004-11-10,5,0.0,0
14,Bienvenidos,0,0,,,,False,0.6,es,2015-03-22,,8.0,1
15,Night Howl,1000,0,Horror,United States of America,Fun Time Productions,False,2.884,en,2017-12-12,75,4.0,6
16,Motel the Operator,0,0,Drama,United States of America,Cinema Service Corp.,False,0.627,yi,1940-01-15,88,0.0,0
17,YA-NE-SEN a Go Go,0,0,"Animation, Music",,,False,0.6,ja,2011-02-03,2,0.0,0
18,Primeros Síntomas,0,0,,,,False,1.102,es,2016-01-10,,0.0,0
19,20,0,0,Documentary,,,False,0.6,en,2018-05-06,47,0.0,0
20,2016 World Series Champions: The Chicago Cubs,0,0,Documentary,United States of America,,False,1.107,en,2016-12-06,110,0.0,0
21,Tre passi nel delitto - Cherchez la femme,0,0,Mystery,,,False,0.6,it,1993-05-11,,0.0,0
22,De Frente,0,0,,,,False,1.103,es,2016-03-09,,0.0,0
23,Mustasch - In The Night - Live In Gothenburg,0,0,Music,,,False,0.6,en,2008-11-28,75,0.0,0
24,Kinoteka Ident,0,0,Animation,Poland,,False,0.6,pl,2008-01-01,,0.0,0
25,Barbara hört nicht auf - Bau des Gotthard-Basistunnels (1999-2016),0,0,Documentary,Switzerland,merloVIDEO,False,1.358,de,2017-01-26,,0.0,0
26,Feast of the Epiphany,0,0,,,,False,1.4,en,2018-06-28,80,4.0,1
27,Das Käthchen von Heilbronn,0,0,Drama,Germany,,False,0.6,de,1980-11-16,,0.0,0
28,Die Reisegesellschaft,0,0,Drama,Germany,,False,0.6,de,1968-02-13,,0.0,0
29,Nach Damaskus,0,0,Drama,Germany,,False,0.6,de,1966-11-19,,0.0,0
30,Ozols,0,0,Documentary,"Estonia, Latvia",Eesti Telefilm,False,0.6,lv,1997-01-01,,0.0,0
31,The Love Racket,0,0,,,,False,0.6,en,1929-12-08,74,0.0,0
32,Die Wildente,0,0,Drama,Germany,,False,1.4,de,1994-09-17,,0.0,0
33,Der Menschenfeind,0,0,Drama,Germany,,False,0.6,de,1976-01-01,,0.0,0
34,El criollo,0,0,,,,False,0.6,es,1945-05-25,88,0.0,0
35,Onkel Wanja - Bilder aus dem Landleben,0,0,Comedy,Germany,,False,0.6,de,1971-09-25,,0.0,0
36,Die Fliegen,0,0,Drama,Germany,,False,1.4,de,1966-03-02,,0.0,0
37,Don Juan,0,0,Comedy,Germany,,False,1.4,de,1965-08-03,,0.0,0
38,Der Kammersänger,0,0,Drama,Germany,,False,0.841,de,1964-03-25,,0.0,0
39,Ein Monat auf dem Lande,0,0,Comedy,Germany,,False,1.341,de,1960-08-07,,0.0,0
40,Toshi in Takarazuka: Love Forever,0,0,"Music, Documentary",Japan,"Toho Pictures, Inc., Johnny's Entertainment",False,1.4,ja,1983-08-04,43,0.0,0
41,Life Is: The Life and Times of Todd Shaw,0,0,"Documentary, Music",United States of America,,False,0.6,en,2003-07-29,58,0.0,0
42,Hooligan Escape The Russian Job,0,0,Crime,,,False,3.772,en,2018-05-18,80,7.0,4
43,Límites: 1ª persona,0,0,,Spain,,False,0.6,en,2009-05-06,8,0.0,0
44,Murtreiben,0,0,,Austria,,False,0.6,en,2011-08-20,75,0.0,0
45,Saint-Denys Garneau,0,0,,Canada,,False,0.6,fr,2011-03-19,,0.0,0
46,Shattered Dreams,0,0,,,,False,0.6,en,,15,0.0,0
47,Guinness for You,0,0,Documentary,United Kingdom,Unit 7 Film,False,1.34,en,1971-01-01,15,0.0,0
48,Cobra's Bite,0,0,Horror,Indonesia,PT Kanta Indah Film,False,0.6,id,1986-01-01,80,0.0,0
49,The Hare,0,0,,,,False,0.6,en,,89,0.0,0
50,Ubåt 39,0,0,Drama,Sweden,Sandrews,False,0.6,sv,1952-08-25,85,0.0,0
51,Note to Tetsua,0,0,,,,False,0.84,en,,1,0.0,0
52,Soul of the Magical Child,0,0,Horror,,PT Cancer Mas Film,False,0.6,id,1988-01-01,81,0.0,0
53,Beiträge aus Deulig-Wochenschauen,0,0,Documentary,Germany,Deulig Film,False,0.6,en,1927-05-07,9,0.0,0
54,Die Geschichte vom Schokoladenkasper,0,0,Animation,Germany,Werbefilm GmbH Julius Pinschewer,False,0.6,en,1926-05-07,5,0.0,0
55,Vargen,0,0,Drama,Sweden,SVT,False,0.626,sv,1984-02-27,115,0.0,0
56,Magic of Love,0,0,"Thriller, Horror",Russia,Moscow School of New Cinema,False,0.6,ru,2016-04-15,10,0.0,0
57,Hit the Road: Cambodia,0,0,Documentary,"Armenia, United Kingdom, United States of America",,False,1.4,en,2018-04-04,65,0.0,0
58,De Salzbourg au Königssee,0,0,,,,False,0.6,fr,2012-05-08,,0.0,0
59,Des Karawanken à Graz,0,0,,,,False,0.6,fr,2012-05-09,,0.0,0
60,Carmen,0,0,"Drama, Music",Sweden,"Cullberg Ballet, RM Arts, SVT",False,0.6,sv,1994-06-06,50,0.0,0
61,Ways of Seeing: FACT,0,0,Documentary,United Kingdom,"It's Nice That, Canvas",False,0.6,en,2018-04-07,3,0.0,0
62,Moscow Mother Montreal,0,0,Drama,Russia,VGIK,False,0.6,ru,2016-04-15,27,0.0,0
63,Virgin Hostage,0,0,,,,False,1.4,en,1972-06-05,,0.0,0
64,En skugga,0,0,"Thriller, Drama",Sweden,Sveriges Radio-TV,False,0.6,sv,1974-08-07,70,0.0,0
65,The Sister,0,0,Drama,Russia,VGIK,False,0.6,ru,2016-10-17,23,0.0,0
66,Nichtraucher in 5 Stunden,0,0,,Germany,Koch Media GmbH - DVD,False,0.6,de,2007-01-23,,0.0,0
67,Returning,0,0,Drama,Germany,German Film and Television Academy Berlin,False,0.635,de,2014-04-11,30,0.0,0
68,The Aviator,0,0,,,,False,0.6,en,1929-12-14,75,0.0,0
69,Paw Patrol - Mission Paw,0,0,,,"Toggolino, Super RTL, Paramount, Nickelodeon Productions, Technicolor",False,0.6,pt,2018-05-03,,0.0,0
70,Vive la Revolution! Joan Bakewell on May '68,0,0,Documentary,,,False,0.749,en,2018-05-09,60,0.0,0
71,Long Distance Train,0,0,"Romance, Mystery, Animation",United States of America,,False,1.4,en,2018-05-10,5,8.0,1
72,Susi Medvsa's Fetish Obsessions,0,0,,Spain,Private,True,0.6,en,2007-08-08,105,0.0,0
73,Sparkle Hard: The Movie,0,0,"Music, Documentary",United States of America,,False,0.6,en,2018-05-09,10,0.0,0
74,Bleibe lasse,0,0,Comedy,Germany,,False,0.6,de,1969-06-01,,0.0,0
75,Das Bild,0,0,Drama,Germany,,False,0.6,de,1967-12-28,,0.0,0
76,Joanna Angel Gangbang: As Above So Below,0,0,,Canada,Burning Angel Entertainment,True,0.6,en,2018-05-21,145,0.0,0
77,The Horse Boy,0,0,Drama,,"Gaumont, France 2 Cinéma, Zentropa International Sweden, Pie Films, Proximus, Endeavor Content, Full House, Beluga Tree",False,1.34,en,,,0.0,0
78,The Roller Coasters of Cedar Point,0,0,,,Cedar Fair L.P.,False,0.6,en,2004-06-01,26,0.0,0
79,Der Idiot,0,0,Drama,Germany,Volksfilm der Volksbühne am Rosa-Luxemburg-Platz,False,0.916,de,2006-06-06,278,0.0,0
80,Buck-Tick Climax Together on Screen 1992-2016,0,0,"Music, Documentary",Japan,,False,0.862,en,2017-06-24,,0.0,0
81,Monte Klamotte - Eine Expedition zum Berliner Schuldenberg,0,0,Documentary,Germany,"DS Films Entertainment, Rundfunk Berlin-Brandenburg",False,0.628,de,2005-12-08,85,0.0,0
82,Islam Exposed,0,0,,,,False,0.6,en,,,0.0,0
83,Tarkovsky,0,0,,,,False,0.6,en,,26,0.0,0
84,O.K.... Laliberté,0,0,,Canada,,False,1.34,fr,1973-11-01,112,0.0,0
85,Puffs: Filmed Live Off Broadway,0,0,"Comedy, Fantasy",,,False,1.129,en,2018-05-09,110,0.0,0
86,Parquet,0,0,Drama,"Belgium, Russia, United Kingdom","Passenger Film Studio, Reason8, Les Films du Fleuve",False,0.6,en,,,10.0,1
87,Something in the Dark,0,0,,,,False,0.6,en,,,0.0,0
88,Moviemaker,0,0,Documentary,Russia,"Entertaiment Film Media, Sverdlovsk Film Studio",False,0.6,ru,2012-09-28,,0.0,0
89,In Motion,0,0,Documentary,Russia,VGIK,False,0.6,ru,2009-06-15,44,0.0,0
90,Purpose of Reunion,0,0,,,,False,0.6,ko,2015-07-22,,0.0,0
91,The Shepherds,0,0,Documentary,Taiwan,,False,0.625,zh,2018-03-24,76,0.0,0
92,House of Deadly Secrets,0,0,"Thriller, TV Movie",,,False,2.438,en,2017-01-01,86,4.4,10
93,Noctem,0,0,"Thriller, Mystery, Horror","Mexico, Spain",Strange Friends,False,3.484,es,2018-05-11,97,5.8,8
94,Media hora (y un epílogo),0,0,,,,False,0.6,es,,,0.0,0
95,The World Trade Center - Rise and Fall of an American Icon,0,0,,,,False,0.6,en,2002-09-02,,0.0,0
96,Yes: The New Director's Cut,0,0,Music,,,False,1.093,en,2008-08-01,256,0.0,0
97,La banalità del crimine,0,0,,,,False,1.836,it,2018-05-10,,7.5,1
98,Le grida del silenzio,0,0,,,,False,1.4,it,2018-05-10,,0.5,1
99,1 Cinta di Bira,0,0,Drama,Indonesia,,False,0.6,id,2016-04-09,98,0.0,0
100,Freeze Frame,0,0,,,,False,0.84,en,,2,0.0,0
101,K.U.S.H,500,0,Crime,,,False,0.6,en,,90,0.0,0
102,Flight of the Storks,0,0,"Action, Mystery, Crime","Germany, France, South Africa","Be-FILMS, EuropaCorp Television, TF1 International, uFilm",False,0.6,en,2013-01-21,,10.0,1
103,I Like You With All My Hypothalamus,0,0,Romance,Philippines,,False,0.6,tl,2018-05-09,105,0.0,0
104,Wie gut ist deine Beziehung?,0,0,Comedy,Germany,,False,1.589,de,2019-01-01,,4.0,3
105,Een Portret van,0,0,,,,False,0.6,en,1966-01-01,18,0.0,0
106,"Ate, Kuya, and the Rule",0,0,,,,False,0.6,tl,2018-05-09,,0.0,0
107,Het Bezoek,0,0,,,,False,0.6,en,1970-01-01,20,0.0,0
108,Een gebroken voet,0,0,,,,False,0.6,en,1974-01-01,24,0.0,0
109,Sonata,0,0,,,,False,0.6,en,1975-01-01,5,0.0,0
110,Een gelote Straat,0,0,,,,False,0.6,en,1975-01-01,13,0.0,0
111,Boyet Loves You,0,0,,,,False,0.6,en,2018-05-09,17,0.0,0
112,Tien gedichten van Hubert Korneliszoon Poot,0,0,,,,False,0.6,en,1975-01-01,30,0.0,0
113,Meine Heimat mijn vaderland,0,0,,,,False,0.6,en,1976-01-01,33,0.0,0
114,Terzake,0,0,,,,False,0.6,en,1977-01-01,44,0.0,0
115,De korzelige klant,0,0,,,,False,0.6,en,1977-01-01,43,0.0,0
116,De gevoelens van een rode patrijs door hemzelf verteld,0,0,,,,False,0.6,en,1977-01-01,16,0.0,0
117,Motten im Licht,0,0,Crime,Switzerland,,False,0.84,de,1989-01-27,,0.0,0
118,Windschaduw,0,0,,,,False,0.6,en,1986-01-01,71,0.0,0
119,Ongedaan gedaan,0,0,,,,False,0.6,en,1989-01-01,77,0.0,0
120,Mysteries of the Night,0,0,,,,False,1.4,tl,2018-05-09,,0.0,0
121,Schijnsel,0,0,,,,False,0.6,en,,80,0.0,0
122,Drunkaraoke,0,0,,,,False,0.6,tl,2018-05-09,,0.0,0
123,Lusia and Guada,0,0,,,,False,0.6,tl,2018-05-09,,0.0,0
124,A Country in Moving Pictures,0,0,,,,False,1.4,tl,2018-05-09,,0.0,0
125,.raw,0,0,,,,False,0.629,en,2018-05-09,,0.0,0
126,The History Channel Presents - Enola Gay,0,0,,,,False,0.6,en,2005-02-22,145,0.0,0
127,Atom Man vs. Martian Invaders,0,0,"Action, Science Fiction",,Don Glut Production,False,1.151,en,1967-01-01,7,5.0,2
128,Inna de Yard,0,0,"Music, Documentary",France,"Borsalino Productions, WAG Prod",False,1.68,en,2019-06-20,99,7.0,1
129,Flying The Secret Sky,0,0,,,,False,0.6,en,2008-08-12,74,0.0,0
130,Die Komplizen,0,0,Drama,Germany,,False,0.6,de,1985-05-12,,0.0,0
131,Still Young,0,0,,,,False,1.379,tl,2018-05-09,,0.0,0
132,Big Boy,0,0,,,,False,0.6,tl,2018-05-09,,0.0,0
133,Saint Nena!,0,0,,,,False,0.84,tl,2018-05-09,,0.0,0
134,Today,0,0,,Taiwan,,False,0.6,xx,1965-01-01,4,0.0,0
135,Run,0,0,,Taiwan,,False,0.6,xx,1966-01-01,5,0.0,0
136,Modern Poetry Exhibition/1966,0,0,,Taiwan,,False,0.6,zh,1966-01-01,12,0.0,0
137,Life Continued,0,0,,Taiwan,,False,0.6,zh,1966-01-01,14,0.0,0
138,My New Born Baby,0,0,,Taiwan,,False,0.6,zh,1967-01-01,8,0.0,0
139,The Jazz Club highlights 1990,0,0,Music,Germany,Arthaus Musik,False,0.6,it,2001-09-19,,5.0,1
140,Getting Ready for the Festival,0,0,,Taiwan,,False,0.6,zh,1967-01-01,5,0.0,0
141,Party Mom,0,0,Drama,United States of America,,False,3.275,en,2018-03-30,,4.0,3
142,Julemandens Datter,0,0,,Denmark,Deluca Film,False,1.509,da,2018-11-08,,0.0,0
143,Ninna,0,0,,,,False,1.606,da,2019-11-28,,0.0,0
144,Franklin et ses amis,0,0,Animation,,,False,0.6,fr,1999-12-10,,0.0,0
145,Stín smrtihlava,0,0,Crime,Czech Republic,Česká televize,False,1.133,cs,2012-07-23,,0.0,0
146,800 Km De Différence - Romance,0,0,Documentary,France,,False,0.909,fr,2002-03-06,74,6.0,2
147,Shell Life,0,0,"Animation, Family",United States of America,,False,0.6,en,1984-01-01,2,0.0,0
148,Happy Ending,0,0,Comedy,Denmark,Happy Ending Film & TV ApS,False,1.942,da,2018-12-25,96,6.7,3
149,Number Rap #17,0,0,"Animation, Family, Music",United States of America,,False,0.84,en,1988-01-01,1,0.0,0
150,Checkered Ninja,0,0,"Animation, Comedy, Adventure",Denmark,"A. Film Production, Sudoku, Pop Up Production",False,5.33,da,2018-12-25,81,7.0,4
151,Ocean,0,0,"Animation, Family",United States of America,,False,1.09,en,1989-01-01,2,0.0,0
152,601 Revir Drive,0,0,,United States of America,,False,1.358,en,2017-01-01,9,0.0,0
153,Rock Legenden Live,0,0,,,,False,0.6,de,,,0.0,0
154,Drag,0,0,,United Kingdom,,False,0.6,en,2017-01-01,5,0.0,0
155,We Love Our Clients,0,0,,,,False,0.6,it,,5,0.0,0
156,"Frames, Shapes and Symbols",0,0,,United Kingdom,,False,0.6,en,2018-05-05,5,0.0,0
157,Demarcation of a Dream,0,0,,Czech Republic,,False,0.6,en,2018-05-05,4,0.0,0
158,Paper Origami,0,0,"Animation, Family",United States of America,,False,1.341,en,1995-01-01,1,0.0,0
159,Errata,0,0,,Italy,,False,0.6,en,2017-01-01,21,0.0,0
160,Floor Tiles,0,0,"Family, Animation",United States of America,,False,1.091,en,1997-01-01,2,0.0,0
161,Alkaid,0,0,,Italy,,False,0.6,en,2018-05-05,6,0.0,0
162,Speculations,0,0,,United States of America,,False,0.6,en,2016-01-01,18,0.0,0
163,Terrain Vague,0,0,,United Kingdom,,False,0.6,en,2018-05-04,2,0.0,0
164,Abduction,0,0,"Mystery, Documentary",China,,False,0.6,zh,2016-06-14,19,8.0,1
