,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Haft Daghighe ta Paeez,0,0,"Mystery, Drama",Iran,,False,0.6,fa,2010-06-16,90,0.0,0
1,Fear of Silent Hill,0,0,Horror,Denmark,Iland Asylum,False,1.4,en,2016-02-19,48,0.0,0
2,July Trip,0,0,"War, Documentary, History","France, Lebanon",,False,0.6,en,2006-06-04,35,0.0,0
3,NBA Awards 2017,0,0,Documentary,,,False,0.6,en,2017-06-26,120,4.0,1
4,Estranha Ligação,600,0,"Drama, Mystery",Portugal,ESAP,False,0.632,pt,2015-11-07,,8.0,1
5,The Way They Were,0,0,,Spain,,False,0.6,es,1987-09-03,,0.0,0
6,Behind the Veil,0,0,,,,False,0.6,en,1970-01-01,50,0.0,0
7,Little Love Story,0,0,"Romance, Family, Drama","Armenia, Soviet Union",Armenia Studios,False,0.6,hy,1981-06-26,12,0.0,0
8,El acto,0,0,Drama,Spain,,False,1.201,es,1989-12-29,,0.0,0
9,The White Dove,0,225297,Drama,Spain,"Xaloc, Cartel",False,1.125,es,1989-11-23,100,6.0,1
10,The Phantom Creeps,0,0,"Action, Science Fiction",,,False,1.341,en,1949-06-06,67,0.0,0
11,Superman,0,0,"Action, Science Fiction",,,False,1.4,en,1953-05-16,90,0.0,0
12,Holt of the Secret Service,0,0,Action,,,False,0.6,en,1944-03-06,88,0.0,0
13,Mandrake the Magician,0,0,Action,United States of America,Columbia Pictures,False,0.889,en,1940-01-01,215,0.0,0
14,The Spider Returns,0,0,Action,,,False,1.091,en,1943-05-05,85,0.0,0
15,The Next Door,0,0,"Action, Drama, Thriller",,,False,0.641,en,2016-09-29,35,10.0,1
16,L'Italia vista dal cielo: Toscana,0,0,Documentary,Italy,"Esso Standard Italia, Ufficio Pubbliche Relazioni",False,0.664,it,1971-01-01,,0.0,0
17,Mythologies of the Conquerors,0,0,,,,False,0.6,en,,7,0.0,0
18,In the Land of the Ancient Light Machines,0,0,Documentary,United States of America,,False,0.6,en,2015-04-22,4,0.0,0
19,L'Italia vista dal cielo: Lazio,0,0,Documentary,Italy,"Esso Italiana, Ufficio Pubbliche Relazioni",False,0.6,it,1975-01-01,74,0.0,0
20,Repülő arany,0,0,,,,False,0.627,hu,1932-12-04,,0.0,0
21,The Old Scoundrel,0,0,,,,False,1.091,hu,1932-12-21,,0.0,0
22,"Vica, a vadevezős",0,0,"Comedy, Romance",,,False,0.6,hu,1933-05-31,,0.0,0
23,Every Inch a Lady,0,0,,,,True,0.6,en,1975-09-03,84,0.0,0
24,Not Just Another Mountain,0,0,Documentary,,,False,0.6,en,,31,0.0,0
25,Working in Protest,0,0,Documentary,,,False,0.6,en,,80,0.0,0
26,Images from Vietnam,0,0,,,,False,0.6,sv,1972-01-01,24,0.0,0
27,In the Name of All Canadians,0,0,Documentary,,,False,0.6,en,2017-06-30,88,0.0,0
28,I Am a Teacher,0,0,,,,False,0.614,ru,2017-06-23,88,0.0,0
29,Mi padrino,0,0,,,,False,0.6,es,1969-06-11,87,5.0,1
30,Has Anyone Here Seen Kelly?,0,0,"Music, Animation",United States of America,,False,1.341,en,1926-07-01,5,0.0,0
31,The Wacky World Of Numbers,0,0,Animation,,,False,0.6,en,1968-07-01,7,0.0,0
32,Seed Reel,0,0,Animation,United States of America,,False,0.6,en,1975-07-01,4,0.0,0
33,Brand New Old Love,0,0,Comedy,United States of America,TIN OR W Productions,False,1.743,en,2017-08-01,,6.0,1
34,Tokyo,0,0,,Spain,Escola Superior de Cinema i Audiovisuals de Catalunya (ESCAC),False,1.4,en,2003-11-16,11,0.0,0
35,The Truth Is in the Stars,0,0,Documentary,Canada,"Ballinran Entertainment, White Pine Pictures",False,2.793,en,2017-05-01,86,6.8,6
36,Cute Little Things 3,0,0,,,Digital Sin,True,1.232,en,2016-03-24,142,4.0,1
37,Panji Tengkorak,0,0,"Drama, Action",,,False,0.84,id,1971-07-02,86,8.0,1
38,ANA,0,0,"Science Fiction, Horror",,Canada,False,0.811,fr,2015-09-12,65,0.0,0
39,Gadis Pendekar,0,0,Action,,,False,0.623,id,1990-07-02,80,7.0,1
40,My Son the Jihadi,0,0,Documentary,United Kingdom,,False,1.162,en,2015-10-22,47,7.0,2
41,Jaka Tuak,0,0,Action,,,False,1.12,id,1990-07-15,118,7.0,1
42,Depois da Curva,0,0,Drama,Brazil,,False,0.6,pt,2009-07-02,18,0.0,0
43,Pickles Season,0,0,Animation,Israel,Bezalel Academy of Arts and Design,False,0.6,he,2006-07-02,6,0.0,0
44,Kill the Armadill,0,0,Animation,Israel,Bezalel Academy of Arts and Design,False,1.343,en,2008-10-14,2,0.0,0
45,Oyasuminasai,0,0,Drama,Brazil,Lúdico Filmes,False,0.6,pt,2011-07-02,6,0.0,0
46,Line 9,0,0,Animation,Israel,Bezalel Academy of Arts and Design,False,0.6,he,2008-10-14,7,0.0,0
47,See,0,0,Animation,Israel,Bezalel Academy of Arts and Design,False,0.6,en,2008-05-03,6,0.0,0
48,Trace,0,0,Animation,Israel,Bezalel Academy of Arts and Design,False,0.6,en,2006-10-14,4,0.0,0
49,Golem,0,0,Animation,Israel,Bezalel Academy of Arts and Design,False,0.6,en,2006-08-26,8,0.0,0
