,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,DEVO: Live in London,0,0,Music,"United Kingdom, United States of America","Warner Music, Warner Bros. Pictures",False,1.093,en,2009-05-06,62,0.0,0
1,Finding Big Country,0,0,Documentary,,,False,1.4,en,2018-09-30,44,0.0,0
2,Artistic Agony,0,0,,,,False,0.6,en,,72,0.0,0
3,N.O.N.,0,0,,,,False,0.6,en,,100,0.0,0
4,Retrato n.1 Povo acordado e suas 1000 Bandeiras,0,0,,,,False,0.6,pt,2013-06-22,4,0.0,0
5,On Tour: The Descendents,0,0,Music,United States of America,"WHYY-TV, Public Broadcasting Service (PBS)",False,0.608,en,2017-01-19,29,0.0,0
6,Смотрины,0,0,Comedy,Soviet Union,Dovzhenko Film Studios,False,0.6,ru,1980-08-25,,5.0,1
7,When the Storm Fades,0,0,"Comedy, Drama","Canada, Philippines",,False,0.6,en,2018-09-27,81,0.0,0
8,Saving the Tin Man,100,0,Drama,,Zaghan Entertainment,False,0.87,en,,99,10.0,1
9,Снегурочку вызывали?,0,0,"Drama, Comedy","Russia, Soviet Union",Lenfilm,False,0.6,ru,1985-12-30,,6.0,1
10,Las cuatro milpas,0,0,,Mexico,Clasa Films Mundiales,False,0.6,es,1937-08-24,92,0.0,0
11,Yellowstone,0,0,Drama,Finland,,False,0.6,fi,2016-09-01,9,0.0,0
12,Um Fio de Esperança,0,0,Documentary,"Brazil, Western Sahara",Nomos,False,0.6,pt,2017-06-06,94,0.0,0
13,Совесть,0,0,Mystery,"Russia, Soviet Union","TO ""Ekran""",False,1.236,ru,1974-08-26,,7.0,1
14,Seduced by a Cougar,0,0,,United States of America,Naughty America,True,0.6,en,2007-01-10,135,0.0,0
15,The Far Shore,0,0,Drama,Canada,Unité Centrale,False,1.4,fr,2019-03-08,104,0.0,0
16,The Sweet Requiem,0,0,Drama,"India, United States of America","White Crane Films, Dialectic",False,0.6,bo,2018-09-09,91,7.0,1
17,William Allen White: What's the Matter with Kansas,0,0,,,,False,0.92,en,2018-04-25,60,0.0,0
18,"On the Road, Khaosan Tango",0,0,Drama,South Korea,,False,0.6,ko,2018-05-04,95,0.0,0
19,Take Your Hands Away from Our Land,0,0,Documentary,Slovenia,Triglav Film,False,0.6,sl,1952-05-27,,0.0,0
20,Seduced by a Cougar 15,0,0,,United States of America,Naughty America,True,0.6,en,2010-11-10,150,0.0,0
21,The Dead Room,0,0,Horror,United Kingdom,"BBC Four, Can Do Productions",False,1.4,en,2018-12-24,30,6.0,1
22,12 Nasty Girls Masturbating 3: Black Girls,0,0,,United States of America,Madness Pictures,True,0.6,en,2005-05-20,104,0.0,0
23,Working Woman,0,0,Drama,Israel,Lama Films,False,1.816,he,2019-04-17,93,8.0,1
24,The Sacred City,0,0,"Documentary, History",,,False,0.6,en,2016-05-01,85,0.0,0
25,Ee Varsham Sakshiga,0,0,"Drama, Romance",India,,False,1.099,te,2014-12-12,137,0.0,0
