,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,The Criminal on Vacation,0,0,"Thriller, Crime","Bosnia and Herzegovina, Germany","Bosna Film, DEFA",False,0.841,bs,1965-01-01,84,0.0,0
1,Nichts als Sünde,0,0,Comedy,Germany,DEFA,False,0.6,de,1965-10-14,106,0.0,0
2,Flucht ins Schweigen,0,0,"Drama, Crime",East Germany,DEFA,False,1.341,de,1966-05-27,83,0.0,0
3,Das Tal der sieben Monde,0,0,Drama,Germany,DEFA,False,0.841,de,1967-02-10,73,0.0,0
4,Brot und Rosen,0,0,Drama,Germany,DEFA,False,0.6,de,1967-09-27,104,0.0,0
5,Os Irmãos Mai,0,0,,,,False,1.097,pt,2013-08-13,,0.0,0
6,"Der Mord, der nie verjährt",0,0,"Drama, Crime",Germany,DEFA,False,0.6,de,1968-01-11,108,0.0,0
7,Verspielte Heimat,0,0,Drama,Germany,DEFA,False,0.6,de,1971-02-18,85,0.0,0
8,Kali of Emergency,0,0,,"Germany, India",weltfilm GmbH,False,0.6,bn,2016-01-01,79,0.0,0
9,Declaration of Love to G.T.,0,0,Drama,Germany,DEFA,False,0.627,de,1971-06-02,90,0.0,0
10,The Promise,0,0,"Thriller, Horror",,,False,0.606,id,2016-09-27,90,0.0,0
11,Hammer or Anvil,0,0,Drama,"Bulgaria, Germany, Russia","DEFA, Mosfilm, Boyana Film",False,0.6,bg,1972-09-08,157,0.0,0
12,Es ist eine alte Geschichte...,0,0,Romance,Germany,DEFA,False,0.6,de,1972-09-21,89,0.0,0
13,Ripe Cherries,0,0,Drama,Germany,DEFA,False,0.626,de,1973-12-06,99,0.0,0
14,Laut und leise ist die Liebe,0,0,Drama,Germany,DEFA,False,0.6,de,1972-12-01,67,0.0,0
15,Iqro: Petualangan Meraih Bintang,0,0,,,,False,1.222,id,2017-01-25,85,0.0,0
16,Living With Uwe,0,0,Drama,Germany,DEFA,False,0.623,de,1974-03-08,103,5.0,1
17,Naam Shabana,0,0,"Action, Thriller",India,Plan C Studios,False,3.729,hi,2017-03-31,147,5.8,22
18,Boven Digoel,0,0,"History, Drama",,,False,0.859,id,2017-02-08,100,0.0,0
19,Výstřely v Mariánských Lázních,0,0,Drama,"Czech Republic, Germany","Filmové Studio Barrandov, DEFA",False,0.6,cs,1973-09-22,91,0.0,0
20,Crippled,0,0,Horror,,Reliable Films,False,0.6,en,1992-03-06,15,0.0,0
21,A Wind from the South,0,0,,,,False,1.4,es,2012-01-01,23,0.0,0
