,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Rugrats,0,0,"Animation, Comedy, Family",United States of America,"Paramount Players, Nickelodeon Animation Studio",False,0.6,en,2020-11-11,,0.0,0
1,Mar Gaye Oye Loko,0,0,"Comedy, Drama",,,False,1.4,pa,2018-08-31,,8.0,2
2,HAIM / Valentine,0,0,"Music, Documentary",United States of America,,False,0.937,en,2017-07-14,14,8.0,1
3,Dirty Bill of Health,0,0,"Comedy, Mystery, Thriller",,,False,0.847,en,2013-10-27,13,0.0,0
4,The Ne'er-Do-Well,0,0,Comedy,United States of America,Paramount,False,0.841,en,1923-04-29,80,0.0,0
5,The Next Corner,0,0,Romance,United States of America,Paramount,False,0.6,en,1924-02-18,,0.0,0
6,"Farewell, My Beloved",0,0,"Drama, Romance",Japan,"Shochiku Co., Ltd.",False,0.6,ja,1969-02-21,93,0.0,0
7,Take 3,0,0,Comedy,New Zealand,"Nomadz Unlimited, Frame Up Films, New Zealand Film Commission",False,0.6,en,2008-02-13,12,0.0,0
8,All Alone 4,0,0,,United States of America,Third Degree Films,True,0.6,en,2008-11-18,233,0.0,0
9,The Prohibited Area,0,0,,,,False,0.6,cn,1981-09-04,,0.0,0
10,ARASHI BLAST in Miyagi,0,0,,,,False,0.6,ja,,,0.0,0
11,"ARASHI Live Tour 2013 ""LOVE""",0,0,,,,False,0.6,ja,,,0.0,0
12,ARASHI LIVE TOUR Popcorn,0,0,,,,False,0.6,ja,,,0.0,0
13,Hermann Hesse - Superstar,0,0,Documentary,Germany,ARD,False,1.345,de,2012-05-02,30,0.0,0
14,Devo: The Men Who Make The Music - Butch Devo & The Sundance Gig,0,0,"Music, Documentary, Comedy",United States of America,"Mvd Visual, MVD Visual / C.S.T, MVD Entertainment",False,1.4,en,2014-08-12,120,0.0,0
15,Terra,0,0,Horror,United States of America,"Pilot Light VFX & VR, Crypt TV",False,1.4,en,2018-04-24,8,5.0,1
16,Tuition,0,0,Drama,South Korea,,False,0.6,ko,1940-04-29,80,0.0,0
17,Waiting for the miracle,0,0,Documentary,Russia,"Studio ""Risk""",False,0.84,ru,2011-12-02,26,0.0,0
18,Salomien,0,0,Drama,South Africa,,False,0.84,af,1972-11-13,,0.0,0
19,Galaate,0,0,,India,AMR Productions,False,0.6,kn,2013-01-11,,0.0,0
20,Más sabe el Diablo por Viejo,0,0,Comedy,Mexico,"Fox International Productions, Traziende Producciones / TRZ",False,1.914,en,2018-07-26,90,5.7,6
21,The Shoes,1,0,Horror,,,False,0.62,en,,4,5.0,1
22,Dalahoo,10000,10000,"Action, Drama",,,False,0.6,en,1967-07-17,100,0.0,0
23,Examination Hell of Raichu,0,0,,,,False,0.6,ko,2016-01-01,13,0.0,0
24,The Bewitched Traveller,0,0,Comedy,United Kingdom,Hepworth,False,0.6,en,1904-08-12,3,0.0,0
25,A Loaf of Bread,0,0,War,Czech Republic,FAMU,False,0.6,cs,1960-01-01,11,0.0,0
26,I Ate Cum from My Young Cunt,0,0,,United States of America,Lethal Hardcore,True,0.6,en,2018-07-16,162,0.0,0
27,Melody Gardot - Live at AVO Session 2012,0,0,Music,,,False,0.6,en,2012-10-27,,0.0,0
28,Busby Berkeley: Going Through the Roof,0,0,Documentary,,,False,0.6,en,1998-01-28,59,0.0,0
29,California Election News No. 1,0,0,Documentary,,,False,0.841,en,1934-10-01,,0.0,0
30,Der Sechste Kontinent,0,0,Documentary,Austria,"ELEMAG PICTURES MIRAMONTE FILM, ORF",False,0.6,de,2018-06-07,,2.0,1
31,California Election News No. 2,0,0,Documentary,United States of America,,False,0.6,en,1934-10-01,,0.0,0
32,Caught by Wireless,0,0,Drama,,,False,0.6,en,1908-03-21,10,0.0,0
33,The Cineastes' Exit,0,0,Documentary,France,,False,0.6,fr,1995-01-01,1,0.0,0
34,A Cluster of Kings,0,0,Animation,United States of America,Lyman H. Howe Co.,False,0.6,en,1927-01-16,5,0.0,0
35,1913,0,0,Comedy,Germany,,False,0.6,de,1964-10-22,,0.0,0
36,Der Geburtstag unserer Ehe,0,0,Comedy,Germany,,False,1.341,de,1960-11-05,,0.0,0
37,Thérèse Raquin,0,0,Drama,Germany,,False,0.6,de,1956-09-28,,0.0,0
38,Dancing to New Orleans,0,0,"Documentary, Music",,,False,0.6,en,2003-09-30,89,0.0,0
39,Destination Mozart: A Night at the Opera with Peter Sellars,0,0,"Documentary, Music",,,False,0.6,en,1990-01-01,57,0.0,0
40,Bariera,0,0,"Drama, History, War",Romania,Studioul Cinematografic București,False,0.908,ro,1972-12-11,,7.5,2
41,Dizzy's Dream Band,0,0,"Documentary, Music",,,False,1.4,en,1982-01-01,89,0.0,0
42,Draw,0,0,"Animation, Comedy, Western",,,False,0.62,en,1993-06-01,2,2.0,1
43,Fusão da Lua,0,0,,,,False,0.6,pt,2016-09-15,,0.0,0
44,Do No Harm: The Opioid Epidemic,265000,0,Documentary,,,False,0.911,en,2018-10-24,90,0.0,0
45,Iemand Soos jy,0,0,Drama,,,False,0.6,en,1978-09-13,80,0.0,0
46,An Englishman's Trip to Paris from London,0,0,Comedy,,,False,0.6,en,1904-10-28,4,0.0,0
47,Scientists of Tomorrow,0,0,,,,False,0.6,en,1967-04-01,10,0.0,0
48,The Eternal City,0,0,"Comedy, Drama",,,False,0.6,en,2008-03-01,93,0.0,0
49,Venha Vagar Comigo,0,0,,,,False,0.6,pt,2017-07-19,,0.0,0
50,Sempre Noite enquanto não Dormimos,0,0,Horror,,,False,0.6,pt,2017-09-20,,0.0,0
51,Kleptomami,0,0,Comedy,Germany,a little. film production,False,0.6,de,2017-10-26,10,10.0,1
52,Fireloop,0,0,,,,False,1.34,en,1986-01-01,3,0.0,0
53,Excursion,0,0,,,,False,0.6,en,1968-07-15,5,0.0,0
54,Flying Over Mother,0,0,Drama,Australia,,False,0.6,en,2000-04-04,9,0.0,0
55,Lira: Live in Concert - A Celebration,0,0,,,,False,0.6,en,,109,0.0,0
56,Misery,0,0,,,,False,0.6,en,,70,0.0,0
57,Making Ends Meet,0,0,,United States of America,Wicked Pictures,False,0.84,en,2018-07-16,132,6.0,1
58,Misfit Patrol,0,0,,,,False,0.84,en,,101,0.0,0
59,Tiny Windows!,0,0,Music,Germany,,False,0.6,en,2018-07-16,3,0.0,0
60,Gents of Leisure,0,0,Comedy,,,False,0.6,en,1931-05-09,20,0.0,0
61,Guerrillas in the steppes of Ukraine,0,0,"Drama, War",Soviet Union,"Ashgabat Film Studio, Kievskaya Kinostudiya",False,0.699,ru,1943-03-02,74,6.0,1
62,The Girls and Daddy,0,0,Drama,,,False,0.6,en,1909-02-01,15,0.0,0
63,Prodigal Daughters,0,0,Drama,United States of America,Paramount,False,0.6,en,1923-04-15,60,0.0,0
64,Double Reflection,0,0,,Taiwan,,False,0.6,zh,2018-07-11,40,0.0,0
65,Becoming Real Forever - Based On The Velveteen Rabbit (A Read-Along Magic Video),0,0,Animation,,,False,0.6,en,1985-01-01,30,0.0,0
66,Canário,0,0,Drama,"Brazil, United Kingdom",,False,0.623,en,2018-02-27,12,0.0,0
67,Prison Lesbians,0,0,,United States of America,Hustler Video,True,0.6,en,2017-02-15,121,0.0,0
68,John 746,0,0,Documentary,"Romania, United States of America","Remora, Filmes do Gajo",False,0.6,en,2017-10-23,30,0.0,0
69,Cheek to Cheek,0,0,Drama,Sweden,SVT Drama,False,0.877,sv,1997-12-03,114,0.0,0
70,Lubed 6,0,0,,United States of America,Vision Films,True,1.176,en,2018-05-10,149,2.0,1
71,Veslemøy's Song,0,0,Drama,Canada,Lisa Pictures,False,1.2,en,2018-08-07,9,0.0,0
72,Teatermakarna,0,0,Drama,Sweden,SVT Drama,False,0.6,sv,1991-10-13,120,0.0,0
73,"April, May en June",0,0,Drama,Netherlands,Talpa Media,False,1.4,nl,2019-12-19,,0.0,0
74,Fabien Cloutier - Scotstown et Cranbourne,0,0,,,,False,0.6,fr,2015-11-17,,0.0,0
