,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Man with a Gun,0,0,Crime,United Kingdom,Merton Park Studios,False,0.699,en,1958-08-11,58,6.0,1
1,The End of the Line,0,0,Documentary,Canada,National Film Board of Canada,False,0.6,en,1959-01-01,30,0.0,0
2,Studers erster Fall,0,0,Crime,Switzerland,,False,1.091,de,2002-04-20,,0.0,0
3,Brandnacht,0,0,Crime,"Germany, Switzerland",Boa Filmproduktion AG,False,0.6,de,1993-10-27,,0.0,0
4,Japanese Salaryman NEO,0,0,Comedy,Japan,NHK,False,0.6,ja,2011-11-03,108,0.0,0
5,Round and About Welwyn Garden City,0,0,,,,False,0.6,en,1959-01-01,,0.0,0
6,Bound for Sex,0,0,,United States of America,Digital Sin,True,0.6,en,2015-02-04,162,7.0,1
7,Noch ein Wunsch,0,0,Drama,Switzerland,,False,0.626,de,1989-01-01,,0.0,0
8,Flower Shop Mystery: Mum's the Word,0,0,"Mystery, Family, TV Movie",,Hideaway Pictures,False,3.658,en,2016-01-17,85,6.8,14
9,Concert for Alice,0,0,Drama,Switzerland,,False,0.87,de,1985-01-01,87,5.0,1
10,A Song for Europe,0,0,Drama,"Switzerland, United Kingdom, Germany, Austria",,False,0.6,en,1985-05-27,,0.0,0
11,Wenn ich mich fürchte,0,0,Drama,Germany,,False,0.62,de,1984-10-18,,6.0,1
12,Flucht nach vorn,0,0,Drama,Germany,,False,0.6,de,1983-01-01,,0.0,0
13,Euch darf ich's wohl gestehen,0,0,Drama,Germany,,False,0.6,de,1982-01-01,,0.0,0
14,Titler,0,0,"Music, Comedy",United States of America,,False,0.673,en,2000-01-02,6,9.0,1
15,Little & Big Monsters,0,0,"Animation, Family, Science Fiction",Brazil,Video Brinquedo,False,0.843,es,2009-03-24,45,0.0,0
16,Der Portland-Ring,0,0,Adventure,Germany,,False,0.847,de,1970-05-28,,0.0,0
17,Swing Out the Blues,0,0,"Music, Comedy",United States of America,Columbia Pictures,False,0.666,en,1943-12-23,73,0.0,0
18,Sunny and the Dark Horse,0,0,,Australia,Australian Institute of Aboriginal Studies,False,0.84,en,1987-01-01,86,0.0,0
19,The Casino,0,0,Crime,Taiwan,First Films,False,0.804,zh,1981-08-07,91,0.0,0
20,The Christmas Light Killer,0,0,"Comedy, Documentary",United States of America,Pocket Storms,False,0.852,en,2015-12-21,6,0.0,0
21,Nagisa,0,0,Family,Japan,,False,0.674,ja,2000-06-10,89,8.0,1
22,Čarodějné námluvy,0,0,"Comedy, Family",Czech Republic,Česká televize,False,0.6,cs,1997-12-29,,0.0,0
23,Evropa tančila valčík,0,0,"History, Drama",Czech Republic,,False,0.84,cs,1989-12-29,,0.0,0
24,Adi Kapyare Kootamani,0,0,"Comedy, Thriller",India,"Carnival Motion Pictures, Friday Film House",False,2.349,ml,2015-12-24,133,5.9,8
25,Shotgun Paintings,0,0,,,,False,0.6,en,1992-12-28,5,0.0,0
26,Frontline:  Immigration Battle,0,0,,,,False,0.6,en,,114,0.0,0
27,John Bishop's Gorilla Adventure,0,0,Documentary,,,False,0.6,en,2015-12-28,60,7.5,1
28,Acts of God,0,0,,,,False,0.83,en,2014-02-24,107,0.5,1
29,East of Salinas,0,0,Documentary,,,False,0.602,en,2015-12-28,55,0.0,0
30,R.E.D.D.,0,0,Science Fiction,,,False,0.676,en,2015-09-07,93,7.0,1
31,No Time to Die,0,0,Comedy,"Ghana, France, Germany","True Lines Entertainment, Filumé Filmproduktion, Afromovies",False,0.875,fr,2006-11-11,95,8.0,1
32,How Most Things Work,0,0,Drama,Argentina,Tarea Fina,False,1.4,es,2015-11-12,95,5.9,8
33,Breaking the Silence: Music in Afghanistan,0,0,"Music, Documentary",United Kingdom,Songlines Film,False,0.6,en,2008-10-11,60,0.0,0
34,Gotthard - More Than Live,0,0,,,,False,0.6,de,2002-12-29,,0.0,0
35,Soul Thieves,0,0,Horror,Mexico,,False,2.227,es,2015-10-01,88,4.9,6
36,Fire Line,0,0,Crime,Japan,Shintoho Company,False,1.121,ja,1961-05-24,79,6.0,1
37,The Log of the Black Pearl,0,0,,,,False,0.6,es,1975-12-29,,0.0,0
38,Riddick 4: Furia,0,0,"Science Fiction, Action",United States of America,"Radar Pictures, One Race, Universal Pictures",False,6.189,en,,,0.0,0
39,Isuca: Gokuraku,0,0,"Comedy, Animation, Action, Romance",Japan,ARMS,False,0.9,ja,2015-08-26,25,0.0,0
40,The Testament of Sister New Devil OVA,0,0,,,,False,0.6,ja,2015-06-22,25,0.0,0
41,The Testament of Sister New Devil: Burst OVA,0,0,,,,False,0.6,ja,2016-01-26,,0.0,0
42,Pettsson och Findus - Roligheter,0,0,,,,False,0.6,sv,2014-01-01,,0.0,0
43,Dino Death Trap,0,0,Documentary,United States of America,National Geographic,False,0.6,en,2010-05-24,52,0.0,0
44,Trinity Seven OVA,0,0,Animation,Japan,,False,1.088,ja,2015-03-25,26,6.5,2
45,Marcellin Caillou,0,0,Animation,,,False,0.6,fr,,,0.0,0
46,Planes,0,0,,Australia,,False,0.666,en,2012-01-01,15,5.8,2
47,Kishin Houkou Demonbane,0,0,Animation,,,False,1.125,ja,2004-07-01,24,1.0,1
48,Mold,0,0,,,,False,0.6,es,2013-05-21,,0.0,0
49,I Am Joe,0,0,"Mystery, Action, Drama",United States of America,,False,0.6,en,2016-05-27,71,0.0,0
50,The Cat Empire Live at the Bowl,0,0,,Australia,,False,0.6,en,2009-02-20,226,0.0,0
51,iHeartRadio Music Festival,0,0,Music,,,False,1.4,de,2015-09-18,,8.0,1
52,Arrivée d'un train (gare de Vincennes),0,0,,,,False,0.91,en,1896-01-01,1,6.5,2
53,I Was a Teenage Superhero Sidekick,0,0,"Fantasy, Comedy, Drama",United States of America,,False,0.6,en,2015-02-09,78,0.0,0
54,The Cat Empire: On The Attack,0,0,,Australia,,False,0.6,en,2004-09-01,59,0.0,0
55,Captain Krokus,0,0,"Family, Fantasy",Ukraine,,False,0.962,uk,1991-01-02,65,9.0,1
56,The Voice from Beyond,0,0,Drama,Poland,"WFF Lodz, ZRF ""Rytm""",False,0.63,pl,1962-10-17,112,6.0,1
57,Memento Mortis,0,0,Horror,United States of America,"Lovely Dead Films, Troma Entertainment",False,1.102,en,2015-11-20,80,0.0,0
