,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Anuradha,0,0,"Family, Drama, Romance",India,,False,0.6,hi,1960-01-01,141,5.2,3
1,Tables Turned on the Gardener,0,0,Comedy,France,Lumière,False,4.853,fr,1895-12-27,1,7.1,89
2,The Hunting of the Snark,0,0,,United Kingdom,,False,0.84,en,1987-04-01,60,8.0,1
3,Rasputin,6000000,0,"History, TV Movie","France, Russia",,False,1.63,fr,2011-12-30,103,5.1,18
4,Mouna Raagam,0,0,"Romance, Drama",India,Sujatha Productions,False,1.641,ta,1986-08-15,160,7.1,7
5,Things,35000,0,Horror,Canada,,False,1.097,en,1989-09-01,83,4.6,6
6,Please Make Me Lesbian! 2,0,0,Romance,United States of America,Girlfriends Films,True,1.4,en,2011-07-15,153,0.0,0
7,UFC 141: Lesnar vs. Overeem,0,0,Action,,,False,0.6,en,2011-12-30,166,6.9,6
8,Kikker - De Musical,0,0,,,,False,0.6,nl,2005-01-02,,8.5,1
9,Dixie Chicks – VH1 Storytellers,0,0,Music,,,False,0.6,en,2011-02-01,79,0.0,0
10,Stig Rossen - This Is the Moment,0,0,,,,False,1.09,en,,,0.0,0
11,Tarzan and the Jungle Boy,0,0,"Adventure, Drama, Action, Romance","Switzerland, United States of America","Paramount, Banner Productions",False,0.787,en,1968-05-01,99,4.8,4
12,Tarzan and the Lost Safari,0,0,Adventure,United States of America,Solar Films Productions,False,1.207,no,1957-04-12,86,4.5,8
13,I Want to Marry Ryan Banks,0,0,"Romance, Comedy","Canada, United States of America",,False,2.427,en,2004-01-18,120,5.4,23
14,Abigail Leslie Is Back in Town,0,0,Drama,United States of America,High Ground Productions,False,1.871,en,1975-09-01,96,6.1,8
15,This Is Not a Movie,0,0,"Drama, Comedy, Science Fiction",Mexico,,False,2.236,en,2011-01-28,99,5.6,11
16,24/7 - The Passion of Life,0,0,Drama,Germany,,False,0.84,de,2006-01-13,116,6.5,5
17,Dream NYE 2011,0,0,,,,False,0.6,en,2011-12-31,,5.3,2
18,Removal,0,0,Thriller,United States of America,,False,1.278,en,2010-11-07,91,5.1,16
