,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,There is no direction,0,0,,,,False,0.6,en,,33,0.0,0
1,"Crazy, Nuts and Vengos",0,0,Comedy,Greece,Thanasis Vengos Tainies Geliou,False,0.904,el,1967-01-01,82,7.0,1
2,قندون جهیزیه,0,0,"Family, Comedy, Drama",Iran,,False,1.131,fa,2015-08-12,,6.0,1
3,Abused: The Untold Story,0,0,Documentary,United Kingdom,Minnow Films,False,1.134,en,2016-04-11,87,8.0,1
4,Ο Κόσμος Τρελλάθηκε...,0,0,Comedy,Greece,Afoi Roussopouloi-G. Lazaridis - D. Sarris - K. Psarras,False,0.6,el,1967-01-01,90,7.0,1
5,Morning Musume '15 Concert Tour Haru: GRADATION,0,0,Music,Japan,Up Front,False,0.6,en,2015-09-02,124,0.0,0
6,La niña de los hoyitos,0,0,,Mexico,Cameron Films / Dynamic Films/ Producciones Galubi S.A. de C.V.,False,0.676,es,1984-07-26,,0.0,0
7,De pura cepa,0,0,"Drama, Comedy",Puerto Rico,"American Film Institute (AFI), Spanglish Films",False,0.6,es,2007-11-10,25,0.0,0
8,Incandescent Flame,0,0,"Mystery, Thriller",Japan,"Shochiku Co., Ltd.",False,0.6,ja,1977-02-26,91,10.0,1
9,Sol Bianca,0,0,"Adventure, Animation, Science Fiction","United States of America, Japan","ADV Films, Anime International Company",False,0.945,en,1990-03-20,45,5.0,2
10,Bigfoot,0,0,"Adventure, Family, Fantasy",United States of America,Walt Disney Pictures,False,2.521,en,1987-03-08,90,5.1,7
11,Tita,0,0,Drama,Puerto Rico,Moyero Films,False,0.6,es,2011-11-22,17,0.0,0
12,Playboy's Real Couples - Sex in Dangerous Places,0,0,Documentary,United States of America,Playboy Entertainment Group,False,1.589,en,2001-02-27,58,1.0,1
13,Todesreigen,0,0,Thriller,Germany,,False,0.916,de,1993-05-19,,0.0,0
14,Ticket nach Rom,0,0,Drama,Germany,,False,0.6,de,1986-04-18,,0.0,0
15,Hello! Project Tanjou 15th Anniversary Live 2013 Fuyu: Bravo!,0,0,Music,Japan,Up Front,False,0.6,en,2013-04-10,153,0.0,0
16,Hello! Project Tanjou 15th Anniversary Live 2013 Fuyu: Viva!,0,0,Music,Japan,Up Front,False,0.6,ja,2013-04-10,142,0.0,0
17,Once to Every Woman,0,0,Drama,United States of America,Columbia Pictures,False,0.933,en,1934-03-24,70,0.0,0
18,Wild Desert,0,0,,,,False,0.635,en,2015-05-22,93,3.5,1
19,Gun Smugglers,0,0,Western,United States of America,RKO Radio Pictures,False,1.091,en,1948-12-28,61,0.0,0
20,Maalgudi Days,0,0,,India,,False,1.4,ml,2016-01-08,,5.8,2
21,Onnum Onnum Moonu,0,0,"Drama, Comedy",India,Chitranjali Studio,False,0.636,ml,2015-09-08,,7.0,1
22,Peshmerga,0,0,Documentary,France,"Margo Cinema, Canal+, ARTE France Cinéma",False,1.4,fr,2016-06-08,92,0.0,0
23,Un soir sur la plage,0,0,Drama,France,,False,0.6,fr,1961-06-14,,0.0,0
24,El anzuelo,0,0,Comedy,Puerto Rico,"Uno y Media, Rey & Jessi",False,0.84,es,2015-10-07,12,0.0,0
25,The Mysterious Desperado,0,0,"Action, Adventure, Romance, Western",United States of America,RKO Radio Pictures,False,1.091,en,1949-09-10,61,0.0,0
26,Saddle Legion,0,0,Western,United States of America,RKO Radio Pictures,False,1.125,en,1951-04-07,60,0.0,0
27,Britain's Bloody Crown,0,0,,,,False,0.6,en,,60,7.0,1
28,Dan Soder: Not Special,0,0,Comedy,United States of America,"Marshall Raboy Productions, Hey Pal Productions, AGI Entertainment",False,0.855,en,2016-05-21,60,0.0,0
29,Tickets s.v.p,0,0,"Animation, Documentary",Canada,National Film Board of Canada,False,0.826,en,1973-01-01,9,0.0,0
30,Saheb Bibi Golaam,0,0,Thriller,,,False,2.148,bn,2016-05-22,121,6.3,3
31,Till Dad Do Us Part,0,0,,,,False,0.6,en,2001-06-17,93,4.7,3
32,When Duty Calls,0,0,"Mystery, Adventure, Romance",,,False,1.176,en,2015-12-30,90,6.0,2
33,Playboy: The Best of Wet & Wild,0,0,Documentary,United States of America,Playboy Entertainment Group,False,0.723,en,1997-09-30,55,0.0,0
34,Papa und die Braut aus Kuba,0,0,"TV Movie, Comedy",Germany,Hager Moss Film,False,1.4,de,2016-04-15,86,6.3,3
35,Zombie Soy,0,0,Drama,Puerto Rico,Cacique Agüeybaná Secundaria,False,0.6,es,2016-04-10,15,0.0,0
36,Gagglebox,0,0,,,,False,0.6,en,2015-01-19,3,3.0,1
37,The Silence,0,0,"Science Fiction, Horror",,,False,0.6,en,2015-01-19,35,0.0,0
38,Shelter from the Storm,0,0,,,,False,0.6,en,2015-06-12,10,0.0,0
39,Zombies 1985,0,0,"Horror, Music",,Kickstarter,False,1.4,en,2015-12-14,16,0.0,0
40,Judging Japan,0,0,"Documentary, History, TV Movie","Canada, France","ARTE, Point du jour, Sundial Entertainment",False,1.214,fr,2016-05-22,57,8.0,1
