,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,Lunatics,0,0,,,,False,0.648,en,2016-06-06,15,0.0,0
1,The Royal Mounted Patrol,0,0,"Western, Action, Adventure",United States of America,Columbia Pictures,False,0.627,en,1941-11-13,59,0.0,0
2,"Wanda, la peccatrice",0,0,,,,False,0.6,en,1952-08-16,91,0.0,0
3,Escapade in Florence,0,0,"Comedy, Family, Adventure",United States of America,Walt Disney Pictures,False,1.4,en,1962-03-05,81,7.0,1
4,To The Dacha,0,0,,,,False,0.6,en,2016-06-06,16,0.0,0
5,The Strings,0,0,"Music, Romance",Cambodia,,False,0.6,km,2015-10-01,5,0.0,0
6,Bolero de amor,0,0,Comedy,Spain,In-scram,False,0.661,es,,,5.0,1
7,Depositions,0,0,,United Kingdom,,False,0.6,es,2014-04-08,24,0.0,0
8,El Silencio de los Fusiles,0,0,Documentary,,,False,0.6,es,2017-01-03,120,0.0,0
9,3 Minute Wonder (Anna / David / Helen / Lester),0,0,,United Kingdom,Channel 4 Television,False,0.6,es,2009-03-15,12,0.0,0
10,Hoodoo Ranch,0,0,Western,United States of America,Action Pictures,False,0.827,pt,1926-01-21,,0.0,0
11,Furia española,0,0,Comedy,Spain,"Radar Films, Luis Puigvert Gabriel",False,0.6,es,1975-07-13,81,4.0,2
12,The Life and Times of Captain Lou Albano,0,0,Documentary,,,False,0.6,en,1986-03-08,94,10.0,1
13,Ley primera,0,0,Drama,Argentina,Zazen Producciones,False,1.723,es,2017-03-09,,0.0,0
14,El silencio,0,0,,Argentina,Aleph Producciones S.A.,False,1.4,es,2016-10-22,,0.0,0
15,Edging,0,0,"Drama, Comedy",Canada,,False,1.522,en,2018-03-01,71,0.0,0
16,"Wrestling's Bloopers, Bleeps and Bodyslams!",0,0,,,,False,0.6,en,1985-01-01,82,10.0,1
17,My Little Pony Friendship Is Magic: Adventures In The Crystal Empire,0,0,Family,United States of America,Shout! Factory,False,0.6,en,2012-01-01,120,0.0,0
18,Mike and the Mad Dog,0,0,Documentary,United States of America,ESPN Films,False,1.4,en,2017-04-21,,0.0,0
19,Nation,0,0,Documentary,,,False,0.6,en,1992-01-01,1,0.0,0
20,Au p'tit zouave,0,0,Comedy,France,Codo Cinéma,False,0.85,fr,1950-03-16,,0.0,0
21,Nin9,0,0,Thriller,Egypt,,False,0.6,ar,2015-04-08,,0.0,0
22,From the Ashes: Post-Production and Release of 'The Expendables',0,0,Documentary,,,False,1.4,en,2010-11-23,27,0.0,0
23,تيتانيك العربي,0,0,,,,False,0.6,ar,2016-09-11,,0.0,0
24,Behind This Convent,0,0,,,,False,0.6,en,,66,0.0,0
25,UFC Fight Night 106: Belfort vs. Gastelum,0,0,Action,United States of America,Zuffa,False,0.859,en,2017-03-11,,0.0,0
26,سلاح التلاميذ,0,0,Comedy,,,False,1.103,ar,2016-01-27,,0.0,0
27,30 days in the splendor,0,0,"Comedy, Drama",Egypt,السبكي للإنتاج السينمائي,False,0.885,ar,2016-07-05,90,7.0,1
28,UFC Fight Night 107: Manuwa vs. Anderson,0,0,Action,United States of America,"International Management Group (IMG), Zuffa",False,0.659,en,2017-03-18,,0.0,0
29,Prince Philip: The Plot to Make a King,0,0,Documentary,United Kingdom,Blakeway Productions,False,0.677,en,2016-04-16,47,8.0,1
30,Selfie,11203,230258,Comedy,Spain,"GONITA FILMACCION, II ACTO FILMS",False,1.159,es,2017-06-23,85,5.5,12
31,Machine Gun Baby,0,0,"Horror, Action",,,True,1.119,en,2017-01-01,,0.0,0
32,Slut Puppies 2,0,0,,United States of America,Jules Jordan Video,True,0.6,en,2006-12-12,205,0.0,0
33,Bad Nun,0,0,,,,True,1.059,en,2014-10-01,159,8.0,3
34,Slut Puppies 5,0,0,,United States of America,Jules Jordan Video,True,0.6,en,2011-08-25,192,0.0,0
35,Slut Puppies 6,0,0,,United States of America,Jules Jordan Video,True,0.6,en,2012-04-09,182,0.0,0
36,Anal Deep Rider,0,0,,,,True,0.6,en,1995-01-02,73,6.0,1
37,The Saviour Monk,0,0,"Action, Fantasy",Taiwan,Goldig Films (H.K.) Ltd.,False,0.804,zh,1975-01-01,86,0.0,0
38,El Diablo anda Suelto,0,0,Comedy,Cuba,Instituto Cubano del Arte e Industrias Cinematográficos,False,0.6,es,2004-01-01,,0.0,0
39,Slut Puppies 10,0,0,,United States of America,Jules Jordan Video,True,0.6,en,2016-02-29,131,0.0,0
40,Ghosts of Tennessee,20000,0,Documentary,,,False,0.656,en,2011-03-15,90,0.0,0
41,Kölner Bewegungen,0,0,,,,False,1.34,en,1986-02-02,5,0.0,0
42,Slut Puppies 11,0,0,,United States of America,Jules Jordan Video,True,0.6,en,2016-08-22,120,0.0,0
43,Black Wake,0,0,"Horror, Science Fiction, Thriller, TV Movie",United States of America,"Black Wake Enterprises, Carlos Keyes Film Entertainment",False,2.723,en,2018-08-07,91,1.5,4
44,The Legend of Crazy George,44000,0,Horror,,,False,1.091,en,2002-12-04,106,0.0,0
45,Bloody Ballet,0,0,Horror,United States of America,,False,1.62,en,2018-11-01,84,5.5,2
46,Maho Girls PreCure! the Movie: The Miraculous Transformation! Cure Mofurun!,0,0,Animation,Japan,Toei Animation,False,0.6,ja,2016-10-29,,0.0,0
47,Alterscape,0,0,Science Fiction,,,False,3.521,en,2017-07-15,90,3.0,7
48,My Uncle John Is a Zombie!,1000000,0,"Horror, Comedy",,,False,1.366,en,2017-10-01,90,0.0,0
49,"Mark Donskoy, King and Jester",0,0,,,,False,0.6,ru,2011-04-01,53,0.0,0
50,Axelle Laffont - HyperSensible,0,0,Comedy,France,"La Compagnie des Indes, Décibels Productions, la folie du spectacle",False,0.601,fr,2015-09-15,,0.0,0
51,Do You Like Women?,0,0,"Horror, Comedy",,,False,0.6,en,1992-01-01,,0.0,0
52,Bianca Del Rio Birthday Roast,0,0,,,,False,1.284,en,2016-06-18,114,4.0,2
53,The Troma System,0,0,Comedy,United States of America,Troma Entertainment,False,0.96,en,1993-01-01,30,0.0,0
54,Proboscis,5000,0,Horror,United States of America,,False,0.6,en,2000-05-01,94,0.0,0
55,Strap On Anal Lesbians,0,0,,,Evil Angel,True,0.6,en,2012-01-18,220,0.0,0
56,Appellation,0,0,"Thriller, Science Fiction",United Kingdom,,False,1.136,en,2016-10-23,10,7.0,1
57,Outlaws of the Rio Grande,0,0,Western,United States of America,"Sigmund Neufeld Productions, Producers Releasing Corporation (PRC)",False,1.4,en,1941-02-26,63,0.0,0
58,Warm Nights and Hot Pleasures,0,0,Drama,United States of America,,False,1.133,en,1964-10-03,78,0.0,0
59,Kubler Ross,0,0,"Thriller, Horror, Mystery",Spain,,False,0.88,es,2015-04-18,8,8.0,1
60,Body of a Female,0,0,"Drama, Thriller, Horror",United States of America,,False,0.6,en,1964-11-03,71,0.0,0
61,The Sadistic Lover,0,0,Crime,,,False,0.6,en,1966-03-31,,0.0,0
62,Евгений Гришковец: Шёпот сердца,0,0,Drama,,,False,0.6,ru,2017-03-09,,10.0,1
63,The Street Is My Beat,0,0,Drama,United States of America,Emerson Film Enterprises,False,0.879,en,1965-12-31,93,0.0,0
64,Vampire Queen,0,0,Horror,United States of America,"Seduction Cinema, Dark Muse Films",False,1.127,en,2002-09-05,,0.0,0
65,It's No Real Pleasure in Life,0,0,Drama,Canada,,False,1.106,en,2016-10-03,14,0.0,0
66,Drill Her Ass,0,0,,,Evil Angel,True,0.6,en,2014-10-15,201,0.0,0
67,Dick Johnson & Tommygun vs. The Cannibal Cop,9000,0,"Horror, Comedy",United States of America,,False,1.103,en,2016-02-01,,0.0,0
68,The Chainsaw Sally Show,12000,0,Horror,,,False,0.679,en,2010-09-28,220,0.0,0
69,The Liberators,0,0,TV Movie,,,False,0.84,fr,1987-02-08,,0.0,0
70,Campfire Kiss,0,0,"Comedy, Romance",,,False,2.232,en,2017-03-18,88,6.0,9
71,Analog Human,0,0,"Drama, Romance",South Korea,,False,0.6,ko,2017-03-09,86,0.0,0
72,The Chainsaw Sally Show Season 2,10000,0,Horror,,,False,0.875,en,2012-02-14,,10.0,1
73,Asylum of Darkness,0,0,Horror,United States of America,Season of Darkness LLC,False,2.3,en,2017-04-10,117,5.8,5
74,Great Great Great,0,0,Drama,Canada,,False,0.6,en,2017-03-23,74,5.0,2
75,Fassbinder's  Berlin Alexanderplatz: A Mega Movie and Its Story,0,0,Documentary,Germany,Bavaria Film International,False,0.842,en,2007-01-01,65,0.0,0
76,Because the World Never Stops,0,0,Documentary,Sweden,Plattform Produktion,False,0.607,sv,2016-09-09,11,0.0,0
77,Le gagnant,0,0,Comedy,France,,False,1.34,fr,1979-11-28,,0.0,0
78,Affæren Birte,0,0,Drama,Denmark,ASA Film Production,False,0.6,da,1945-02-26,,5.0,1
79,Pássaro preto,0,0,Documentary,Brazil,Conexões Praga,False,1.4,pt,2016-11-06,,0.0,0
80,Scroll on Thru,0,0,"Music, Drama",United States of America,,False,1.139,en,2017-03-09,5,10.0,1
81,Flower Drums of Fung Yang,0,0,Drama,Taiwan,"Grand Motion Picture Co., Ltd.",False,0.841,zh,1967-03-21,86,0.0,0
82,Ta' briller paa,0,0,Comedy,Denmark,Palladium,False,0.871,da,1942-05-31,,8.0,1
83,I Am in Love,0,0,Romance,Taiwan,"Kuo Hwa Motion Picture Co., Ltd.",False,0.6,zh,1975-07-25,,0.0,0
84,The Snow Hawk,0,0,Comedy,,,False,0.6,en,1925-04-30,20,0.0,0
85,The Naughty Girl,0,0,"Comedy, Romance",Taiwan,,False,0.6,zh,1974-08-31,96,0.0,0
86,Romance in Northern Country,0,0,"Drama, Romance",Taiwan,"Grand Motion Picture Co., Ltd.",False,1.4,zh,1968-08-16,104,0.0,0
87,Hermano Pule,0,0,Drama,Philippines,VLZ Films,False,1.376,tl,1979-04-06,,0.0,0
88,A Flower in the Storm,0,0,Drama,Taiwan,"Long Sun Film Co., Ltd.",False,0.6,zh,1982-09-18,87,0.0,0
89,Tulay Buhay,0,0,Drama,Philippines,,False,0.6,tl,2017-03-11,,0.0,0
90,Deli Aşk,0,0,Comedy,Turkey,Mars Dagitim,False,1.87,tr,2017-03-09,,6.5,5
91,Ang Hindi Ko Masambit,0,0,Drama,Philippines,,False,0.609,tl,2017-03-11,,0.0,0
92,SNIP,0,0,Animation,,,False,1.4,en,2017-02-12,15,0.0,0
93,Maybe Aliens,0,0,Drama,Philippines,,False,0.6,tl,2017-03-11,,0.0,0
94,Kenny Wayne Shepherd: Summerfest 2015,0,0,Music,,,False,0.851,en,2015-07-02,108,0.0,0
95,Prabhakaran,0,0,,Sri Lanka,,False,0.6,en,2008-04-09,,0.0,0
96,Today,0,0,,,,False,0.6,ru,1929-03-08,,7.0,1
97,Panneer Pushpangal,0,0,,India,,False,0.698,en,1981-07-03,102,0.0,0
98,Asthamanam,0,0,,India,,False,0.845,en,2012-04-01,75,0.0,0
99,Rosapoo Ravikkaikari,0,0,,India,,False,1.4,en,1979-03-09,124,0.0,0
100,Larceny,0,0,"Action, Thriller","Mexico, United States of America","Tadross Media Group, Badhouse Studios Mexico, Parkside Pictures",False,3.061,en,2017-03-09,87,3.8,32
101,Viento del norte,0,0,Drama,Spain,"Águila Films, Cinesol",False,0.886,es,1954-09-01,84,7.0,1
102,CID Shankar,0,0,,India,,False,1.4,en,1970-04-01,137,0.0,0
103,Gone in the Rain,0,0,,Japan,Nikkatsu Corporation,False,0.6,ja,1963-03-17,100,0.0,0
104,Les Guignols de l'Info : Putain 10 ans !,0,0,Documentary,France,"Flab Prod, NPA Production, Canal+",False,0.627,fr,1999-02-19,,0.0,0
105,Krudo Boys,0,0,Documentary,Philippines,,False,0.815,tl,2017-03-12,10,0.0,0
106,Hango,0,0,Documentary,Philippines,,False,0.6,tl,2017-03-12,10,0.0,0
107,Живі,0,0,,,,False,0.6,uk,,,0.0,0
108,Siam Square,0,0,"Thriller, Mystery, Horror",Thailand,Sahamongkolfilm,False,0.787,th,2017-03-30,111,5.5,4
109,Viaggio ai confini dell'eros,0,0,,,,False,0.6,it,2017-02-23,,0.0,0
110,The Fortress,0,0,Drama,Canada,"Eagle-Lion Films, Québec Productions",False,0.6,fr,1947-04-22,99,0.0,0
111,Anna Piaggi: Fashion Visionary,0,0,Documentary,"Germany, Italy, Switzerland","Rai Cinema, RSI Radiotelevisione Svizzera, Mir Cinematografica, Ventura Film",False,0.6,it,2016-06-16,52,0.0,0
112,la fiel infanteria,0,0,Comedy,Spain,,False,0.6,es,1960-03-09,,0.0,0
113,Spanish Fly,0,0,,,,True,0.6,fr,1985-03-09,58,0.0,0
114,Ashes,0,0,,"France, Lebanon","Abbout Productions, Mille et Une Productions",False,0.6,ar,2003-08-01,26,0.0,0
115,Prem Shakti,0,0,"Romance, Action, Drama, Fantasy",India,786 P.K.D. Films,False,0.699,hi,1994-02-25,140,4.0,1
116,An Evening with Jim Henson and Frank Oz,0,0,Documentary,,,False,1.37,en,1989-07-14,85,10.0,1
117,O Sthree Repu Raa,0,0,,,,False,0.6,en,,,0.0,0
118,All For Lust,0,0,"Romance, Drama",United States of America,After Dark Pictures Inc.,False,1.122,en,2003-02-08,,4.0,1
119,Foster Child,0,0,Documentary,Canada,National Film Board of Canada,False,0.6,en,1987-03-08,43,0.0,0
120,Pa d'àngel,0,0,Comedy,Spain,Ópalo Films,False,1.158,es,1984-01-31,,7.5,2
