,title,budget,revenue,genres,production_countries,production_companies,adult,popularity,original_language,release_date,runtime,vote_average,vote_count
0,The Truth About Emanuel,0,0,"Drama, Thriller",United States of America,"Rooks Nest Entertainment, MRB Productions, Pisces Rising Productions",False,5.001,en,2013-04-26,96,6.2,150
1,Transcendence,100000000,103039258,"Thriller, Science Fiction, Drama, Mystery","China, United Kingdom, United States of America","Syncopy, Alcon Entertainment, DMG Entertainment, Straight Up Films",False,9.796,en,2014-04-16,119,6.0,3545
2,Fruitvale Station,0,17385830,Drama,United States of America,"Significant Productions, OG Project",False,7.571,en,2013-07-25,85,7.4,651
3,In a World...,1000000,2963902,Comedy,"United Kingdom, United States of America","More Films, 3311 Productions, In A World, Team G",False,9.983,en,2013-08-09,93,6.4,324
4,The Magic Treasure,0,0,"Animation, Fantasy",,,False,0.6,en,2006-09-23,19,0.0,0
5,Up Against Them All,0,0,"Drama, Crime",Brazil,"O2 Filmes, Coração da Selva",False,1.659,pt,2004-01-01,95,6.0,4
6,Zorgon: The H-Bomb Beast From Hell,0,0,"Science Fiction, Mystery, Comedy",,,False,0.6,en,1972-04-03,9,0.0,0
7,Kill Your Darlings,1030064,0,"Drama, Romance, Thriller",United States of America,Killer Films,False,6.844,en,2013-09-19,104,7.1,860
8,Commune,0,0,,United States of America,,False,0.865,en,2005-04-07,78,7.6,5
9,The Lifeguard,0,0,"Drama, Comedy, Romance",United States of America,"La Pistola, Attic Light Films",False,7.247,en,2013-08-30,98,5.3,201
10,Yardbirds,0,0,,,"Atlantic Recording Corporation, Warner Music Group",False,0.914,nl,1991-05-01,,0.0,0
11,May in the Summer,0,0,"Drama, Comedy","Qatar, United States of America, Jordan","Whitewater Films, Displaced Pictures, Anonymous Content, Durga Entertainment",False,2.287,en,2013-01-17,100,5.9,15
12,Swingtime in the Movies,0,0,"Music, Comedy",United States of America,"Warner Bros. Pictures, The Vitaphone Corporation",False,0.6,en,1938-02-08,20,6.0,1
13,Mother of George,0,0,Drama,"Nigeria, United States of America","Oscilloscope, Parts and Labor, Fried Alligator Films, Loveless, Maybach Film Productions, SimonSays Entertainment",False,1.771,en,2013-01-18,106,6.6,10
14,The Spectacular Now,2500000,6854611,"Comedy, Drama, Romance",United States of America,"Global Produce, 21 Laps Entertainment, Andrew Lauren Productions (ALP)",False,11.195,en,2013-08-02,95,6.6,1858
15,Inspekcja pana Anatola,0,0,Comedy,Poland,"Zespół Filmowy ""Rytm""",False,0.794,pl,1959-08-31,,6.3,3
16,Challenge of the Lady Ninja,0,0,Action,,,False,0.65,zh,1983-01-01,92,6.8,2
17,Defiance,0,0,,,,False,1.067,en,2002-01-01,72,4.4,4
18,Bouwvukkers: Het Verkeerde Muurtje In Almere,0,0,,,,True,0.6,nl,2009-02-14,,0.0,0
19,Throne of Fire,0,0,"Action, Adventure, Fantasy",Italy,Visione Cinematografica,False,1.651,it,1983-06-17,89,5.0,4
20,Itaka,0,0,,Poland,,False,0.84,pl,2006-01-01,,4.5,1
21,Like a Drug,0,0,Drama,Poland,,False,0.6,pl,1999-09-01,135,0.0,0
22,The Dangerous Days Of Kiowa Jones,0,0,,,,False,0.6,en,1966-12-25,85,0.0,0
23,Μπιγκ Χιτ,0,0,"Action, Crime",Greece,Zonaras Productions,False,0.84,el,2012-11-01,95,6.0,1
24,Trinity Plus the Clown and a Guitar,0,0,"Western, Action, Comedy","Italy, Austria, Germany","Cinerama Filmgesellschaft MBH, Neue Delta Filmproduktion, Gloria Films",False,0.6,it,1975-04-04,92,0.0,0
25,The Legend of the North Wind,0,0,"Fantasy, Animation, Adventure",,,False,0.637,eu,1992-07-02,69,5.9,4
26,The Call,13000000,68572378,"Crime, Thriller",United States of America,"Troika Pictures, WWE Studios, Emergency Films, Apotheosis Media Group, Amasia Entertainment, TriStar Pictures",False,7.146,en,2013-03-14,94,6.7,1812
27,Tiger From River Kwai,0,0,"Adventure, Western",,,False,0.6,it,1975-09-23,88,0.0,0
28,White Fang and the Hunter,0,0,"Western, Adventure, Drama, Family",Italy,,False,2.045,it,1975-12-31,91,6.3,7
29,The Purge,3000000,89328627,"Science Fiction, Horror, Thriller","France, United States of America","Universal Pictures, Why Not Productions, Platinum Dunes, Blumhouse Productions",False,19.863,en,2013-05-31,86,6.2,4943
30,The Three Superguys,0,0,,,,False,0.6,en,1975-08-15,86,0.0,0
